"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.657036708E0,3.611923926E0,1.241953282E0,-9.237928301E-1
1.666994708E0,2.660871377E0,8.960308349E-1,-1.478049817E0
1.676952708E0,2.403210311E0,5.019793707E-1,-2.244677092E0
1.686910708E0,1.620798478E0,2.185683364E-1,-2.645196161E0
1.696868708E0,-8.908408463E-2,-5.214938682E-1,-2.865509892E0
1.706825708E0,-1.365148269E0,-1.646160191E0,-2.811572835E0
1.716783708E0,-2.463724900E0,-2.434606351E0,-2.465694827E0
1.726741708E0,-2.970467412E0,-2.315127270E0,-2.721415787E0
1.736699417E0,-2.747213702E0,-1.855640785E0,-3.281255111E0
1.746657417E0,-2.593154188E0,-1.812672520E0,-3.145121405E0
1.756615417E0,-2.963134419E0,-1.748801045E0,-2.588964658E0
1.766573417E0,-3.514772438E0,-2.148529571E0,-2.059236302E0
1.776531417E0,-3.711824191E0,-2.226201060E0,-1.704492745E0
1.786489417E0,-3.387932298E0,-1.856091605E0,-9.681901538E-1
1.796447417E0,-1.960074395E0,-1.344971867E0,-4.120753603E-1
1.806405417E0,-1.490461117E-1,-5.894034308E-1,1.399438973E-1
1.816363417E0,1.546588540E0,1.012626654E-1,9.878343134E-1
1.826321417E0,2.789305469E0,6.328634459E-1,1.815411648E0
1.836279417E0,3.618406150E0,1.015941440E0,2.399746567E0
1.846237417E0,4.213461499E0,1.440771478E0,2.736085281E0
1.856195417E0,5.039787092E0,1.847565780E0,2.571113401E0
1.866153417E0,5.793558678E0,1.967440717E0,2.514093400E0
1.876111417E0,5.990485300E0,2.177372716E0,2.651838598E0
1.886069417E0,5.858143514E0,2.499808652E0,2.732353296E0
1.896026417E0,5.697929220E0,2.570472254E0,2.818002434E0
1.905984417E0,5.470248583E0,2.278042474E0,2.544330229E0
1.915942417E0,4.848688390E0,1.811077400E0,1.880884530E0
1.925900417E0,3.558701985E0,1.222594321E0,1.152538538E0
1.935858417E0,1.801533574E0,4.539012247E-1,4.126228058E-1
1.945816417E0,5.238093656E-1,-1.621894830E-1,-5.443126273E-1
1.955774417E0,-1.824582714E-1,-3.777728158E-1,-1.052533755E0
1.965732417E0,-6.411635685E-1,-2.183543283E-1,-1.216281521E0
1.975690417E0,-7.095718986E-1,-2.686210871E-3,-1.119097727E0
1.985648417E0,-8.812356251E-1,-6.637817681E-2,-1.127216293E0
1.995606417E0,-1.506838583E0,-2.159756809E-1,-8.812008342E-1
2.005564417E0,-1.813099952E0,-5.314370584E-1,-8.732804883E-1
2.015522417E0,-1.669905149E0,-9.413064104E-1,-1.705236365E0
2.025480417E0,-1.836152599E0,-1.347589665E0,-2.507719058E0
2.035438417E0,-2.326752119E0,-1.547522340E0,-2.933820573E0
2.045396417E0,-3.190291146E0,-1.517805621E0,-3.089416443E0
2.055354417E0,-3.693028316E0,-1.366407759E0,-2.489093922E0
2.065312417E0,-3.537566639E0,-1.038335107E0,-1.369278450E0
2.075270417E0,-3.483454167E0,-6.076210159E-1,-3.841182142E-2
2.085228417E0,-3.771361125E0,-2.411625624E-1,8.163987744E-1
2.095186417E0,-3.742812095E0,5.226562947E-1,4.034135289E0
2.105143417E0,-3.006414925E0,1.504923036E0,7.777427148E0
2.115101417E0,-1.227414765E0,2.129216802E0,9.291051425E0
2.125059417E0,-6.484129465E-1,2.197929772E0,4.478188048E0
2.135017417E0,-1.407424808E-2,1.279624554E0,1.181908225E0
2.144975417E0,2.926864725E-1,6.775028443E-1,1.479014900E0
2.154933417E0,7.215224379E-1,-6.205357611E-2,1.322757710E0
2.164891417E0,9.054074299E-1,-3.865126491E-1,6.554638115E-1
2.174849417E0,1.332686282E0,-6.963583606E-1,-2.021446770E-1
2.184807417E0,1.674409259E0,-7.948447680E-1,-9.688549823E-1
2.194765417E0,1.446957833E0,-3.458212906E-1,-8.243106419E-1
2.204723417E0,1.152604319E0,1.206672353E-1,-2.223479766E-1
2.214681417E0,1.050159346E0,-2.483294946E-1,-2.793068737E-1
2.224639417E0,8.290527338E-1,5.198584020E-2,3.847307101E-1
2.234597417E0,8.720864868E-1,7.830521035E-1,8.598318923E-1
2.244555417E0,5.418480259E-1,8.531689900E-1,5.555828431E-1
2.254513417E0,1.095669395E0,4.692291158E-1,5.040969399E-1
2.264471417E0,3.721998346E-1,3.388519943E-1,5.442024073E-1
2.274429417E0,-1.293561977E-1,-3.852362019E-1,-2.123904607E-1
2.284387417E0,-4.683672363E-1,-3.630582976E-1,-4.898630628E-1
2.294345417E0,-2.635761094E-1,2.475009441E-2,-9.995113492E-2
2.304303417E0,-2.535797095E-1,-3.919113833E-1,7.321523836E-1
2.314261417E0,-2.011722851E-1,-2.087420905E-1,3.158478785E-1
2.324218417E0,-2.749945521E-1,3.412101763E-1,2.734143421E-1
2.334176417E0,-6.414886737E-1,1.080899329E0,-1.719326985E-1
2.344134417E0,7.921223044E-2,8.197843122E-1,-9.927081138E-1
2.354092417E0,2.609931019E0,-1.605547770E0,-2.264532774E0
2.364050417E0,1.523821821E0,-1.725913289E0,-1.002084124E-1
2.374008417E0,1.398713041E0,4.578720689E-1,1.793159777E0
2.383966417E0,8.282709610E-1,1.351072851E0,1.721324101E0
2.393924417E0,2.401644427E-1,7.835245585E-1,1.263066409E0
2.403882417E0,-4.276115584E-1,-8.575579101E-1,5.517958939E-2
2.413840417E0,-1.414293532E0,-1.901863609E0,-6.323409972E-1
2.423798417E0,-2.544178494E0,-1.701122264E0,-1.876731107E-1
2.433756417E0,-4.817191778E0,-1.186729254E0,-3.590421376E-1
2.443714417E0,-5.046997293E0,-1.191095955E0,-6.870396531E-1
2.453672417E0,-5.912993320E0,-1.279667823E0,-1.897801548E-2
2.463630417E0,-4.493809177E0,-1.039377666E0,7.922135210E-1
2.473588417E0,-2.799445710E0,-1.594991791E-1,8.860750732E-1
2.483546417E0,-9.133228058E-1,1.133728337E-1,4.502484691E-1
2.493504417E0,1.386587670E0,7.020523793E-1,8.606341302E-1
2.503462417E0,2.169574869E0,1.119996151E0,1.531336663E0
2.513420417E0,2.696113715E0,2.087592813E0,2.013240496E0
2.523378417E0,3.915749930E0,2.503191267E0,1.831807241E0
2.533336417E0,4.291158716E0,2.411016344E0,1.014490454E0
2.543294417E0,4.101121868E0,2.265650470E0,4.049114978E-1
2.553252417E0,3.387223030E0,2.135030104E0,5.876451731E-2
2.563210417E0,2.794408334E0,2.584509079E0,-7.522729450E-1
2.573167417E0,2.798166339E0,2.327150314E0,-8.251412389E-1
2.583125417E0,3.130151948E0,9.122323000E-1,-5.503808677E-1
2.593083417E0,2.710227140E0,5.852244258E-2,-1.856754094E-1
2.603041417E0,1.973991353E0,-1.993748510E-1,2.058953735E-1
2.612999417E0,6.406150997E-1,-1.027932910E0,-1.347104931E-1
2.622957417E0,-6.249844397E0,-7.333284341E0,-2.256767087E0
2.632915417E0,-6.425357346E0,-2.600018234E0,-6.397904084E0
2.642873417E0,-2.546358336E0,-1.189421897E0,-3.879833700E0
2.652831417E0,1.564490376E0,-6.341434014E-1,-2.296917871E-1
2.662789417E0,1.921844130E0,-1.928008264E-1,4.308993016E0
2.672747417E0,1.552160352E0,1.873434446E0,5.159704714E0
2.682705417E0,1.598917027E0,2.910880777E0,2.515914516E0
2.692663417E0,1.529234589E0,1.612091973E0,1.285685485E0
2.702621417E0,1.093431081E0,3.502634203E-1,2.367102000E-1
2.712579417E0,6.623836988E-1,-7.731071591E-2,-5.007146180E-1
2.722537417E0,5.834533042E-1,-4.421465671E-1,-1.089410828E0
2.732494958E0,4.911865801E-1,-7.286548716E-1,-1.379325428E0
2.742452958E0,8.746855742E-1,-4.103459001E-1,-1.078977056E0
2.752410958E0,2.883764899E-1,-3.019309205E-1,-4.161913615E-1
2.762368958E0,-2.230747270E0,-1.001606407E0,-3.257492611E-1
2.772326958E0,-2.595233458E0,-5.782533753E-1,-1.353957868E-1
2.782284958E0,-1.955143438E0,2.776456797E-1,6.909222043E-1
2.792242958E0,-1.161954017E0,1.070649744E0,1.479112841E0
2.802200958E0,-8.070327044E-1,2.039958470E0,2.082071579E0
2.812158958E0,-9.364678395E-1,1.846848911E0,1.714027653E0
2.822116958E0,-1.027445837E0,6.885692847E-1,9.559864300E-1
2.832074958E0,-5.826691926E-1,-3.416896480E-1,3.067955115E-1
2.842032958E0,-2.545795834E-1,-1.239603286E0,-5.875270593E-1
2.851990958E0,-8.240176964E-1,-4.169199831E0,-4.123099213E0
2.861948958E0,1.389445789E0,-3.696183473E0,-2.441257851E0
2.871905958E0,1.792192063E0,-1.627916878E0,5.421427256E-1
2.881863958E0,7.007560515E-1,-4.716177034E-1,3.536913505E-1
2.891821958E0,-4.334166741E-1,-9.286898732E-2,-8.980358452E-2
2.901779958E0,-1.455904073E-1,1.576286548E0,1.188936286E0
