"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.935858417E0,-2.456642985E-1,-4.051604122E-2,-1.848956227E0
1.945816417E0,-3.482431173E-1,1.525733620E-1,-1.645677328E0
1.955774417E0,-5.330390334E-1,3.544295132E-1,-1.405869961E0
1.965732417E0,-7.616125345E-1,5.959208608E-1,-1.185728550E0
1.975690417E0,-9.360373020E-1,7.673171163E-1,-1.013687372E0
1.985648417E0,-1.032432079E0,7.302898765E-1,-7.865355015E-1
1.995606417E0,-1.091669083E0,6.106241941E-1,-4.885051548E-1
2.005564417E0,-1.111616969E0,4.704426527E-1,-2.271746844E-1
2.015522417E0,-1.151382685E0,1.970976889E-1,-1.041840538E-1
2.025480417E0,-1.301528454E0,-8.544987440E-2,-7.736952044E-3
2.035438417E0,-1.557691097E0,-2.926518023E-1,1.556069702E-1
2.045396417E0,-1.804140329E0,-4.999318123E-1,3.635649085E-1
2.055354417E0,-1.932274580E0,-6.382753253E-1,5.265495777E-1
2.065312417E0,-1.899069667E0,-5.561789870E-1,6.190342903E-1
2.075270417E0,-1.758851290E0,-2.887806296E-1,7.370905876E-1
2.085228417E0,-1.333045363E0,-3.847111762E-2,8.749689460E-1
2.095186417E0,-4.135216773E-1,4.616987705E-1,9.467669725E-1
2.105143417E0,8.117537498E-1,1.123424292E0,8.244988322E-1
2.115101417E0,1.326149702E0,1.479574084E0,6.642767191E-1
2.125059417E0,9.388936162E-1,1.303081036E0,5.148634315E-1
2.135017417E0,4.915232956E-1,1.047734976E0,4.688536227E-1
2.144975417E0,2.797738314E-1,9.200350642E-1,4.675048292E-1
2.154933417E0,2.727462649E-1,8.042714596E-1,4.571392834E-1
2.164891417E0,3.389156461E-1,6.107228398E-1,3.908059597E-1
2.174849417E0,2.798030674E-1,3.135271370E-1,2.592814863E-1
2.184807417E0,7.420942187E-2,-7.481672615E-2,1.616967618E-1
2.194765417E0,-1.279354244E-1,-4.125476182E-1,1.490728408E-1
2.204723417E0,-2.702008784E-1,-7.143651843E-1,1.517349929E-1
2.214681417E0,-3.708369434E-1,-1.031980991E0,1.783248037E-1
2.224639417E0,-3.343972862E-1,-1.171820879E0,1.995595843E-1
2.234597417E0,-3.190670907E-1,-1.213599801E0,2.682030797E-1
2.244555417E0,-2.652257979E-1,-1.126553535E0,1.852211505E-1
2.254513417E0,-1.712364554E-1,-8.552734256E-1,1.191920564E-1
2.264471417E0,-7.365028840E-3,-2.559702098E-1,8.699137717E-2
2.274429417E0,8.893966675E-2,-8.035685122E-2,-2.287174203E-2
2.284387417E0,1.362750232E-1,3.521567583E-1,5.081411451E-2
2.294345417E0,6.686486006E-1,1.070947647E0,9.580555558E-2
2.304303417E0,1.040278912E0,1.293292880E0,1.843184382E-1
2.314261417E0,1.319507599E0,1.365284801E0,3.090473115E-1
2.324218417E0,1.498073220E0,1.288463116E0,4.756243527E-1
2.334176417E0,1.461315513E0,8.476853967E-1,6.107286811E-1
2.344134417E0,9.306676984E-1,-9.691946954E-2,4.092845619E-1
2.354092417E0,3.154897392E-1,-8.568793535E-1,9.477455169E-2
2.364050417E0,1.669356823E-1,-6.498019695E-1,-1.617998183E-1
2.374008417E0,1.630149782E-1,-3.940987885E-1,-3.395610154E-1
2.383966417E0,1.310956180E-1,-3.704202175E-1,-4.384275079E-1
2.393924417E0,2.831383422E-2,-3.868061304E-1,-4.455205798E-1
2.403882417E0,-1.095860302E-1,-3.308222890E-1,-2.975902259E-1
2.413840417E0,-1.094541997E-1,-1.707708240E-1,-1.911047995E-1
2.423798417E0,-5.825599283E-2,-5.183757097E-2,1.253239661E-1
2.433756417E0,-1.061622649E-1,-5.184023455E-2,4.469027817E-1
2.443714417E0,-2.080175281E-1,7.035557181E-2,9.630323052E-1
2.453672417E0,-2.303111255E-1,2.813737988E-1,1.366979241E0
2.463630417E0,-1.757055074E-1,4.762613475E-1,1.511441112E0
2.473588417E0,-2.036375403E-1,6.999431252E-1,1.424807310E0
2.483546417E0,-2.465978563E-1,9.552006125E-1,1.101750493E0
2.493504417E0,-1.515874565E-1,1.044915795E0,7.095428705E-1
2.503462417E0,3.743495420E-2,1.044599652E0,3.889141381E-1
2.513420417E0,2.326454520E-1,9.862393737E-1,1.809079759E-2
2.523378417E0,2.899904549E-1,9.195407033E-1,-3.770559728E-1
2.533336417E0,2.399110496E-1,9.276705384E-1,-7.282286286E-1
2.543294417E0,2.071397752E-1,8.970140219E-1,-1.001731157E0
2.553252417E0,2.274018973E-1,8.351905942E-1,-1.152628064E0
2.563210417E0,2.342931479E-1,6.628085375E-1,-1.231280208E0
2.573167417E0,2.495338917E-1,3.614657223E-1,-1.346559882E0
2.583125417E0,3.486894071E-1,4.355712608E-2,-1.434508681E0
2.593083417E0,5.570076704E-1,-2.697054446E-1,-1.472164989E0
2.603041417E0,7.722503543E-1,-4.820062518E-1,-1.443661451E0
2.612999417E0,8.182032108E-1,-6.120774746E-1,-3.398140371E-1
2.622957417E0,4.552535713E-1,-1.366060376E0,8.067223430E-1
2.632915417E0,5.865362007E-3,-2.139589787E0,1.158975124E0
2.642873417E0,-3.419686854E-1,-2.272405624E0,9.209857583E-1
2.652831417E0,-4.054174125E-1,-1.647970796E0,5.729300380E-1
2.662789417E0,-8.696082234E-2,-7.708349228E-1,2.988751233E-1
2.672747417E0,1.813763194E-2,-3.083146811E-1,-9.616434574E-2
2.682705417E0,-5.739515647E-2,2.066495456E-2,-4.267480075E-1
2.692663417E0,-1.624533981E-1,2.958880067E-1,-6.499014497E-1
2.702621417E0,-1.410212368E-1,2.817781866E-1,-7.513023615E-1
2.712579417E0,-2.070361562E-2,3.342935815E-2,-7.808206081E-1
2.722537417E0,1.004294604E-1,-3.351514339E-1,-7.231893539E-1
2.732494958E0,2.041193843E-1,-7.285519838E-1,-6.644163132E-1
2.742452958E0,2.903105617E-1,-1.071432710E0,-6.117423177E-1
2.752410958E0,3.107971847E-1,-1.241274238E0,-3.269289434E-1
2.762368958E0,2.477912754E-1,-1.253180265E0,-6.972302496E-2
2.772326958E0,2.053612471E-1,-1.068627477E0,-2.291823551E-2
2.782284958E0,2.021164596E-1,-6.793448329E-1,-1.351928413E-1
2.792242958E0,2.359465957E-1,-2.570320070E-1,-3.203445971E-1
2.802200958E0,2.607105374E-1,1.419799477E-1,-4.442328811E-1
2.812158958E0,1.935200393E-1,5.807077885E-1,-4.723782241E-1
