"Time (s)","Temperature (°C)"
6.247658177E0,3.030078125E1
6.265551793E0,3.028515625E1
6.283445286E0,3.026953125E1
6.301338841E0,3.027734375E1
6.319232396E0,3.032812500E1
6.337126134E0,3.032421875E1
6.355019688E0,3.027343750E1
6.372913365E0,3.027734375E1
6.390806859E0,3.032031250E1
6.408700596E0,3.030468750E1
6.426594517E0,3.030468750E1
6.444488072E0,3.030468750E1
6.462377843E0,3.025390625E1
6.480275120E0,3.026171875E1
6.498168675E0,3.029296875E1
6.516062657E0,3.028515625E1
6.533947362E0,3.029296875E1
6.551851597E0,3.030078125E1
6.569743077E0,3.030468750E1
6.587636876E0,3.028125000E1
6.605530980E0,3.030078125E1
6.623424290E0,3.027734375E1
6.641320775E0,3.030468750E1
6.659210057E0,3.025000000E1
6.677105137E0,3.031250000E1
6.694996678E0,3.028125000E1
6.712895238E0,3.032812500E1
6.730785863E0,3.033203125E1
6.748679600E0,3.029687500E1
6.766573521E0,3.030078125E1
6.784467015E0,3.033593750E1
6.802356359E0,3.033203125E1
6.820253636E0,3.032421875E1
6.838147923E0,3.031640625E1
6.856041417E0,3.029687500E1
6.873923253E0,3.026953125E1
6.891825840E0,3.030468750E1
6.909722447E0,3.026562500E1
6.927615880E0,3.033593750E1
6.945505650E0,3.033203125E1
6.963403355E0,3.029687500E1
6.981296849E0,3.030468750E1
6.999190404E0,3.028906250E1
7.017084447E0,3.028515625E1
7.034979283E0,3.029296875E1
7.052871556E0,3.033593750E1
7.070765111E0,3.027343750E1
7.088658665E0,3.032031250E1
7.106552586E0,3.028125000E1
7.124442845E0,3.027734375E1
7.142339390E0,3.032031250E1
7.160233189E0,3.030468750E1
7.178126866E0,3.036328125E1
7.196020116E0,3.029687500E1
7.213902257E0,3.028515625E1
7.231804783E0,3.026171875E1
7.249701390E0,3.027734375E1
7.267594945E0,3.028515625E1
7.285488743E0,3.030468750E1
7.303379369E0,3.033203125E1
7.321275853E0,3.029687500E1
7.339169652E0,3.031250000E1
7.357063206E0,3.030859375E1
7.374956883E0,3.029687500E1
7.392850316E0,3.031250000E1
7.410743870E0,3.030859375E1
7.428637608E0,3.028906250E1
7.446533177E0,3.030468750E1
7.464425023E0,3.029687500E1
7.482318455E0,3.032031250E1
7.500212132E0,3.030859375E1
7.518105931E0,3.030859375E1
7.535999669E0,3.030859375E1
7.553881261E0,3.030859375E1
7.571783787E0,3.031640625E1
7.589665928E0,3.031640625E1
7.607563206E0,3.026562500E1
7.625456029E0,3.028515625E1
7.643347141E0,3.033593750E1
7.661257848E0,3.027343750E1
7.679148350E0,3.031250000E1
7.697042149E0,3.031640625E1
7.714937169E0,3.032421875E1
7.732829320E0,3.030468750E1
7.750717015E0,3.028515625E1
7.768616612E0,3.026171875E1
