"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.653279271E0,-3.380775452E-3,-4.232516885E-2,-5.265426636E-2
2.671170140E0,-9.680747986E-3,-2.906492352E-2,-3.923320770E-2
2.689063695E0,-1.107954979E-2,-1.562193036E-2,-3.329086304E-2
2.706957249E0,-1.588928699E-2,-6.668448448E-3,-3.387165070E-2
2.724838780E0,-2.388167381E-2,3.178954124E-3,-3.514766693E-2
2.742744603E0,-6.114089489E-2,-7.209748030E-3,-5.185508728E-2
2.760641088E0,-7.103967667E-2,-1.159316301E-2,-5.575084686E-2
2.778515049E0,-7.588338852E-2,-1.296091080E-2,-4.989910126E-2
2.796425206E0,-6.322431564E-2,-6.572693586E-3,-4.684352875E-2
2.814318761E0,-4.899239540E-2,-4.071295261E-3,-4.492092133E-2
2.832215428E0,-5.292379856E-2,-1.686909795E-2,-2.623367310E-2
2.850105992E0,-4.473268986E-2,-4.187864065E-2,-4.010009766E-2
2.868002538E0,-2.778470516E-2,-5.034714937E-2,-5.171585083E-2
2.885893285E0,-2.055406570E-2,-4.480150342E-2,-4.077434540E-2
2.903781224E0,-2.712965012E-2,-3.265851736E-2,-2.527809143E-2
2.921677586E0,-2.463424206E-2,-2.153670788E-2,-1.505756378E-2
2.939573949E0,-2.484178543E-2,-1.880639791E-2,-1.540756226E-2
2.957467747E0,-2.192723751E-2,-1.762422919E-2,-2.605152130E-2
2.975361607E0,-3.291618824E-2,-1.978775859E-2,-4.441928864E-2
2.993254796E0,-3.178894520E-2,-9.318739176E-3,-4.857635498E-2
3.011148595E0,-3.677070141E-2,7.094949484E-3,-6.361103058E-2
3.029029942E0,-3.146517277E-2,-3.069639206E-4,-4.487991333E-2
3.046935765E0,-1.906108856E-2,-1.988768578E-3,-3.209877014E-2
3.064817540E0,-2.619004250E-2,-1.323205233E-2,-2.766323090E-2
3.082723058E0,-2.852129936E-2,-3.203046322E-2,-4.075336456E-2
3.100619603E0,-3.747439384E-2,-4.003024101E-2,-2.186965942E-2
3.118510167E0,-5.475294590E-2,-2.392184734E-2,-3.688049316E-2
3.136392064E0,-3.726208210E-2,-2.918303013E-2,-4.895401001E-2
3.154296849E0,-2.257978916E-2,-3.129082918E-2,-7.251071930E-2
3.172188206E0,-1.319432259E-2,-2.930521965E-3,-4.164314270E-2
3.190084630E0,-3.708767891E-2,1.291307807E-2,-7.512092590E-3
3.207978490E0,-6.611585617E-2,1.004669070E-2,-1.223659515E-2
3.225871983E0,-6.827974319E-2,2.742409706E-4,-3.750228882E-2
3.243752415E0,-7.514667511E-2,7.118582726E-4,-6.092357635E-2
3.261656346E0,-6.301510334E-2,6.285488605E-3,-6.088829041E-2
3.279552708E0,-3.280806541E-2,-2.547872066E-2,-5.370044708E-2
3.297446446E0,8.186280727E-3,-5.499348044E-2,-2.082538605E-2
3.315340306E0,1.606220007E-2,-6.173372269E-2,-2.506256104E-3
3.333236608E0,-7.023453712E-3,-5.168992281E-2,1.513481140E-3
3.351127171E0,-2.477765083E-3,-3.935858607E-2,-2.853965759E-2
3.369020909E0,-1.951813698E-3,-2.840554714E-2,-5.946254730E-2
3.386914525E0,-1.757681370E-2,-1.614785194E-2,-6.592464447E-2
3.404808079E0,-3.586781025E-2,1.174741983E-2,-5.419635773E-2
3.422701817E0,-3.313171864E-2,1.533979177E-2,-4.860305786E-2
3.440598302E0,-1.437604427E-2,-2.164542675E-4,-5.407619476E-2
3.458488927E0,-1.588654518E-2,-1.745930314E-2,-4.504108429E-2
3.476382420E0,-2.728426456E-2,-1.079991460E-2,-3.676795959E-2
3.494276341E0,-4.529118538E-2,-8.371591568E-3,-2.228164673E-2
3.512169835E0,-5.413579941E-2,-9.331822395E-3,-3.132152557E-2
3.530063390E0,-5.092668533E-2,-9.189784527E-3,-3.966712952E-2
3.547957188E0,-4.467546940E-2,-2.156925201E-2,-5.187892914E-2
3.565849400E0,-4.226422310E-2,-1.608222723E-2,-4.679965973E-2
3.583744542E0,-4.189193249E-2,-2.546167374E-2,-3.197097778E-2
3.601635106E0,-2.215516567E-2,-2.138724923E-2,-4.255771637E-2
3.619531407E0,-1.123547554E-2,-2.913439274E-2,-3.751277924E-2
3.637425206E0,-3.849744797E-3,-2.431657910E-2,-4.178810120E-2
3.655310582E0,-6.919384003E-3,-1.946347952E-2,-2.314853668E-2
3.673209385E0,-6.010413170E-3,-3.781467676E-3,-2.346324921E-2
3.691106053E0,-2.120363712E-2,-1.246395707E-2,-3.655624390E-2
3.708999730E0,-3.003728390E-2,-1.227402687E-2,-4.891109467E-2
3.726893285E0,-3.547716141E-2,-2.725353837E-2,-5.150985718E-2
3.744774876E0,-4.098856449E-2,-2.969992161E-2,-3.799343109E-2
3.762680638E0,-3.569269180E-2,-1.389482617E-2,-4.609966278E-2
3.780577123E0,-2.535057068E-2,-1.122960448E-2,-2.252197266E-2
3.798467686E0,-3.301048279E-2,-9.404152632E-3,-3.415775299E-2
3.816361485E0,-3.971874714E-2,-2.577966452E-2,-3.752231598E-2
3.834255040E0,-5.294394493E-2,-3.782647848E-2,-3.038597107E-2
3.852148900E0,-5.851340294E-2,-2.770331502E-2,-3.499031067E-2
3.870042454E0,-5.179989338E-2,-1.501512527E-2,-4.736804962E-2
3.887935948E0,-2.987551689E-2,-4.879772663E-3,-5.513000488E-2
3.905829503E0,-2.329242229E-2,-1.277953386E-3,-4.042434692E-2
3.923723119E0,-2.047348022E-2,-1.035934687E-2,-2.173137665E-2
3.941613804E0,-3.461503983E-2,-1.241025329E-2,-1.941394806E-2
3.959510228E0,-3.954076767E-2,-1.397955418E-2,-1.882934570E-2
3.977403966E0,-4.056227207E-2,-1.799672842E-3,-3.995895386E-2
3.995300511E0,-3.686559200E-2,-8.322596550E-4,-3.831577301E-2
4.013191380E0,-1.942527294E-2,-2.786514163E-2,-3.983306885E-2
4.031084874E0,-5.806446075E-3,-4.985469580E-2,-2.627372742E-2
4.048978734E0,-1.263558865E-2,-4.000759125E-2,-2.015972137E-2
4.066854283E0,-3.082180023E-2,-4.001873732E-2,-1.659297943E-2
4.084756505E0,-2.196824551E-2,-3.528514504E-2,-3.333187103E-2
4.102656407E0,-1.241540909E-2,-2.932000160E-2,-4.736804962E-2
4.120553624E0,-1.588332653E-2,-2.300968766E-2,-5.735397339E-2
4.138446751E0,-1.252710819E-2,2.682119608E-3,-4.503822327E-2
4.156338597E0,-3.971815109E-3,3.217071295E-3,-5.428504944E-2
4.174222081E0,-1.561045647E-3,1.235550642E-2,-4.701042175E-2
4.192124791E0,-1.535296440E-2,2.020272613E-2,-3.585338593E-2
4.210021214E0,-4.665410519E-2,1.439958811E-2,-4.267501831E-2
4.227914952E0,-6.451392174E-2,2.063900232E-3,-5.520248413E-2
4.245808324E0,-6.553220749E-2,-8.000671864E-3,-6.633377075E-2
4.263702122E0,-3.965389729E-2,-2.355706692E-2,-4.876232147E-2
4.281592930E0,-1.828527451E-2,-2.971488237E-2,-3.028869629E-2
4.299489232E0,-2.291929722E-2,-2.716287971E-2,-2.995491028E-2
4.317379734E0,-1.541364193E-2,-3.660601377E-2,-2.190589905E-2
4.335276524E0,-8.359789848E-3,-3.216427565E-2,-2.969455719E-2
4.353170079E0,-6.047368050E-3,-3.222182393E-2,-2.116870880E-2
4.371051671E0,-2.477502823E-2,-2.029258013E-2,-2.254390717E-2
4.388961094E0,-3.872573376E-2,2.142131329E-3,-4.290580750E-2
4.406839146E0,-4.365622997E-2,1.509785652E-2,-3.369331360E-2
4.424735326E0,-2.956604958E-2,8.998155594E-3,-4.713344574E-2
4.442624669E0,-2.833867073E-2,-9.399980307E-3,-5.235099792E-2
4.460532505E0,-2.705693245E-2,-2.142199874E-2,-4.801654816E-2
4.478428502E0,-1.824986935E-2,-1.225581765E-2,-3.236198425E-2
