"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.019096880E-1,3.741439432E-2,1.043021679E-1,-3.909422457E-2
3.042916150E-1,3.863608837E-2,1.018587798E-1,-3.542914242E-2
3.066734900E-1,3.985778242E-2,9.819369763E-2,-3.542914242E-2
3.090554170E-1,4.245388508E-2,9.468132257E-2,-3.420744836E-2
3.114372920E-1,4.367557913E-2,8.857285231E-2,-3.283303976E-2
3.138192190E-1,4.611896724E-2,8.368607610E-2,-3.161134571E-2
3.162010940E-1,4.749337584E-2,7.773031294E-2,-2.916795574E-2
3.185830210E-1,5.115845799E-2,7.162184268E-2,-2.794626169E-2
3.209648960E-1,5.253286287E-2,6.566607952E-2,-2.550287358E-2
3.233468230E-1,5.375456065E-2,6.077930331E-2,-2.305948362E-2
3.257286980E-1,5.512896553E-2,5.344913527E-2,-2.046338283E-2
3.281106250E-1,5.512896553E-2,4.871506989E-2,-1.924168877E-2
3.304925000E-1,5.512896553E-2,4.382828996E-2,-1.557660475E-2
3.328744270E-1,5.268557742E-2,3.894151375E-2,-1.191152167E-2
3.352563020E-1,5.283828825E-2,3.298575059E-2,-9.468132630E-3
3.376382300E-1,4.917320609E-2,2.443389036E-2,-3.359660041E-3
3.400201570E-1,4.428642616E-2,1.725643501E-2,1.527118147E-3
3.424020320E-1,3.939964995E-2,1.114796288E-2,2.901524538E-3
3.447839590E-1,3.313846514E-2,8.704573847E-3,2.748812549E-3
3.471658340E-1,2.687728032E-2,4.886778072E-3,3.054236295E-4
3.495477610E-1,2.321219631E-2,3.665083554E-3,-2.137965523E-3
3.519296360E-1,2.199050039E-2,4.886778072E-3,-5.803049076E-3
3.543115630E-1,2.076880634E-2,6.108472589E-3,-7.024743594E-3
3.566934380E-1,1.817270555E-2,6.108472589E-3,-4.581354558E-3
3.590753650E-1,1.695101149E-2,7.330167107E-3,-3.359660041E-3
3.614572400E-1,1.450762246E-2,7.330167107E-3,-4.581354558E-3
3.638391670E-1,1.206423342E-2,1.099525020E-2,1.527118147E-3
3.662210420E-1,1.084253844E-2,1.221694518E-2,2.748812549E-3
3.686029690E-1,8.399149403E-3,1.221694518E-2,5.192201585E-3
3.709848440E-1,8.399149403E-3,1.588202827E-2,5.192201585E-3
3.733667710E-1,9.468132630E-3,1.817270555E-2,3.970507067E-3
3.757486980E-1,9.620844387E-3,1.588202827E-2,5.192201585E-3
3.781305730E-1,9.620844387E-3,1.466033421E-2,1.007897966E-2
3.805125000E-1,9.620844387E-3,1.466033421E-2,8.857285604E-3
3.828943750E-1,9.620844387E-3,1.710372418E-2,7.635590620E-3
3.852763020E-1,1.206423342E-2,1.954711229E-2,6.413896102E-3
3.876581770E-1,1.450762246E-2,1.832541823E-2,8.857285604E-3
