"Time (s)","Pressure (hPa)"
1.245306053E1,9.948982544E2
1.249308611E1,9.948093872E2
1.253306434E1,9.947703247E2
1.257306376E1,9.947333374E2
1.261306350E1,9.947150879E2
1.265305746E1,9.947896729E2
1.269306590E1,9.948625488E2
1.273306512E1,9.949277954E2
1.277306506E1,9.949069214E2
1.281306928E1,9.948051758E2
1.285305642E1,9.947156982E2
1.289306293E1,9.950650635E2
1.293306147E1,9.947830811E2
1.297306715E1,9.948038940E2
1.301306126E1,9.947138062E2
1.305306564E1,9.946799927E2
1.309306678E1,9.947084961E2
1.313306376E1,9.947473755E2
1.317306376E1,9.947998657E2
1.321306460E1,9.948587036E2
1.325305913E1,9.948253784E2
1.329306741E1,9.948353271E2
1.333306434E1,9.948504028E2
1.337306897E1,9.949364624E2
1.341306798E1,9.948397827E2
1.345306319E1,9.948893433E2
1.349306350E1,9.947919922E2
1.353306678E1,9.946976318E2
1.357307444E1,9.946795654E2
1.361306262E1,9.947003784E2
1.365307782E1,9.947813721E2
1.369307444E1,9.948017578E2
1.373306798E1,9.948538208E2
1.377307449E1,9.949392700E2
1.381306980E1,9.949362793E2
1.385306444E1,9.946927490E2
1.389306819E1,9.945208130E2
1.393306767E1,9.946978760E2
1.397307053E1,9.947448120E2
1.401307111E1,9.947788086E2
1.405306449E1,9.949165039E2
1.409306782E1,9.949483643E2
1.413306538E1,9.947968750E2
1.417306491E1,9.945170288E2
1.421306418E1,9.945117188E2
1.425305767E1,9.944981079E2
1.429306288E1,9.944203491E2
1.433306434E1,9.944503174E2
1.437306454E1,9.946283569E2
1.441306220E1,9.947505493E2
1.445306017E1,9.948134766E2
1.449308251E1,9.948202515E2
1.453306480E1,9.947562866E2
1.457306824E1,9.946400757E2
1.461310059E1,9.946141357E2
1.465306720E1,9.945679932E2
1.469307126E1,9.945199585E2
1.473306980E1,9.945174561E2
1.477307074E1,9.945017090E2
1.481309882E1,9.948047485E2
1.485306897E1,9.947339478E2
1.489307048E1,9.948359985E2
1.493307861E1,9.948540649E2
1.497309210E1,9.946997681E2
1.501307486E1,9.946343384E2
1.505306512E1,9.946209106E2
1.509307382E1,9.945195923E2
1.513307262E1,9.945818481E2
1.517306621E1,9.945399780E2
1.521308121E1,9.945661011E2
1.525306741E1,9.947331543E2
1.529307048E1,9.946704102E2
1.533307371E1,9.947148438E2
1.537306824E1,9.946861572E2
1.541306517E1,9.946385498E2
1.545306637E1,9.945654907E2
1.549307064E1,9.945497437E2
1.553306408E1,9.945831299E2
1.557307428E1,9.945471802E2
1.561309980E1,9.945153198E2
1.565306689E1,9.945863037E2
1.569308647E1,9.947293091E2
1.573307611E1,9.946793823E2
1.577308626E1,9.947683716E2
1.581307210E1,9.947790527E2
1.585306689E1,9.946765747E2
1.589307319E1,9.945701294E2
1.593307038E1,9.945722656E2
1.597309199E1,9.945648193E2
1.601307158E1,9.945076904E2
1.605306507E1,9.945174561E2
1.609307710E1,9.944966431E2
1.613308491E1,9.947138062E2
1.617306402E1,9.946610718E2
1.621307340E1,9.947577515E2
1.625306486E1,9.946531982E2
1.629307257E1,9.946502686E2
1.633306704E1,9.944974365E2
1.637308340E1,9.944362793E2
1.641307678E1,9.944655762E2
1.645306288E1,9.944547729E2
1.649307132E1,9.944606934E2
1.653306491E1,9.945100098E2
1.657307194E1,9.946066895E2
1.661308986E1,9.945697021E2
1.665306902E1,9.946166992E2
1.669306345E1,9.945958252E2
1.673306006E1,9.945565186E2
1.677306121E1,9.945667114E2
1.681308616E1,9.945331421E2
1.685306558E1,9.945926514E2
1.689306814E1,9.946088257E2
1.693306506E1,9.946719360E2
1.697306673E1,9.946540527E2
1.701307522E1,9.945404053E2
1.705306428E1,9.945454712E2
1.709306772E1,9.948638306E2
1.713306850E1,9.945847778E2
1.717307069E1,9.946213379E2
1.721308564E1,9.945958252E2
1.725306850E1,9.945563354E2
1.729307324E1,9.945593262E2
1.733306996E1,9.946113892E2
1.737308137E1,9.946430054E2
1.741306532E1,9.946897583E2
1.745306585E1,9.946744995E2
1.749306762E1,9.946736450E2
1.753308006E1,9.945482788E2
1.757306626E1,9.945278320E2
1.761307027E1,9.945880127E2
1.765306741E1,9.945480347E2
1.769307767E1,9.944862061E2
1.773306772E1,9.944150391E2
1.777306970E1,9.943843994E2
1.781306819E1,9.944804688E2
1.785306720E1,9.944757690E2
1.789307241E1,9.945378418E2
1.793307538E1,9.945662842E2
1.797306382E1,9.945979614E2
1.801307678E1,9.946036987E2
1.805306611E1,9.945148926E2
1.809307548E1,9.946036987E2
1.813307543E1,9.946389771E2
1.817306824E1,9.946298218E2
1.821310282E1,9.945665283E2
1.825306064E1,9.944966431E2
1.829309251E1,9.944879150E2
1.833307392E1,9.944887695E2
1.837306762E1,9.945148926E2
1.841306658E1,9.945983887E2
1.845305897E1,9.945933228E2
1.849306746E1,9.945962524E2
1.853306428E1,9.946757202E2
1.857305960E1,9.945639648E2
1.861306548E1,9.945801392E2
1.865306236E1,9.945253296E2
1.869307913E1,9.945308228E2
1.873307449E1,9.944130859E2
1.877306345E1,9.943634033E2
1.881306387E1,9.943300171E2
1.885306215E1,9.943873901E2
1.889307022E1,9.944396362E2
1.893311663E1,9.944634399E2
1.897307100E1,9.944813232E2
1.901306840E1,9.945285034E2
