"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.747337875E0,-2.883672416E-1,-7.822243497E-3,-5.417284742E-2
3.757291875E0,-3.162683845E-1,-7.340791076E-2,-7.468105108E-2
3.767246875E0,-3.232921660E-1,-9.310853481E-2,-9.542205185E-2
3.777200875E0,-3.028633296E-1,-6.472057104E-2,-1.107360274E-1
3.787154875E0,-2.888539433E-1,-6.050034240E-2,-1.307172328E-1
3.797108875E0,-2.677143216E-1,-5.946889892E-2,-1.403176636E-1
3.807063875E0,-2.196746916E-1,-3.238626570E-2,-1.501325518E-1
3.817017875E0,-1.633224785E-1,-9.469497018E-3,-1.589702517E-1
3.826971875E0,-1.140909716E-1,1.170747075E-2,-1.541345268E-1
3.836926875E0,-9.185251594E-2,-2.717540832E-3,-1.559547931E-1
3.846880875E0,-1.015965417E-1,-7.685928047E-2,-1.646389067E-1
3.856834875E0,-1.218983531E-1,-1.525098383E-1,-1.620340943E-1
3.866788875E0,-1.247384027E-1,-1.810636073E-1,-1.470726877E-1
3.876743875E0,-1.319329292E-1,-1.779205501E-1,-1.319709718E-1
3.886697875E0,-1.289844513E-1,-1.756807417E-1,-1.293974668E-1
3.896651875E0,-1.032055765E-1,-1.434572935E-1,-1.299868226E-1
3.906607000E0,-6.108368933E-2,-9.039843082E-2,-1.401598305E-1
3.916561000E0,-6.068048626E-2,-6.643850356E-2,-1.468305290E-1
3.926515000E0,-1.065091565E-1,-4.846376926E-2,-1.513458043E-1
3.936470000E0,-1.732165515E-1,-2.974467352E-2,-1.469880641E-1
3.946424000E0,-2.578655779E-1,1.914057694E-2,-1.313837320E-1
3.956378000E0,-3.319869339E-1,8.946773410E-2,-1.392871886E-1
3.966332000E0,-3.844303787E-1,2.065934688E-1,-1.492367983E-1
3.976287000E0,-4.195162058E-1,2.859916389E-1,-1.683146060E-1
3.986241000E0,-4.553692639E-1,2.774670422E-1,-1.768631041E-1
3.996195000E0,-4.762031734E-1,2.511973381E-1,-1.645134985E-1
4.006150000E0,-4.316553473E-1,2.486686707E-1,-1.403169632E-1
4.016104000E0,-3.368497491E-1,2.154545337E-1,-9.947658330E-2
4.026058000E0,-2.388504595E-1,2.216245234E-1,-4.640499502E-2
4.036013000E0,-1.394642144E-1,3.052523136E-1,3.688962758E-2
4.045967000E0,-3.213272989E-2,4.287613928E-1,1.805281639E-1
4.055921000E0,4.756076634E-2,3.992993832E-1,3.620473742E-1
4.065875000E0,8.202848025E-3,3.083851933E-1,4.984115362E-1
4.075830000E0,-1.150631607E-1,6.128515601E-1,4.135810733E-1
4.085784000E0,-1.621221155E-1,1.001391053E0,1.973392218E-1
4.095738000E0,-1.930613965E-1,1.142353296E0,2.983650565E-2
4.105693000E0,-2.891121209E-1,1.108615160E0,1.194796339E-2
4.115647000E0,-4.609241188E-1,9.011411667E-1,4.631019756E-2
4.125601000E0,-6.693867445E-1,5.040029287E-1,2.903507650E-2
4.135556000E0,-7.681985497E-1,1.131933257E-1,-3.327570111E-2
4.145510000E0,-6.866990924E-1,-7.157023996E-2,-7.433290780E-2
4.155464000E0,-5.023736954E-1,-1.080148071E-1,-8.983676136E-2
4.165418000E0,-3.087157607E-1,-2.352352813E-2,-1.113288999E-1
4.175373000E0,-1.374643743E-1,1.749890298E-1,-1.380089968E-1
4.185327000E0,-1.575025031E-3,4.203408360E-1,-1.515331566E-1
4.195281000E0,1.053287834E-1,5.769397616E-1,-1.473855525E-1
4.205236000E0,1.772981435E-1,6.030930877E-1,-1.317238361E-1
4.215190000E0,1.946278661E-1,5.042144656E-1,-1.445293725E-1
4.225144000E0,2.077317834E-1,3.605302274E-1,-1.847724319E-1
4.235098000E0,2.309151441E-1,1.596623510E-1,-2.316126525E-1
4.245053000E0,2.446492463E-1,4.376789182E-2,-2.699707747E-1
4.255007000E0,2.348171175E-1,-3.550615534E-2,-2.705739737E-1
4.264961000E0,2.183836997E-1,-9.417755157E-2,-2.366400659E-1
4.274916000E0,1.853911281E-1,-1.316018850E-1,-1.981821507E-1
4.284870000E0,1.324418187E-1,-1.471001506E-1,-1.682979912E-1
4.294824000E0,1.000647098E-1,-1.924220920E-1,-1.523179561E-1
4.304779000E0,1.093432233E-1,-2.618616223E-1,-1.279886812E-1
4.314733000E0,1.471854150E-1,-2.640627325E-1,-9.240777791E-2
4.324687000E0,1.890523136E-1,-1.738669425E-1,-8.360864967E-2
4.334641000E0,2.329649031E-1,-1.415300369E-1,-7.510118186E-2
4.344596000E0,2.548469007E-1,-1.285274476E-1,-7.549190521E-2
4.354550000E0,2.407089621E-1,-9.773810208E-2,-9.419715405E-2
4.364504000E0,2.132416517E-1,-6.830287725E-2,-1.069160253E-1
4.374459000E0,1.846939027E-1,-6.300584972E-2,-1.067519784E-1
4.384413000E0,1.544345468E-1,-1.094680876E-1,-1.056255847E-1
4.394367000E0,1.375745982E-1,-2.115861923E-1,-8.950866759E-2
4.404322000E0,1.311961263E-1,-2.886452973E-1,-6.976934522E-2
4.414276000E0,1.243254393E-1,-3.054964542E-1,-6.563664973E-2
4.424230000E0,1.107409596E-1,-3.364707232E-1,-5.488323048E-2
4.434184000E0,1.073960364E-1,-3.119097054E-1,-4.759762064E-2
4.444139000E0,1.165923700E-1,-2.020937949E-1,-5.183160678E-2
4.454093000E0,1.122436970E-1,-6.281900406E-2,-6.294125319E-2
4.464047000E0,7.168306410E-2,7.332783192E-2,-6.143542379E-2
4.474002000E0,5.699972436E-2,1.166603938E-1,-7.105395943E-2
4.483956000E0,8.576133102E-2,1.126659140E-1,-9.338510036E-2
4.493910000E0,1.101529598E-1,5.567453429E-2,-9.829384089E-2
4.503864000E0,1.168630719E-1,-4.176688194E-2,-7.823917270E-2
4.513819000E0,1.071057767E-1,-1.494267732E-1,-4.811642691E-2
4.523773000E0,1.111167520E-1,-2.139865160E-1,-1.946666650E-2
4.533727000E0,1.196838766E-1,-2.535024881E-1,1.325612608E-2
4.543682000E0,1.419030428E-1,-2.664988041E-1,3.958060220E-2
4.553636000E0,1.543709040E-1,-2.879172564E-1,6.618797779E-2
4.563590000E0,1.678753048E-1,-3.037259579E-1,9.479069710E-2
4.573545000E0,1.910216361E-1,-2.753521204E-1,1.115411818E-1
4.583499000E0,2.298327088E-1,-2.343862355E-1,1.313951761E-1
4.593453000E0,2.830544114E-1,-2.003558278E-1,1.302265823E-1
4.603407000E0,3.133018315E-1,-1.805897653E-1,1.269340813E-1
4.613362000E0,3.138230145E-1,-1.081531048E-1,1.084080786E-1
4.623316000E0,3.010292947E-1,-5.922585726E-2,9.768852592E-2
4.633270000E0,2.795026898E-1,-5.810440332E-2,1.007743254E-1
4.643225000E0,2.718134522E-1,-1.084554642E-1,1.131868735E-1
4.653179000E0,2.764963508E-1,-1.788635850E-1,1.275138855E-1
4.663133000E0,2.743686438E-1,-2.070099115E-1,1.447138339E-1
4.673088000E0,2.853890657E-1,-2.121157199E-1,1.827962399E-1
4.683042000E0,3.187116683E-1,-2.534863353E-1,2.283322662E-1
4.692996000E0,3.520941138E-1,-3.406228423E-1,2.758393288E-1
4.702950000E0,3.725357950E-1,-3.923340440E-1,3.098655939E-1
4.712905000E0,4.007698298E-1,-4.107966721E-1,3.245649040E-1
4.722859000E0,4.191617072E-1,-3.931567669E-1,3.063562810E-1
4.732813000E0,4.260550141E-1,-3.483687937E-1,2.697212994E-1
4.742768000E0,4.812335968E-1,-3.319995105E-1,2.531023920E-1
4.752722000E0,5.279768705E-1,-3.492299020E-1,2.444668114E-1
4.762676000E0,5.634691119E-1,-3.110045791E-1,2.574490607E-1
4.772630000E0,6.180471182E-1,-2.177982032E-1,2.965003252E-1
4.782585000E0,6.709821224E-1,-7.554507256E-2,3.010816872E-1
4.792539000E0,6.632522941E-1,-1.586958915E-1,2.331151664E-1
4.802493000E0,5.063644648E-1,-3.958971798E-1,4.145864397E-2
4.812448000E0,2.748643458E-1,-6.883426309E-1,-2.540595531E-1
4.822402000E0,1.792836636E-1,-4.922674000E-1,-5.001556873E-1
4.832356000E0,2.809200287E-1,5.458948612E-1,-4.404074252E-1
4.842311000E0,4.237425923E-1,1.520623684E0,-2.954632640E-1
4.852265000E0,5.633721352E-1,1.591108799E0,-1.709783226E-1
4.862219000E0,6.786146164E-1,1.173397779E0,-5.809558928E-2
4.872173000E0,6.845332384E-1,7.289780378E-1,4.439136758E-2
4.882128000E0,5.408978462E-1,2.636466324E-1,1.664498597E-1
4.892082000E0,2.916781604E-1,-1.863687187E-1,3.132638037E-1
4.902036375E0,3.271884471E-2,-4.148920774E-1,3.966827691E-1
4.911991375E0,-1.041005179E-1,-4.440427721E-1,3.476630449E-1
4.921945375E0,-1.501466185E-1,-3.009934723E-1,2.787499130E-1
4.931899375E0,-2.062623501E-1,-1.007480025E-1,2.608768940E-1
4.941854375E0,-2.719361484E-1,1.562168449E-1,2.556154132E-1
4.951808375E0,-3.233556747E-1,4.386235178E-1,2.349186540E-1
4.961762375E0,-3.651492000E-1,6.532198787E-1,1.963054836E-1
4.971716375E0,-3.670836985E-1,6.782965064E-1,1.908060461E-1
4.981671375E0,-3.355211616E-1,6.563612223E-1,2.046845406E-1
4.991625375E0,-3.160774112E-1,6.176415682E-1,2.004711479E-1
5.001579375E0,-3.081431389E-1,4.465131462E-1,2.132502347E-1
5.011534375E0,-3.068424761E-1,1.660665572E-1,2.271165103E-1
5.021488375E0,-2.983262837E-1,-2.245801240E-1,2.596789002E-1
5.031442375E0,-2.796447277E-1,-5.272201300E-1,2.596812844E-1
5.041397375E0,-2.462966144E-1,-6.656998396E-1,2.306162119E-1
5.051351375E0,-2.287887335E-1,-7.230275273E-1,1.707177311E-1
5.061305375E0,-2.317157686E-1,-7.228386998E-1,8.236013353E-2
5.071259375E0,-2.464859337E-1,-6.269750595E-1,2.347844280E-2
5.081214375E0,-2.497008890E-1,-4.438807964E-1,1.461198926E-2
5.091168375E0,-2.591202557E-1,-2.265228927E-1,6.526158005E-2
5.101122375E0,-2.727385163E-1,-5.410815403E-2,1.259407401E-1
5.111077375E0,-2.858615220E-1,3.262434527E-2,1.459637284E-1
5.121031375E0,-3.019880950E-1,1.042361185E-1,1.198712960E-1
5.130985375E0,-3.005774021E-1,6.395234913E-2,5.442092195E-2
5.140940375E0,-2.880659103E-1,-5.014839396E-2,3.891534731E-2
5.150894375E0,-2.862895727E-1,-1.108799204E-1,5.526955053E-2
5.160848375E0,-2.670475841E-1,-1.511954665E-1,5.819750950E-2
5.170802375E0,-2.346324027E-1,-2.147906870E-1,4.748414457E-2
5.180757375E0,-2.080046386E-1,-2.818824649E-1,2.872796543E-2
5.190711375E0,-2.194695473E-1,-2.912631929E-1,1.777944341E-2
5.200665375E0,-2.359069586E-1,-2.783092260E-1,3.230781993E-3
5.210620375E0,-2.613063157E-1,-2.952921987E-1,-1.523424592E-2
5.220574375E0,-2.917973697E-1,-3.328267932E-1,-3.257902712E-2
5.230528375E0,-3.050141037E-1,-3.269244432E-1,-5.121716112E-2
5.240483375E0,-3.111530542E-1,-3.005787432E-1,-7.381842285E-2
5.250437375E0,-3.286159337E-1,-2.269593775E-1,-1.084973067E-1
5.260391375E0,-3.351812065E-1,-1.510924101E-1,-1.353847086E-1
5.270345375E0,-3.264585435E-1,-1.113231555E-1,-1.524308026E-1
5.280300375E0,-3.134104908E-1,-1.078044102E-1,-1.566573232E-1
5.290254375E0,-3.089044392E-1,-1.137999818E-1,-1.559555680E-1
5.300208375E0,-2.910860777E-1,-7.429917902E-2,-1.580130905E-1
5.310163375E0,-2.547195554E-1,3.661082685E-2,-1.692004949E-1
5.320117375E0,-2.007832974E-1,1.290011257E-1,-1.909150034E-1
5.330071375E0,-1.620241851E-1,7.780398428E-2,-2.209970057E-1
5.340025375E0,-1.398168206E-1,-2.316311374E-2,-2.416932583E-1
5.349980375E0,-1.223289147E-1,-1.108162627E-1,-2.055331320E-1
5.359934375E0,-1.244793460E-1,-2.228139043E-1,-1.270777583E-1
5.369888375E0,-1.238130257E-1,-2.412517667E-1,-6.831885129E-2
5.379843375E0,-9.840797633E-2,-1.456988007E-1,-8.497137576E-2
5.389797375E0,-6.123983115E-2,-2.068841271E-2,-1.074468568E-1
5.399751375E0,-2.581093460E-2,7.915882021E-2,-1.081989631E-1
5.409706375E0,-2.430012077E-2,1.775972396E-1,-1.217499301E-1
5.419660375E0,-6.430117041E-2,2.205931693E-1,-1.166344658E-1
5.429614375E0,-1.275365949E-1,1.873329580E-1,-9.648206085E-2
5.439568375E0,-1.814958900E-1,1.428587884E-1,-5.141237378E-2
5.449523375E0,-2.042744309E-1,1.394028068E-1,-3.111269139E-2
5.459477375E0,-2.072642148E-1,1.494899839E-1,-3.456169739E-2
5.469431375E0,-1.903784424E-1,1.890709400E-1,-3.763338551E-2
5.479386375E0,-1.829591542E-1,2.053395659E-1,-4.901705310E-2
5.489340375E0,-2.068114877E-1,2.180164754E-1,-7.285980880E-2
5.499294375E0,-2.710004747E-1,1.631023735E-1,-1.052610949E-1
5.509249375E0,-3.674202263E-1,8.594420552E-2,-1.396739334E-1
5.519203375E0,-4.638134837E-1,2.649348602E-2,-1.686069667E-1
5.529157375E0,-5.190540552E-1,-3.074583411E-2,-1.798827946E-1
5.539111375E0,-5.303642154E-1,-1.228290796E-1,-1.716829389E-1
5.549066375E0,-5.391331911E-1,-1.070882007E-1,-1.611671895E-1
5.559020375E0,-4.878780842E-1,-9.835400432E-2,-1.175709292E-1
5.568974375E0,-3.728729486E-1,-9.352036566E-2,-1.881985553E-2
5.578929375E0,-1.950715184E-1,-2.136503719E-2,9.690581262E-2
5.588883375E0,6.995296478E-2,1.611491144E-1,2.265077531E-1
5.598837375E0,3.320898116E-1,2.808047533E-1,3.812686801E-1
5.608792375E0,3.716880977E-1,3.232488930E-1,4.809468091E-1
5.618746375E0,2.722482383E-1,6.253665090E-1,4.434994757E-1
5.628700375E0,1.739011407E-1,8.822028041E-1,3.335953355E-1
5.638654375E0,3.204778209E-2,9.150355458E-1,1.829006821E-1
5.648609375E0,-1.264638305E-1,8.510829210E-1,5.811667815E-2
5.658563375E0,-2.420887500E-1,7.927883267E-1,-4.072279483E-2
5.668517375E0,-2.993685305E-1,6.509627700E-1,-9.348215163E-2
5.678472375E0,-2.861802876E-1,4.424507320E-1,-1.258193254E-1
5.688426375E0,-2.295399010E-1,1.684226543E-1,-1.410440803E-1
5.698380375E0,-1.359827369E-1,-2.376995981E-2,-9.045363963E-2
5.708334375E0,-1.082269754E-2,-1.384035945E-1,-6.429074705E-2
5.718289375E0,1.230964512E-1,-1.856161207E-1,-9.044497460E-2
5.728243375E0,2.433581501E-1,-2.454866469E-2,-8.432050049E-2
5.738197375E0,3.062499166E-1,1.979797482E-1,-2.576323971E-2
5.748152375E0,2.816050053E-1,3.467612267E-1,3.424017876E-2
5.758106375E0,2.713873088E-1,4.567341805E-1,6.841716170E-2
5.768060375E0,2.910326421E-1,4.967463017E-1,7.149177790E-2
5.778015375E0,2.984029353E-1,4.230720699E-1,4.113895819E-2
5.787969375E0,2.765492797E-1,2.458227128E-1,-1.717069000E-2
5.797923375E0,2.395085990E-1,1.751175672E-1,-7.221231610E-2
5.807877375E0,2.200238407E-1,2.749104798E-1,-9.938721359E-2
5.817832375E0,2.371783853E-1,2.814716995E-1,-1.236702129E-1
5.827786375E0,2.147090286E-1,1.466545016E-1,-1.124247462E-1
5.837740375E0,1.473978907E-1,-5.899000168E-2,-8.313822746E-2
5.847695375E0,1.186432168E-1,-1.473345011E-1,-9.466838837E-2
5.857649375E0,1.497870386E-1,-1.243619025E-1,-1.222414374E-1
5.867603375E0,1.628961861E-1,-2.875948139E-2,-1.044666991E-1
5.877558375E0,1.970587522E-1,2.149233222E-2,-7.111731172E-2
5.887512375E0,2.611261606E-1,8.278072625E-2,-6.804162264E-2
5.897466375E0,3.065558076E-1,1.467667371E-1,-7.551837713E-2
5.907419917E0,2.954437435E-1,2.334004194E-1,-1.036807746E-1
5.917374917E0,2.904426157E-1,2.115131319E-1,-1.130171567E-1
5.927328917E0,2.746034861E-1,1.216162667E-1,-1.113353670E-1
5.937282917E0,2.133353800E-1,1.006142274E-1,-1.268060952E-1
5.947237917E0,1.612745821E-1,-1.045338660E-1,-1.127917394E-1
5.957191917E0,1.366599500E-1,-2.660830915E-1,-9.014496207E-2
5.967145917E0,1.114057228E-1,-2.053811252E-1,-9.932647645E-2
5.977100917E0,8.710634708E-2,-1.895420700E-1,-1.135205179E-1
5.987054917E0,8.801635355E-2,-2.200094312E-1,-1.180819795E-1
5.997008917E0,1.058915704E-1,-2.090202570E-1,-1.039504856E-1
6.006962917E0,1.137905046E-1,-1.291267574E-1,-8.960589767E-2
6.016917917E0,1.022154316E-1,-5.999347568E-2,-8.497403562E-2
6.026871917E0,1.043150723E-1,-6.882984191E-2,-7.337437570E-2
6.036825917E0,1.133259386E-1,-1.580776870E-1,-4.450682178E-2
6.046780917E0,1.250848472E-1,-2.306432277E-1,-1.688531600E-2
6.056734917E0,1.311844736E-1,-2.335752100E-1,-1.133204810E-2
6.066688917E0,1.286414266E-1,-2.165216506E-1,-2.184061520E-2
6.076643917E0,9.808722138E-2,-1.819469035E-1,-2.318335697E-2
6.086597917E0,1.194457710E-1,-9.908824414E-2,-3.431004286E-2
6.096551917E0,1.182674095E-1,-7.014651597E-2,-2.969643287E-2
6.106505917E0,1.202152520E-1,-6.282814592E-2,-2.110560797E-2
6.116460917E0,1.427198797E-1,-8.194698393E-2,-1.287490223E-2
6.126414917E0,1.676785052E-1,-1.223724335E-1,-5.880376324E-3
6.136368917E0,1.996310800E-1,-2.255989462E-1,-8.721533231E-4
6.146323917E0,2.230162919E-1,-3.328838646E-1,5.058972631E-3
6.156277917E0,2.416185141E-1,-4.382058680E-1,1.250474714E-2
6.166231917E0,2.640633583E-1,-4.793338478E-1,2.181968652E-2
6.176186917E0,2.711462677E-1,-4.492461681E-1,2.912675776E-2
6.186140917E0,2.571289837E-1,-4.311744869E-1,2.295381762E-2
6.196094917E0,2.696068585E-1,-3.897096217E-1,-2.006644197E-2
6.206048917E0,3.007714152E-1,-3.091452718E-1,-2.318526991E-2
6.216003917E0,3.248730302E-1,-2.000705898E-1,2.157700807E-2
6.225957917E0,3.154030740E-1,-1.452611238E-1,6.032014266E-2
6.235911917E0,2.834644616E-1,-1.792661697E-1,7.225717604E-2
6.245866917E0,2.454651594E-1,-2.531459928E-1,6.600620598E-2
6.255820917E0,2.349438965E-1,-2.951641679E-1,4.871851206E-2
6.265774917E0,2.282092869E-1,-2.575238645E-1,2.568616346E-2
6.275729917E0,1.892495900E-1,-2.070078701E-1,5.409811158E-3
6.285683917E0,1.389336884E-1,-2.138751000E-1,6.924350746E-3
6.295637917E0,1.046439782E-1,-2.341807336E-1,5.854253657E-3
6.305591917E0,1.031531394E-1,-2.313820124E-1,6.531229243E-3
6.315546917E0,1.343483627E-1,-2.392892987E-1,6.610727403E-3
6.325500917E0,1.585634202E-1,-2.833883166E-1,1.719033113E-3
6.335454917E0,1.682074070E-1,-2.919284403E-1,1.757873408E-2
6.345409917E0,1.915430874E-1,-2.996827662E-1,3.604190052E-2
6.355363917E0,2.051519752E-1,-2.771181464E-1,1.573331887E-3
6.365317917E0,1.378328651E-1,-9.024334699E-2,-6.896980852E-2
6.375271917E0,-7.439815998E-2,8.874602616E-2,-2.122670561E-1
6.385226917E0,-2.983705401E-1,-4.244155064E-2,-4.314819574E-1
6.395180917E0,-2.896294892E-1,1.981000416E-2,-5.422434807E-1
6.405134917E0,-1.710021794E-1,5.750010610E-1,-4.736460745E-1
6.415089917E0,-1.030818000E-1,8.588288426E-1,-3.340069056E-1
6.425043917E0,-5.645038188E-2,8.863846064E-1,-1.790069342E-1
6.434997917E0,2.200776525E-2,7.181136608E-1,-1.670941710E-2
6.444952917E0,1.076358482E-1,4.596142173E-1,1.343336254E-1
6.454906917E0,1.348084509E-1,2.332652062E-1,2.224278897E-1
6.464860917E0,9.751753509E-2,1.340315025E-2,2.320562899E-1
6.474814917E0,3.837150335E-2,-2.053258121E-1,1.923819184E-1
6.484769917E0,6.041794084E-3,-3.405757844E-1,1.465443820E-1
6.494723917E0,-1.319451816E-2,-2.989545763E-1,1.117745712E-1
6.504677917E0,-5.539789796E-2,-1.611924469E-1,1.289982945E-1
6.514632917E0,-1.149002388E-1,2.863554843E-2,1.786117107E-1
6.524586917E0,-1.582415998E-1,3.272930980E-1,1.923869103E-1
6.534540917E0,-1.807881445E-1,5.668510795E-1,1.570673883E-1
6.544495917E0,-1.767254919E-1,5.944837928E-1,2.096102238E-1
6.554449917E0,-1.464484930E-1,6.034966111E-1,2.978360653E-1
6.564403917E0,-9.469210356E-2,5.916258693E-1,3.557923138E-1
6.574357917E0,-4.074955732E-2,5.474769473E-1,3.577650785E-1
6.584312917E0,1.006195787E-2,4.213738441E-1,3.233495951E-1
6.594266917E0,8.643616457E-4,2.098333985E-1,2.428176403E-1
6.604220917E0,-4.249962419E-2,-1.557176858E-1,1.918569952E-1
6.614175917E0,-1.211737767E-1,-4.812905490E-1,1.546160728E-1
6.624129917E0,-1.754796356E-1,-6.296030879E-1,1.359582245E-1
6.634083917E0,-1.916976422E-1,-6.145467162E-1,1.297480762E-1
6.644038917E0,-1.936529279E-1,-5.294930935E-1,1.095283031E-1
6.653992917E0,-2.006976157E-1,-4.182927907E-1,9.945974499E-2
6.663946917E0,-3.136433661E-1,-1.791076213E-1,8.870164305E-2
6.673900917E0,-2.626582086E-1,-1.517508328E-1,7.037323713E-2
6.683855917E0,-1.757756770E-1,-1.663529426E-1,3.114469722E-2
6.693809917E0,-1.727221459E-1,-1.852677763E-1,4.211760312E-2
6.703763917E0,-1.731301546E-1,-1.676871926E-1,9.312432259E-2
6.713718917E0,-1.785276979E-1,-1.447284222E-1,1.121709198E-1
6.723672917E0,-1.875978857E-1,-1.849893034E-1,8.895508200E-2
6.733626917E0,-1.762147397E-1,-2.096419930E-1,6.535040587E-2
6.743581917E0,-1.610198021E-1,-2.083562165E-1,5.856360868E-2
6.753535917E0,-1.290756911E-1,-2.212343812E-1,4.660347849E-2
6.763489917E0,-8.635832369E-2,-2.980769873E-1,3.581954166E-2
6.773443917E0,-6.788545102E-2,-3.143346608E-1,4.944833741E-2
6.783398917E0,-3.854780272E-2,-2.651420832E-1,6.788913161E-2
6.793352917E0,1.039743889E-3,-2.342208475E-1,6.866041571E-2
6.803306917E0,4.758008197E-2,-2.263416201E-1,7.069720328E-2
6.813261917E0,5.976715684E-2,-2.335744053E-1,7.185986638E-2
6.823215917E0,6.375550479E-2,-2.450515777E-1,7.143189758E-2
6.833169917E0,8.549246937E-2,-2.450865358E-1,6.246582046E-2
6.843124917E0,9.266915917E-2,-1.935658306E-1,6.812211126E-2
6.853078917E0,9.036713839E-2,-1.368978471E-1,7.437001169E-2
6.863032917E0,1.015095338E-1,-5.739103630E-2,6.207526848E-2
6.872987917E0,8.905535936E-2,-9.652720764E-3,3.071463481E-2
6.882941917E0,5.805535987E-2,1.521667559E-2,-2.264206298E-2
6.892895917E0,2.397448011E-2,8.288227767E-2,-3.898874670E-2
6.902850000E0,1.035427582E-2,1.422936767E-1,-4.389508814E-2
6.912805000E0,-1.038519200E-3,9.239907563E-2,-5.241783336E-2
6.922759000E0,-4.628296196E-2,-1.543950569E-2,-6.681807339E-2
6.932713000E0,-9.138410538E-2,-6.458671391E-2,-6.279326230E-2
6.942668000E0,-8.772279322E-2,-1.321071684E-1,-3.992282599E-2
6.952622000E0,-6.569142640E-2,-1.934573501E-1,-2.220899425E-2
6.962576000E0,-8.861618489E-2,-2.238171250E-1,-2.223456092E-2
6.972531000E0,-9.595390409E-2,-2.551438808E-1,-2.669354528E-2
6.982485000E0,-4.063418508E-2,-2.490423173E-1,-3.645322844E-2
6.992439000E0,8.964099921E-3,-2.215795219E-1,-3.695088997E-2
7.002393000E0,-1.062930841E-2,-2.161594629E-1,-4.274539649E-2
7.012348000E0,-4.257830977E-2,-2.058113068E-1,-6.552667916E-2
7.022302000E0,-5.805260688E-2,-1.841006875E-1,-9.096732736E-2
7.032256000E0,-7.033833116E-2,-1.364881694E-1,-9.611080587E-2
7.042211000E0,-8.796792477E-2,-7.138079405E-2,-7.072901726E-2
7.052165000E0,-7.404929399E-2,-6.519689225E-3,-5.388472229E-2
7.062119000E0,-4.521444812E-2,3.468766809E-2,-7.052654773E-2
7.072074000E0,-3.468525410E-2,-1.785348356E-2,-9.511278570E-2
7.082028000E0,-4.771769792E-2,-6.787430495E-2,-9.366162866E-2
7.091982000E0,-2.244771644E-2,-3.510526568E-2,-6.549779326E-2
7.101936000E0,4.904218018E-2,3.848186880E-2,-3.723685816E-2
7.111891000E0,1.079623625E-1,6.286995113E-2,-1.704377495E-2
7.121845000E0,1.836800277E-1,1.166202649E-1,4.356098175E-2
7.131799000E0,3.279739916E-1,2.612357438E-1,1.174537614E-1
7.141754000E0,5.031585693E-1,4.223609865E-1,2.010903358E-1
7.151708000E0,5.687552094E-1,4.893818498E-1,2.968592942E-1
7.161662000E0,4.578374624E-1,6.426297426E-1,3.178032041E-1
7.171617000E0,3.464428782E-1,8.636707664E-1,2.649985552E-1
7.181571000E0,2.585391104E-1,9.568403959E-1,1.792633832E-1
7.191525000E0,1.535936445E-1,8.987590075E-1,1.102979928E-1
7.201479000E0,1.505386457E-2,7.431467772E-1,7.781302184E-2
7.211434000E0,-8.173567802E-2,6.035626531E-1,9.834367782E-2
7.221388000E0,-8.293543756E-2,5.492336750E-1,1.654646546E-1
7.231342000E0,-5.151398852E-2,2.806385756E-1,1.632975638E-1
7.241297000E0,-1.998082921E-2,-2.106481232E-2,6.980490685E-2
7.251251000E0,1.694750413E-2,-6.824173033E-2,-4.445382580E-2
7.261205000E0,3.234936297E-2,2.856683359E-2,-1.130510047E-1
7.271160000E0,8.857754059E-3,1.338269413E-1,-1.503455788E-1
7.281114000E0,-1.007812005E-2,2.491066605E-1,-1.748237610E-1
7.291068000E0,9.488869691E-4,3.697812259E-1,-2.011314780E-1
7.301022000E0,3.412548080E-2,5.055782199E-1,-1.892694980E-1
7.310977000E0,5.426733196E-2,5.175850987E-1,-1.599442959E-1
7.320931000E0,5.034023523E-2,4.440978169E-1,-1.555428803E-1
7.330885000E0,4.999233037E-2,2.789019346E-1,-1.596753895E-1
7.340840000E0,2.930089831E-2,1.588668674E-1,-1.661508679E-1
7.350794000E0,-2.677691728E-2,7.066510618E-2,-1.998440325E-1
7.360748000E0,-6.866684556E-2,5.271034315E-2,-2.357061654E-1
7.370703000E0,-8.136405051E-2,-1.588638127E-2,-2.826142311E-1
7.380657000E0,-8.307539672E-2,-9.971603751E-2,-2.796003520E-1
7.390611000E0,-1.085448489E-1,-9.249025583E-2,-2.288842797E-1
7.400565000E0,-1.174110472E-1,-1.354406476E-1,-1.980195791E-1
7.410520000E0,-7.322409004E-2,-2.328590751E-1,-1.505662203E-1
7.420474000E0,-1.993716322E-2,-2.568166256E-1,-1.003826782E-1
7.430428000E0,2.648030221E-2,-2.264130861E-1,-1.201206297E-1
7.440383000E0,4.874140024E-2,-1.498471946E-1,-1.646923721E-1
7.450337000E0,6.045000628E-2,-8.761010319E-2,-1.812990606E-1
7.460291000E0,5.820282921E-2,-8.768546581E-2,-1.501786858E-1
7.470246000E0,3.696070239E-2,-1.227026656E-1,-1.193550080E-1
7.480200000E0,1.030858792E-2,-1.883115172E-1,-1.284457147E-1
7.490154000E0,-8.389576338E-3,-2.749365866E-1,-1.281632185E-1
7.500108000E0,-4.493638407E-3,-3.884687424E-1,-8.775693923E-2
7.510063000E0,-4.569278099E-5,-4.311933219E-1,-6.409472972E-2
7.520017000E0,1.332284324E-2,-3.948933780E-1,-6.391416490E-2
