"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.407647875E0,7.889643402E0,2.248324585E-1,1.222358093E0
3.417601875E0,8.031548309E0,2.787203979E-1,1.317560120E0
3.427555875E0,8.221952362E0,2.266287231E-1,1.154249725E0
3.437510875E0,8.501720581E0,-6.167175293E-2,1.217568054E0
3.447464875E0,8.940458221E0,-3.326083374E-1,1.423240356E0
3.457418875E0,9.398805084E0,-4.620890808E-1,1.541644135E0
3.467373875E0,9.707313538E0,-6.385720825E-1,1.748064880E0
3.477327875E0,9.905800781E0,-7.182064819E-1,1.919009399E0
3.487281875E0,1.005548950E1,-6.872209167E-1,1.803150330E0
3.497235875E0,1.007824219E1,-4.532574463E-1,1.454525299E0
3.507190875E0,9.932445374E0,-1.511856079E-1,1.205742645E0
3.517144875E0,9.564061432E0,1.486408997E-1,1.192420349E0
3.527098875E0,9.012757874E0,3.695814514E-1,1.309027863E0
3.537053875E0,8.493338013E0,4.420307922E-1,1.413660278E0
3.547007875E0,8.295000458E0,5.601351929E-1,1.469344482E0
3.556961875E0,8.494385834E0,5.053491211E-1,1.434467010E0
3.566916875E0,8.907526703E0,1.778302002E-1,1.582658844E0
3.576870875E0,9.199719086E0,-2.303709412E-1,1.859582977E0
3.586824875E0,9.271869049E0,-5.144801331E-1,2.093696136E0
3.596778875E0,9.413923645E0,-5.345384216E-1,2.066153412E0
3.606733875E0,9.421108704E0,-5.354365540E-1,1.754351807E0
3.616687875E0,9.322164459E0,-6.676116943E-1,1.522933044E0
3.626641875E0,9.215885468E0,-7.393125916E-1,1.492546234E0
3.636596875E0,9.121282196E0,-6.768923950E-1,1.649270325E0
3.646550875E0,9.219028931E0,-5.279521179E-1,1.903292084E0
3.656504875E0,9.367819519E0,-3.701802063E-1,2.148781586E0
3.666459875E0,9.459878082E0,-1.778302002E-1,2.220632172E0
3.676413875E0,9.580377502E0,5.882766724E-2,2.141746216E0
3.686367875E0,9.567055206E0,2.823129272E-1,2.132465515E0
3.696321875E0,9.627080383E0,4.492158508E-1,2.117197266E0
3.706276875E0,9.806257782E0,5.108876038E-1,1.995650024E0
3.716230875E0,9.738748169E0,4.083508301E-1,1.928140411E0
3.726184875E0,9.390871582E0,3.109034729E-1,2.007924500E0
3.736139875E0,9.007967834E0,1.914518738E-1,2.048490143E0
3.746093875E0,8.893455963E0,5.777984619E-2,1.943258972E0
3.756047875E0,8.933123474E0,-9.774673462E-2,1.997296600E0
3.766002875E0,9.086255035E0,-2.622546387E-1,2.241588593E0
3.775956875E0,9.190588074E0,-3.378474426E-1,2.587818604E0
3.785910875E0,9.230704651E0,-2.784210205E-1,2.776576080E0
3.795864875E0,9.414372711E0,-1.236428833E-1,2.757864990E0
3.805819875E0,9.505533142E0,-5.433700562E-2,2.699037323E0
3.815773875E0,9.599088593E0,-9.460327148E-2,2.654280396E0
3.825727875E0,9.534123688E0,-2.191442871E-1,2.602039032E0
3.835682875E0,9.266180878E0,-3.125500488E-1,2.613864441E0
3.845636875E0,9.131311340E0,-2.609074402E-1,2.577041016E0
3.855590875E0,9.341324615E0,-1.706451416E-1,2.390079803E0
3.865544875E0,9.487420807E0,-1.306782532E-1,2.379451904E0
3.875499875E0,9.535470886E0,-6.436614990E-3,2.709365845E0
3.885453875E0,9.723180542E0,1.574725342E-1,3.093018036E0
3.895407875E0,9.869576111E0,2.038760376E-1,3.561094666E0
3.905363000E0,9.798324280E0,2.724334717E-1,4.006717987E0
3.915317000E0,9.675878906E0,4.031117249E-1,4.168531494E0
3.925271000E0,9.736203461E0,5.287005615E-1,3.929927673E0
3.935226000E0,9.879156189E0,7.140151978E-1,3.665278015E0
3.945180000E0,9.949958954E0,8.640032959E-1,3.591182098E0
3.955134000E0,9.975106659E0,7.738906860E-1,3.761078796E0
3.965088000E0,9.995164948E0,6.099815369E-1,4.055965576E0
3.975043000E0,9.720186768E0,7.119195557E-1,4.203408966E0
3.984997000E0,9.631121979E0,8.979826355E-1,3.901786194E0
3.994951000E0,9.792785797E0,6.602769470E-1,3.448678436E0
4.004906000E0,1.032403107E1,2.215393066E-2,2.875969391E0
4.014860000E0,1.106319397E1,-5.900729370E-1,1.902693329E0
4.024814000E0,1.212718140E1,-9.982740784E-1,7.866142273E-1
4.034769000E0,1.301767960E1,-1.121018829E0,-1.381626892E-1
4.044723000E0,1.353350693E1,-9.677375793E-1,-8.858578491E-1
4.054677000E0,1.367466339E1,-7.093748474E-1,-1.495540009E0
4.064631000E0,1.394619873E1,-2.900967407E-1,-1.331780548E0
4.074586000E0,1.395383286E1,6.664141846E-1,-4.231700134E-1
4.084540000E0,1.298759216E1,1.646126862E0,9.020242310E-1
4.094494000E0,1.159563675E1,1.821562042E0,1.269360352E0
4.104449000E0,9.811796265E0,1.681752777E0,2.671943665E-1
