"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.318366700E-1,-3.161134571E-2,2.519745007E-2,-1.572931744E-2
3.342184930E-1,-2.535016090E-2,2.901524492E-2,-1.450762246E-2
3.366003680E-1,-2.046338283E-2,3.145863488E-2,-1.328592747E-2
3.389822430E-1,-1.542389300E-2,3.268032894E-2,-1.328592747E-2
3.413641180E-1,-1.175880991E-2,3.268032894E-2,-1.206423342E-2
3.437459410E-1,-7.941014133E-3,3.145863488E-2,-1.084253844E-2
3.461278160E-1,-5.497625098E-3,2.901524492E-2,-1.084253844E-2
3.485096910E-1,7.635590737E-4,2.916795574E-2,-9.620844387E-3
3.508915140E-1,3.206948051E-3,2.794626169E-2,-1.084253844E-2
3.532733890E-1,4.428642802E-3,2.550287358E-2,-7.024743594E-3
3.556552640E-1,1.068982668E-2,2.428117767E-2,-5.803049076E-3
3.580370870E-1,1.313321572E-2,2.428117767E-2,-5.803049076E-3
3.604189620E-1,1.817270555E-2,2.076880634E-2,-4.581354558E-3
3.628008370E-1,2.061609551E-2,1.832541823E-2,-9.162708884E-4
3.651827120E-1,2.321219631E-2,1.832541823E-2,1.527118147E-3
3.675645350E-1,2.687728032E-2,1.481304597E-2,3.970507067E-3
3.699464100E-1,2.809897438E-2,1.359135192E-2,6.566607859E-3
3.723282850E-1,3.069507517E-2,9.926267900E-3,9.009997360E-3
3.747101600E-1,3.313846514E-2,1.236965694E-2,9.009997360E-3
3.770919830E-1,3.573456407E-2,8.857285604E-3,1.389677543E-2
3.794738580E-1,3.573456407E-2,6.413896102E-3,1.511846948E-2
3.818557330E-1,3.817795217E-2,7.635590620E-3,1.756185852E-2
3.842375550E-1,3.695625812E-2,6.413896102E-3,2.244863659E-2
3.866194300E-1,3.817795217E-2,6.413896102E-3,2.367033064E-2
3.890013050E-1,3.817795217E-2,3.970507067E-3,2.733541466E-2
3.913831280E-1,3.817795217E-2,7.635590620E-3,2.977880463E-2
3.937650030E-1,3.955236077E-2,6.413896102E-3,3.222219273E-2
3.961468780E-1,4.199574888E-2,5.344913341E-3,3.344388679E-2
3.985287530E-1,4.321744293E-2,5.344913341E-3,3.603998944E-2
4.009105760E-1,4.581354558E-2,4.123218823E-3,3.726168349E-2
4.032924510E-1,4.581354558E-2,4.123218823E-3,4.092676565E-2
4.056743260E-1,4.703523964E-2,6.566607859E-3,4.214845970E-2
4.080561490E-1,4.947862774E-2,6.566607859E-3,4.214845970E-2
4.104380240E-1,5.192201585E-2,6.566607859E-3,4.214845970E-2
4.128198990E-1,5.192201585E-2,9.009997360E-3,4.459185153E-2
4.152017740E-1,5.573981255E-2,6.566607859E-3,4.459185153E-2
4.175835970E-1,5.573981255E-2,7.788302377E-3,4.459185153E-2
4.199654720E-1,5.696150661E-2,9.009997360E-3,4.581354558E-2
4.223473470E-1,5.940489471E-2,1.023169141E-2,4.459185153E-2
4.247292220E-1,5.940489471E-2,1.023169141E-2,4.459185153E-2
4.271110450E-1,6.062658876E-2,1.145338640E-2,4.459185153E-2
4.294929200E-1,6.062658876E-2,1.267508045E-2,4.459185153E-2
4.318747950E-1,6.306997687E-2,1.145338640E-2,4.581354558E-2
