"Time (s)","X (hPa)"
9.356194195E2,1.008703842E3
9.366941425E2,1.008696671E3
9.377688975E2,1.008692703E3
9.388436185E2,1.008688126E3
9.399183575E2,1.008688126E3
9.409930845E2,1.008689194E3
9.420678635E2,1.008695450E3
9.431426775E2,1.008696671E3
9.442174495E2,1.008696671E3
9.452921765E2,1.008696671E3
9.463669375E2,1.008696518E3
9.474416535E2,1.008695068E3
9.485163785E2,1.008689957E3
9.495911285E2,1.008689957E3
9.506659225E2,1.008689957E3
9.517406885E2,1.008688049E3
9.528154005E2,1.008684692E3
9.538901665E2,1.008684082E3
9.549649095E2,1.008682556E3
9.560396305E2,1.008682556E3
9.571143665E2,1.008686752E3
9.581891175E2,1.008695679E3
9.592638275E2,1.008699188E3
9.603386055E2,1.008703079E3
9.614132985E2,1.008709564E3
9.624880675E2,1.008714828E3
9.635627985E2,1.008715897E3
9.646376005E2,1.008715897E3
9.657123765E2,1.008715897E3
9.667871625E2,1.008714447E3
9.678619145E2,1.008712692E3
9.689366395E2,1.008711014E3
9.700114015E2,1.008710403E3
9.710861975E2,1.008710403E3
9.721609905E2,1.008711395E3
9.732358175E2,1.008713531E3
9.743106465E2,1.008714447E3
9.753854165E2,1.008715439E3
9.764601755E2,1.008716049E3
9.775349265E2,1.008717957E3
9.786096405E2,1.008717957E3
9.796843605E2,1.008715591E3
9.807591285E2,1.008715591E3
9.818338745E2,1.008719177E3
9.829085755E2,1.008719177E3
9.839832745E2,1.008717117E3
9.850579925E2,1.008715210E3
9.861327035E2,1.008713150E3
9.872074825E2,1.008701553E3
9.882821935E2,1.008692551E3
9.893569055E2,1.008692551E3
9.904315905E2,1.008692551E3
9.915063115E2,1.008693771E3
9.925810975E2,1.008694992E3
9.936558365E2,1.008701782E3
9.947305395E2,1.008703079E3
9.958052775E2,1.008703079E3
9.968799965E2,1.008703690E3
9.979547545E2,1.008704910E3
9.990295215E2,1.008704910E3
1.000104231E3,1.008703918E3
1.001179025E3,1.008703918E3
1.002253747E3,1.008708344E3
1.003328498E3,1.008708954E3
1.004403269E3,1.008708954E3
1.005478075E3,1.008715057E3
1.006552878E3,1.008716660E3
1.007627674E3,1.008716660E3
1.008702444E3,1.008716660E3
1.009777217E3,1.008715057E3
1.010851982E3,1.008715057E3
1.011926770E3,1.008709106E3
1.013001555E3,1.008709106E3
1.014076314E3,1.008708725E3
1.015151132E3,1.008708725E3
1.016225950E3,1.008708038E3
1.017300696E3,1.008707199E3
1.018375453E3,1.008707199E3
1.019450293E3,1.008704681E3
1.020525071E3,1.008704681E3
1.021599849E3,1.008705368E3
1.022674610E3,1.008705368E3
1.023749384E3,1.008702545E3
1.024824179E3,1.008700714E3
1.025898951E3,1.008697968E3
1.026973651E3,1.008689575E3
1.028048396E3,1.008682861E3
1.029123093E3,1.008676682E3
1.030197856E3,1.008670654E3
1.031272653E3,1.008666763E3
1.032347431E3,1.008666763E3
1.033422193E3,1.008667068E3
1.034496937E3,1.008667297E3
1.035571726E3,1.008670349E3
1.036646468E3,1.008670349E3
1.037721220E3,1.008668671E3
1.038796040E3,1.008668671E3
1.039870767E3,1.008668671E3
1.040945553E3,1.008669128E3
1.042020298E3,1.008670197E3
1.043095053E3,1.008677521E3
1.044169754E3,1.008678207E3
1.045244491E3,1.008678207E3
1.046319214E3,1.008669586E3
