"Time (s)","X (hPa)"
9.356675425E2,1.008586884E3
9.367422685E2,1.008586884E3
9.378170235E2,1.008588943E3
9.388917775E2,1.008589783E3
9.399665435E2,1.008593140E3
9.410412875E2,1.008595047E3
9.421159975E2,1.008596039E3
9.431907425E2,1.008597717E3
9.442655075E2,1.008598557E3
9.453402755E2,1.008599243E3
9.464149965E2,1.008599625E3
9.474897755E2,1.008599854E3
9.485644535E2,1.008599930E3
9.496392145E2,1.008601151E3
9.507139535E2,1.008601532E3
9.517887145E2,1.008604050E3
9.528635005E2,1.008606033E3
9.539382435E2,1.008609772E3
9.550129985E2,1.008612442E3
9.560876885E2,1.008612976E3
9.571624015E2,1.008617554E3
9.582370935E2,1.008619843E3
9.593118555E2,1.008620529E3
9.603866125E2,1.008622208E3
9.614613765E2,1.008623199E3
9.625361265E2,1.008624039E3
9.636108875E2,1.008625946E3
9.646856125E2,1.008629303E3
9.657602845E2,1.008630676E3
9.668350335E2,1.008630981E3
9.679097325E2,1.008630981E3
9.689844805E2,1.008630219E3
9.700592125E2,1.008628464E3
9.711340095E2,1.008628464E3
9.722087485E2,1.008630142E3
9.732835025E2,1.008630676E3
9.743582355E2,1.008630676E3
9.754329915E2,1.008630676E3
9.765077285E2,1.008630676E3
9.775824665E2,1.008629532E3
9.786571845E2,1.008629532E3
9.797319235E2,1.008631668E3
9.808066995E2,1.008633347E3
9.818814575E2,1.008633957E3
9.829561825E2,1.008636246E3
9.840309895E2,1.008638611E3
9.851056825E2,1.008638611E3
9.861803975E2,1.008638458E3
9.872551465E2,1.008637924E3
9.883298895E2,1.008636551E3
9.894046005E2,1.008636246E3
9.904793515E2,1.008636322E3
9.915540715E2,1.008636246E3
9.926288835E2,1.008635864E3
9.937036465E2,1.008635712E3
9.947784835E2,1.008634796E3
9.958532925E2,1.008632660E3
9.969280175E2,1.008630371E3
9.980027555E2,1.008629608E3
9.990774635E2,1.008628082E3
1.000152121E3,1.008627472E3
1.001226844E3,1.008627472E3
1.002301483E3,1.008627853E3
1.003376090E3,1.008627853E3
1.004450766E3,1.008628235E3
1.005525456E3,1.008630829E3
1.006600083E3,1.008630829E3
1.007674779E3,1.008630371E3
1.008749449E3,1.008630371E3
1.009824162E3,1.008631516E3
1.010898828E3,1.008631516E3
1.011973479E3,1.008631516E3
1.013048176E3,1.008633957E3
1.014122909E3,1.008633957E3
1.015197595E3,1.008633575E3
1.016272269E3,1.008631516E3
1.017346943E3,1.008629608E3
1.018421593E3,1.008627472E3
1.019496319E3,1.008625336E3
1.020571035E3,1.008621979E3
1.021645767E3,1.008621979E3
1.022720544E3,1.008621826E3
1.023795278E3,1.008622971E3
1.024870013E3,1.008624344E3
1.025944757E3,1.008628311E3
1.027019506E3,1.008630447E3
1.028094205E3,1.008633575E3
1.029168901E3,1.008636246E3
1.030243604E3,1.008638382E3
1.031318257E3,1.008638992E3
1.032392921E3,1.008638992E3
1.033467591E3,1.008640900E3
1.034542256E3,1.008640900E3
1.035616919E3,1.008641357E3
1.036691589E3,1.008642426E3
1.037766288E3,1.008643265E3
1.038840959E3,1.008643265E3
1.039915601E3,1.008640900E3
1.040990264E3,1.008639832E3
1.042064919E3,1.008637924E3
1.043139571E3,1.008636551E3
1.044214280E3,1.008636551E3
1.045289026E3,1.008637085E3
1.046363771E3,1.008637161E3
1.047438536E3,1.008637772E3
1.048513285E3,1.008639908E3
1.049588013E3,1.008640900E3
1.050662744E3,1.008642578E3
1.051737456E3,1.008642654E3
1.052812130E3,1.008643188E3
1.053886829E3,1.008644028E3
1.054961512E3,1.008644028E3
1.056036175E3,1.008640900E3
1.057110917E3,1.008638763E3
1.058185637E3,1.008637543E3
1.059260367E3,1.008636093E3
1.060335066E3,1.008635864E3
1.061409772E3,1.008635864E3
1.062484505E3,1.008638229E3
1.063559204E3,1.008638763E3
1.064633941E3,1.008641357E3
1.065708662E3,1.008641357E3
1.066783346E3,1.008645096E3
1.067858043E3,1.008646774E3
1.068932756E3,1.008648682E3
1.070007450E3,1.008649597E3
1.071082153E3,1.008650131E3
1.072156876E3,1.008650131E3
1.073231542E3,1.008650131E3
1.074306211E3,1.008650360E3
1.075380894E3,1.008651199E3
1.076455570E3,1.008652878E3
1.077530257E3,1.008652878E3
1.078604886E3,1.008652496E3
1.079679511E3,1.008651047E3
1.080754110E3,1.008650589E3
1.081828761E3,1.008644867E3
1.082903453E3,1.008636322E3
1.083978160E3,1.008627472E3
