"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.461014757E0,5.990791321E-2,-8.508588374E-2,-2.101325989E-2
5.478909227E0,7.130539417E-2,-7.343606651E-2,-2.037429810E-2
5.496791551E0,6.043076515E-2,-7.808916271E-2,-2.301597595E-2
5.514697984E0,7.285928726E-2,-8.040814847E-2,-2.054595947E-2
5.532592271E0,7.160282135E-2,-8.170677722E-2,-1.742553711E-2
5.550487047E0,5.893921852E-2,-8.476179838E-2,-2.403068542E-2
5.568381395E0,6.453549862E-2,-8.057804406E-2,-2.217769623E-2
5.586264268E0,5.849051476E-2,-8.893585950E-2,-2.067089081E-2
5.604170579E0,6.553709507E-2,-8.237814903E-2,-1.296806335E-2
5.622064745E0,6.390738487E-2,-8.223169297E-2,-1.680946350E-2
5.639962450E0,6.182324886E-2,-8.326908946E-2,-3.005123138E-2
5.657853807E0,5.999374390E-2,-7.867443562E-2,-1.502799988E-2
5.675748338E0,6.647086143E-2,-8.330580592E-2,-2.356147766E-2
5.693627610E0,6.411409378E-2,-8.056692034E-2,-1.978111267E-2
5.711537096E0,6.458914280E-2,-7.746348530E-2,-2.378082275E-2
5.729431383E0,6.083166599E-2,-7.543268055E-2,-1.610851288E-2
5.747329148E0,6.439507008E-2,-7.188883424E-2,-2.195358276E-2
5.765220384E0,6.586813927E-2,-7.812189311E-2,-1.576995850E-2
5.783115099E0,6.804454327E-2,-7.894914597E-2,-2.290439606E-2
5.801009569E0,6.664812565E-2,-7.861681283E-2,-8.013725281E-3
5.818904039E0,6.427133083E-2,-7.914308459E-2,-1.884460449E-2
5.836801561E0,5.564439297E-2,-8.247005194E-2,-2.556133270E-2
5.854693163E0,7.221150398E-2,-8.048795164E-2,-1.403236389E-2
5.872587145E0,6.613957882E-2,-8.483345807E-2,-2.040386200E-2
5.890481981E0,6.701290607E-2,-7.818592340E-2,-2.102279663E-2
5.908376390E0,6.074833870E-2,-8.193150163E-2,-1.846599579E-2
5.926270982E0,5.815923214E-2,-8.430682123E-2,-2.317810059E-2
5.944165270E0,6.039893627E-2,-6.797511131E-2,-1.537704468E-2
5.962046373E0,5.101382732E-2,-7.572510839E-2,-1.842880249E-2
5.979954332E0,6.060194969E-2,-7.580071688E-2,-1.940441132E-2
5.997848985E0,6.432807446E-2,-6.815491617E-2,-2.099895477E-2
6.015743395E0,5.482435226E-2,-8.005021513E-2,-2.161121368E-2
6.033625536E0,6.851327419E-2,-7.637610286E-2,-2.335548401E-2
6.051532213E0,5.798256397E-2,-7.676924765E-2,-2.207183838E-2
6.069423570E0,5.344510078E-2,-7.289941609E-2,-2.205753326E-2
6.087321031E0,6.013166904E-2,-8.044974506E-2,-1.950645447E-2
6.105215685E0,5.853867531E-2,-6.903111935E-2,-1.535987854E-2
6.123110094E0,5.820727348E-2,-8.321610093E-2,-1.742744446E-2
6.141004503E0,6.179451942E-2,-7.598073781E-2,-1.803970337E-2
6.158899156E0,5.663740635E-2,-8.198647201E-2,-1.894569397E-2
6.176793565E0,5.705237389E-2,-7.554034144E-2,-1.233291626E-2
6.194687975E0,5.874240398E-2,-7.828710973E-2,-2.014541626E-2
6.212582567E0,5.978882313E-2,-6.738112122E-2,-2.045726776E-2
6.230476610E0,6.638133526E-2,-8.178276569E-2,-1.912498474E-2
6.248371324E0,5.618274212E-2,-8.177051693E-2,-1.831531525E-2
6.266265855E0,5.868625641E-2,-7.929284126E-2,-1.543045044E-2
6.284160387E0,5.517613888E-2,-7.251605392E-2,-2.657985687E-2
