"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.633538542E0,8.518186340E0,-5.104385376E-2,4.063899078E0
3.643493542E0,8.403973846E0,-2.032772827E-1,4.046684875E0
3.653448542E0,8.429420929E0,-5.484594727E-1,3.574716339E0
3.663403542E0,8.441545715E0,-6.864724731E-1,3.367846527E0
3.673359542E0,8.401279449E0,-8.693920898E-1,3.479664001E0
3.683314542E0,8.397088165E0,-8.190966797E-1,3.682492218E0
3.693269542E0,8.425978088E0,-7.423063660E-1,3.803889771E0
3.703224542E0,8.500523071E0,-6.198609924E-1,3.752247162E0
3.713179542E0,8.617429962E0,-5.990542603E-1,3.623664551E0
3.723134542E0,8.647816772E0,-6.367758179E-1,3.469485168E0
3.733089542E0,8.562943268E0,-4.652325439E-1,3.388503571E0
3.743044542E0,8.577014008E0,-4.282594299E-1,3.465443573E0
3.752999542E0,8.784332886E0,-6.369255066E-1,3.561094666E0
3.762954542E0,8.945697327E0,-7.753875732E-1,3.730991364E0
3.772909542E0,9.056017914E0,-8.482859802E-1,3.940555573E0
3.782864542E0,9.245374146E0,-8.430468750E-1,4.045936432E0
3.792819542E0,9.198521576E0,-7.063810730E-1,3.939956818E0
3.802774542E0,9.005273438E0,-6.050418091E-1,3.879332886E0
3.812729542E0,8.873996429E0,-7.090754700E-1,4.032763824E0
3.822685542E0,8.868907013E0,-6.276448059E-1,4.270768890E0
3.832640542E0,8.919801178E0,-5.569917297E-1,4.586761780E0
3.842595542E0,8.878337402E0,-5.510041809E-1,4.954397278E0
3.852550542E0,8.862320709E0,-4.806504822E-1,5.142256622E0
3.862505542E0,8.831484833E0,-5.306465149E-1,5.209167480E0
3.872460542E0,9.318721619E0,-5.911207581E-1,4.884941711E0
3.882415542E0,1.043075912E1,-2.294728088E-1,4.339176636E0
3.892370542E0,1.177032349E1,2.550695801E-1,3.569028168E0
3.902325542E0,1.322963882E1,3.586541748E-1,2.217937775E0
3.912280542E0,1.473206451E1,6.454577637E-1,1.832788696E0
3.922235542E0,1.433688629E1,4.046086121E-1,3.260519714E0
3.932190542E0,1.253852600E1,-4.655319214E-1,5.069358215E0
3.942145542E0,1.207718536E1,-1.031504974E0,4.798721008E0
3.952100542E0,1.141406433E1,-1.489103394E0,3.267255707E0
3.962055542E0,1.090587112E1,-1.732048187E0,2.422562256E0
3.972011542E0,1.040441391E1,-1.767225037E0,2.026485901E0
3.981966542E0,9.805659027E0,-1.554667053E0,1.750609589E0
