"Time (s)","Pressure (hPa)"
1.024296151E1,1.008163330E3
1.028296531E1,1.008174622E3
1.032296068E1,1.008186096E3
1.036295937E1,1.008195435E3
1.040296568E1,1.008208191E3
1.044295927E1,1.008182251E3
1.048296255E1,1.008253662E3
1.052296068E1,1.008083862E3
1.056295963E1,1.008034546E3
1.060296229E1,1.008197144E3
1.064295958E1,1.008232422E3
1.068296203E1,1.008220093E3
1.072296015E1,1.008246643E3
1.076295880E1,1.008244324E3
1.080296364E1,1.008275757E3
1.084296161E1,1.008302307E3
1.088297109E1,1.008304443E3
1.092296166E1,1.008298279E3
1.096295880E1,1.008271729E3
1.100296276E1,1.008223877E3
1.104295927E1,1.008303589E3
1.108296620E1,1.008225403E3
1.112295890E1,1.008078735E3
1.116296578E1,1.008337830E3
1.120296260E1,1.008382019E3
1.124297010E1,1.008373901E3
1.128296646E1,1.008369690E3
1.132296005E1,1.008358643E3
1.136296448E1,1.008336304E3
1.140296047E1,1.008302979E3
1.144296172E1,1.008273865E3
1.148295916E1,1.008254272E3
1.152295864E1,1.008275513E3
1.156296302E1,1.008282349E3
1.160296146E1,1.008293823E3
1.164296198E1,1.008063477E3
1.168296448E1,1.008237305E3
1.172296453E1,1.008245972E3
1.176296271E1,1.008245178E3
1.180296739E1,1.008245972E3
1.184296073E1,1.008203735E3
1.188295802E1,1.008176331E3
1.192296276E1,1.008166077E3
1.196295953E1,1.008200073E3
1.200296531E1,1.008226685E3
1.204296536E1,1.008179932E3
1.208295911E1,1.008150146E3
1.212296109E1,1.008170776E3
1.216296026E1,1.008229431E3
1.220296000E1,1.008133789E3
1.224296068E1,1.008009460E3
1.228296057E1,1.008006531E3
1.232296229E1,1.008114441E3
1.236296375E1,1.008109131E3
1.240296370E1,1.008178833E3
1.244296073E1,1.008170166E3
1.248296281E1,1.008192261E3
1.252295849E1,1.008207336E3
1.256295901E1,1.008240051E3
1.260296328E1,1.008268555E3
1.264296302E1,1.008277222E3
1.268295859E1,1.008240051E3
1.272297031E1,1.008219238E3
1.276296291E1,1.008254944E3
1.280296088E1,1.008147827E3
1.284296557E1,1.008085327E3
1.288296411E1,1.008167603E3
1.292296494E1,1.008178223E3
1.296296901E1,1.008198181E3
1.300296068E1,1.008260254E3
1.304296010E1,1.008253845E3
1.308296203E1,1.008235352E3
1.312296385E1,1.008275513E3
1.316296547E1,1.008294006E3
1.320296797E1,1.008319519E3
1.324296135E1,1.008350769E3
1.328296864E1,1.008290833E3
1.332296390E1,1.008296143E3
1.336296244E1,1.008280212E3
1.340296047E1,1.008273621E3
1.344296531E1,1.008208618E3
1.348296463E1,1.008188843E3
1.352296338E1,1.008210754E3
1.356297057E1,1.008222229E3
1.360296047E1,1.008298279E3
1.364296547E1,1.008380493E3
1.368295916E1,1.008343323E3
