"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.310575379E0,9.859625816E0,-5.024927482E-2,3.586242914E0
5.312957358E0,9.850054741E0,-5.024927482E-2,3.600599766E0
5.315339337E0,9.859625816E0,-6.460621208E-2,3.576671600E0
5.317721264E0,9.854840279E0,-6.460621208E-2,3.591028690E0
5.320103243E0,9.840482712E0,-5.982056633E-2,3.605385542E0
5.322485223E0,9.850054741E0,-6.460621208E-2,3.595814228E0
5.324867150E0,9.840482712E0,-5.024927482E-2,3.586242914E0
5.327249129E0,9.840482712E0,-4.067798331E-2,3.600599766E0
5.329631108E0,9.840482712E0,-5.982056633E-2,3.605385542E0
5.332013087E0,9.845269203E0,-5.982056633E-2,3.624528170E0
5.334395066E0,9.845867157E0,-6.460621208E-2,3.614956856E0
5.336776993E0,9.831509590E0,-6.460621208E-2,3.614956856E0
5.339158973E0,9.826724052E0,-7.417750359E-2,3.601198196E0
5.341540952E0,9.821938515E0,-8.853443712E-2,3.615555048E0
5.343922931E0,9.826724052E0,-7.896314561E-2,3.620340586E0
5.346304858E0,9.821938515E0,-7.956135273E-2,3.605983734E0
5.348686837E0,9.817152977E0,-9.391828626E-2,3.610769272E0
5.351068816E0,9.831509590E0,-1.124626622E-1,3.610769272E0
5.353450796E0,9.821938515E0,-1.034895778E-1,3.596412420E0
5.355832775E0,9.836296082E0,-1.028913707E-1,3.596412420E0
5.358214702E0,9.845867157E0,-1.124626622E-1,3.567698479E0
5.360596681E0,9.856036186E0,-1.316052526E-1,3.572484255E0
5.362978660E0,9.856036186E0,-1.363908947E-1,3.567698479E0
5.365360587E0,9.865608215E0,-1.411765367E-1,3.538984776E0
5.367742566E0,9.865608215E0,-1.459621787E-1,3.524627686E0
5.370124546E0,9.884750366E0,-1.411765367E-1,3.534198999E0
5.372506525E0,9.894321442E0,-1.363908947E-1,3.534198999E0
5.374888504E0,9.908080101E0,-1.214357466E-1,3.548556089E0
5.377270431E0,9.927223206E0,-9.750752151E-2,3.558127165E0
5.379652410E0,9.936794281E0,-1.070788130E-1,3.577269793E0
5.382034389E0,9.951150894E0,-9.690931439E-2,3.582055569E0
5.384416368E0,9.940981865E0,-7.298108935E-2,3.591028690E0
