"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.833555417E0,-1.138706088E0,-5.293221474E-1,-6.811534762E-1
1.843512417E0,-9.059290886E-1,-5.178812146E-1,-8.011264801E-1
1.853470417E0,-6.999484897E-1,-3.135256767E-1,-9.990110993E-1
1.863428417E0,-6.801838279E-1,2.688698173E-1,-1.149347186E0
1.873386417E0,-8.299743533E-1,9.647390842E-1,-1.283795714E0
1.883344167E0,-1.076442242E0,1.498963594E0,-1.512035608E0
1.893302167E0,-1.252899051E0,1.819964528E0,-1.869266987E0
1.903259167E0,-1.251826048E0,1.824400306E0,-2.187330246E0
1.913217167E0,-1.057685971E0,1.605437160E0,-2.232698679E0
1.923175167E0,-7.912494540E-1,1.394861579E0,-2.237019062E0
1.933133167E0,-5.479203463E-1,1.083601117E0,-2.420010328E0
1.943091167E0,-1.146791428E-1,6.207980514E-1,-2.750772715E0
1.953049167E0,5.350400805E-1,2.198472060E-2,-2.947383642E0
1.963006167E0,1.308435440E0,-6.741072536E-1,-2.820028543E0
1.972964167E0,1.991111279E0,-1.405206442E0,-2.295655966E0
1.982922167E0,2.468657494E0,-2.016067505E0,-1.614618301E0
1.992880167E0,2.793133020E0,-2.339003325E0,-1.234934568E0
2.002838167E0,2.908437252E0,-2.485534191E0,-1.143262982E0
2.012796167E0,2.868262529E0,-2.491457224E0,-1.243655801E0
2.022753167E0,2.591501236E0,-2.370276213E0,-1.253227711E0
2.032711167E0,1.969122171E0,-2.103768826E0,-1.128901839E0
2.042669167E0,8.634430170E-1,-1.690352201E0,-1.023983955E0
2.052627167E0,-1.955626607E-1,-7.493730783E-1,-9.563954473E-1
2.062585167E0,-7.189491987E-1,4.220884144E-1,-7.177857757E-1
2.072543167E0,-8.058002591E-1,7.770367861E-1,-3.122738600E-1
2.082500167E0,-6.582397819E-1,3.721947372E-1,1.042628884E-1
2.092458167E0,-4.809236526E-1,2.532541752E-3,3.527158499E-1
2.102416167E0,-3.558658659E-1,4.002212733E-2,5.289452076E-1
2.112374167E0,-2.407523245E-1,1.335930973E-1,6.816484928E-1
2.122332167E0,-7.682863623E-2,1.750904019E-3,8.287830353E-1
2.132290167E0,2.490497194E-2,-5.778987408E-1,8.285152316E-1
2.142247167E0,1.722297072E-1,-1.058427334E0,7.981190085E-1
2.152205167E0,3.710708022E-1,-1.057528615E0,7.860507369E-1
2.162163167E0,6.661120057E-1,-8.897081017E-1,6.036884189E-1
2.172121167E0,1.037280798E0,-7.612303495E-1,4.437389076E-1
2.182079167E0,1.279814720E0,-7.880201936E-1,3.868729770E-1
2.192037167E0,1.337665558E0,-8.844276667E-1,3.923189342E-1
2.201994167E0,1.390056014E0,-1.133448124E0,3.012939394E-1
2.211952167E0,1.375425935E0,-1.171518683E0,3.375548124E-1
2.221910167E0,1.323533654E0,-1.058513880E0,5.954265594E-1
2.231868167E0,1.266850591E0,-1.104042172E0,9.162895679E-1
2.241826167E0,1.230322123E0,-1.505032778E0,1.370741487E0
2.251784167E0,1.083323717E0,-1.711286068E0,1.840460539E0
2.261742167E0,8.091691136E-1,-1.589305043E0,2.114130974E0
2.271699167E0,4.392113090E-1,-1.388743639E0,2.264740229E0
2.281657167E0,1.051853597E-2,-8.976813555E-1,2.357649088E0
2.291615167E0,-4.209221303E-1,-4.467967749E-1,2.413748264E0
2.301573167E0,-6.546853185E-1,-1.706352234E-1,2.351919889E0
2.311531167E0,-7.738188505E-1,-1.623024791E-1,2.221559525E0
2.321489167E0,-9.194447994E-1,-2.729959786E-1,2.085204840E0
2.331446167E0,-1.015107989E0,-1.840381324E-1,1.964101076E0
2.341404167E0,-9.682821035E-1,2.631217241E-2,1.868134856E0
2.351362167E0,-7.720388174E-1,2.483829558E-1,1.827819109E0
2.361320167E0,-5.496041775E-1,4.105313718E-1,1.754877210E0
2.371278167E0,-3.725160956E-1,6.352931261E-1,1.641000748E0
2.381236167E0,-2.241657823E-1,8.896868229E-1,1.503613830E0
2.391193167E0,-6.801064312E-2,1.070322514E0,1.378227711E0
2.401151167E0,7.624187320E-2,1.163297892E0,1.334854126E0
2.411109167E0,2.063805759E-1,1.169387937E0,1.406011701E0
2.421067167E0,2.973954380E-1,1.008993983E0,1.550566554E0
2.431025167E0,3.475829363E-1,7.134242654E-1,1.691746593E0
2.440983167E0,3.568264842E-1,3.536138833E-1,1.725162625E0
2.450940167E0,3.995876610E-1,-6.852474064E-2,1.577318788E0
2.460898167E0,4.935109615E-1,-4.878485203E-1,1.155257344E0
2.470856167E0,6.028636694E-1,-6.902819872E-1,2.924414277E-1
2.480814167E0,7.439707518E-1,-8.469312191E-1,-4.325948656E-1
2.490772167E0,9.190378189E-1,-7.820478082E-1,-8.560017347E-1
2.500730167E0,9.857640862E-1,-1.791196167E-1,-7.744964957E-1
2.510687167E0,8.423928022E-1,8.004546165E-1,4.859651253E-2
2.520645167E0,6.397094727E-1,8.274332285E-1,1.155167341E0
2.530603167E0,3.428164423E-1,3.625549078E-1,1.852616549E0
2.540561167E0,4.242757708E-2,2.198667638E-2,2.037995100E0
2.550519167E0,-2.713112533E-2,-6.280444264E-1,1.736201286E0
2.560477167E0,7.577980310E-2,-9.976536632E-1,1.267041087E0
2.570435167E0,2.186386138E-1,-1.012364030E0,9.343445897E-1
2.580392167E0,3.781089783E-1,-1.167702436E0,6.828449965E-1
2.590350167E0,5.856645107E-1,-1.311554670E0,3.462889493E-1
2.600308167E0,7.873440981E-1,-1.074321866E0,1.210829243E-2
2.610266167E0,9.551215768E-1,-8.360304236E-1,2.081177384E-2
2.620224167E0,1.110269547E0,-9.588963985E-1,5.747506022E-1
2.630182167E0,1.173620939E0,-1.091315746E0,1.515686154E0
2.640139167E0,1.191245675E0,-1.045299292E0,2.179746389E0
2.650097167E0,1.186308026E0,-8.581685424E-1,2.495473862E0
2.660055167E0,1.045630813E0,-3.195165694E-1,2.718918085E0
2.670013167E0,9.131172895E-1,4.547242075E-2,2.917558432E0
2.679971167E0,8.922231793E-1,-2.370996177E-1,2.965442419E0
2.689929167E0,9.251013398E-1,-1.010635257E0,2.859270096E0
2.699886167E0,1.004080534E0,-1.779125214E0,2.734652996E0
2.709844167E0,1.105026245E0,-2.361238956E0,2.615452051E0
2.719802167E0,1.219309211E0,-2.755290985E0,2.498937130E0
2.729760167E0,1.377278209E0,-2.869310856E0,2.399037838E0
2.739718167E0,1.560459733E0,-2.728526831E0,2.331776142E0
2.749676167E0,1.697527647E0,-2.350330114E0,2.327415705E0
2.759634167E0,1.615348577E0,-1.431917906E0,2.707567930E0
2.769591167E0,1.415300488E0,-4.884428382E-1,3.215852499E0
2.779549167E0,1.220856428E0,3.496012092E-1,3.561544180E0
2.789507167E0,1.227369785E0,9.276901484E-1,3.485238791E0
2.799465167E0,1.392135859E0,1.087711573E0,3.214008808E0
2.809423167E0,1.172894001E0,7.083215117E-1,3.219602823E0
2.819381167E0,5.001502037E-1,1.584200114E-1,4.391114235E0
2.829338167E0,-5.354403257E-1,4.587006569E-1,6.857751846E0
2.839296167E0,-1.145330310E0,1.230361938E0,9.496015549E0
2.849254167E0,-1.423178554E0,1.589090824E0,1.063290119E1
2.859212167E0,-1.483908176E0,1.491909385E0,9.897575378E0
2.869170167E0,-1.308516860E0,1.536775231E0,6.589078426E0
2.879128417E0,-4.511132538E-1,1.046705127E0,1.085280538E0
2.889085417E0,5.823586583E-1,-2.563650310E-1,-3.065111160E0
2.899043417E0,1.078539133E0,-1.515112042E0,-4.780546188E0
2.909001417E0,1.110095978E0,-2.280779600E0,-5.403248787E0
2.918959417E0,8.202453256E-1,-2.894443512E0,-5.402854443E0
2.928917417E0,5.131822824E-1,-3.296730280E0,-4.759560585E0
2.938875417E0,3.133895695E-1,-3.376434803E0,-3.502122641E0
2.948832417E0,1.536710709E-1,-3.250075579E0,-1.932361126E0
2.958790417E0,5.736289918E-2,-2.826511860E0,-4.838641882E-1
2.968748417E0,-1.829778776E-4,-2.168003559E0,1.672507674E-1
2.978706417E0,-9.258641303E-2,-1.478573918E0,-4.699152429E-3
2.988664417E0,-1.961887926E-1,-6.688906550E-1,-3.535458446E-1
2.998622417E0,-2.381120026E-1,2.137759477E-1,-2.564259470E-1
3.008580417E0,-1.800935268E-1,9.498019218E-1,8.066005260E-2
3.018537417E0,-1.070246324E-1,1.448112607E0,2.557349205E-1
3.028495417E0,-5.499778688E-2,1.828028917E0,3.273882866E-1
3.038453417E0,-7.415363938E-2,2.227380753E0,4.216476679E-1
3.048411417E0,-9.174151719E-2,2.492473602E0,4.579627812E-1
3.058369417E0,8.723409474E-2,2.182191372E0,4.529294074E-1
3.068327417E0,3.331359625E-1,1.604328513E0,4.765687585E-1
3.078284417E0,4.111370146E-1,1.313286066E0,3.869283795E-1
3.088242417E0,3.911276758E-1,1.162536502E0,2.824502587E-1
3.098200417E0,3.317250609E-1,1.072900295E0,2.068862468E-1
3.108158417E0,2.471005172E-1,1.000751972E0,1.779277772E-1
3.118116417E0,1.693023890E-1,9.035965800E-1,1.630806476E-1
3.128074417E0,9.332009405E-2,7.744972706E-1,1.424816549E-1
3.138031417E0,2.545982134E-3,6.319931149E-1,1.100459546E-1
3.147989417E0,-9.125597775E-2,4.888504744E-1,7.679602504E-2
3.157947417E0,-1.653754711E-1,3.910381794E-1,6.268153340E-2
3.167905417E0,-2.043361366E-1,3.146369159E-1,5.501409620E-2
3.177863417E0,-2.225593477E-1,2.628349960E-1,4.904595390E-2
3.187821417E0,-1.972217858E-1,2.373456061E-1,3.899487853E-2
3.197779417E0,-1.591439098E-1,2.130336165E-1,2.802052721E-2
3.207736417E0,-1.076675951E-1,1.677149981E-1,1.868069544E-2
3.217694417E0,-5.669389665E-2,9.895377606E-2,2.192000626E-3
3.227652417E0,-1.579096727E-2,1.603041403E-2,-1.704716496E-2
3.237610417E0,1.211496722E-2,-7.249891758E-2,-3.036456928E-2
3.247568417E0,2.819996513E-2,-1.356194913E-1,-4.468834773E-2
3.257526417E0,4.099112749E-2,-1.596366763E-1,-5.809283629E-2
3.267483417E0,4.520127177E-2,-1.479862928E-1,-6.667364389E-2
3.277441417E0,4.984209687E-2,-1.213256568E-1,-7.771325111E-2
3.287399417E0,3.413672000E-2,-7.071926445E-2,-9.623505175E-2
3.297357417E0,1.205671579E-2,-1.703899354E-2,-1.080094203E-1
3.307315417E0,-1.213601604E-2,4.977078363E-2,-1.091150790E-1
3.317273417E0,-4.028056934E-2,1.232015938E-1,-8.787956834E-2
3.327230417E0,-6.625062227E-2,2.032016814E-1,-5.684351176E-2
3.337188417E0,-1.007755697E-1,2.749741375E-1,-4.228294268E-2
3.347146417E0,-1.252462268E-1,3.476827443E-1,-2.775027230E-2
3.357104417E0,-1.468223631E-1,3.973618746E-1,-5.231112707E-3
3.367062417E0,-1.611777544E-1,3.928840756E-1,1.788776740E-2
3.377020417E0,-1.613748223E-1,3.408876956E-1,4.496785253E-2
3.386977417E0,-1.469334215E-1,2.519711256E-1,7.311801612E-2
3.396935417E0,-1.254113466E-1,1.578353196E-1,8.301272988E-2
3.406893417E0,-8.997178078E-2,8.389259130E-2,8.820211887E-2
3.416851417E0,-4.767252877E-2,4.660487548E-2,7.396779209E-2
3.426809417E0,1.175588090E-2,3.586001694E-2,4.922477528E-2
3.436767417E0,7.418650389E-2,4.750628769E-2,2.455245331E-2
3.446725417E0,1.189510375E-1,7.163844258E-2,3.649492282E-3
3.456682417E0,1.480386108E-1,9.026592225E-2,-1.243267208E-3
3.466640417E0,1.573052555E-1,7.879290730E-2,-8.885571733E-3
3.476598417E0,1.470771134E-1,6.405950338E-2,-1.207124442E-2
3.486556417E0,1.238592044E-1,2.976584435E-2,-8.888624609E-3
3.496514417E0,9.740975499E-2,-6.946898066E-3,-7.179141510E-3
3.506472417E0,7.343296707E-2,-3.082029894E-2,-1.699445769E-3
3.516429417E0,5.040247738E-2,-3.593436629E-2,-2.660580911E-3
3.526387417E0,3.294504434E-2,-1.695853844E-2,2.142675687E-3
3.536345417E0,1.807821728E-2,1.446090359E-2,6.646879949E-3
3.546303417E0,7.226162590E-3,5.336147919E-2,7.512477227E-3
3.556261417E0,-5.827321205E-3,9.595473856E-2,1.008642279E-2
3.566219417E0,-2.793295123E-2,1.314514428E-1,9.671431966E-3
3.576177417E0,-5.631106347E-2,1.486474723E-1,7.301218808E-3
3.586134417E0,-8.532912284E-2,1.667101681E-1,2.864733338E-3
3.596092417E0,-1.077915505E-1,1.769811809E-1,2.276707208E-3
3.606050417E0,-1.160583571E-1,1.932369173E-1,3.295947798E-3
3.616008417E0,-1.115815789E-1,2.013180107E-1,-1.486024354E-3
3.625966417E0,-9.728612751E-2,1.957532465E-1,6.539933383E-5
3.635924417E0,-7.373313606E-2,1.751901805E-1,-2.150084358E-3
3.645881417E0,-4.109101743E-2,1.471994519E-1,-3.512063529E-3
3.655839417E0,-2.034693491E-3,1.164676398E-1,-3.758139443E-3
3.665797417E0,4.185979068E-2,9.678128362E-2,-7.694557775E-3
3.675755417E0,8.406184614E-2,8.186944574E-2,-1.034946367E-2
3.685713417E0,1.182002947E-1,7.048332691E-2,-1.214361470E-2
3.695671417E0,1.420827359E-1,5.484658107E-2,-1.253323536E-2
3.705628417E0,1.500428319E-1,2.501435019E-2,-9.661661461E-3
3.715586417E0,1.428925097E-1,-2.033954859E-2,-7.926613092E-3
3.725544417E0,1.188294888E-1,-7.940737903E-2,-5.963552278E-3
3.735502417E0,8.194177598E-2,-1.346037835E-1,-1.239636913E-3
3.745460417E0,4.214893281E-2,-1.727675796E-1,6.634629332E-3
3.755418417E0,3.026029328E-3,-1.832417846E-1,1.251702011E-2
3.765376417E0,-3.212331608E-2,-1.669136584E-1,1.817834750E-2
3.775333417E0,-5.984282494E-2,-1.307522058E-1,1.374658290E-2
3.785291417E0,-7.651276141E-2,-8.637692034E-2,1.179009583E-2
3.795249417E0,-8.147795498E-2,-3.765013441E-2,6.746601313E-3
3.805207417E0,-8.273173869E-2,3.276242409E-3,-5.425154231E-3
3.815165417E0,-8.889722079E-2,3.749599680E-2,-1.585276052E-2
3.825123417E0,-1.077704281E-1,5.112599954E-2,-2.489823848E-2
3.835080417E0,-1.340595633E-1,5.619372800E-2,-3.510533646E-2
3.845038417E0,-1.743311882E-1,5.755848810E-2,-4.541346431E-2
3.854996417E0,-2.236188352E-1,5.049365386E-2,-5.370920897E-2
3.864954417E0,-2.668007612E-1,3.313479573E-2,-5.687261373E-2
3.874912417E0,-2.965762317E-1,8.834516630E-3,-6.540217996E-2
3.884870667E0,-3.104684353E-1,-1.010545809E-2,-7.171059400E-2
