"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.114102417E0,4.894821167E0,-8.330925751E0,5.887257385E-1
1.124060417E0,4.583019562E0,-8.305328979E0,5.981561279E-1
1.134018417E0,4.173171844E0,-8.785680084E0,5.248086548E-1
1.143976417E0,3.819158020E0,-9.535470886E0,6.262976074E-1
1.153934417E0,3.391946411E0,-1.008916946E1,5.511538696E-1
1.163892417E0,2.598745880E0,-1.095451996E1,1.681004333E-1
1.173849417E0,2.172133026E0,-1.120000946E1,-3.293151855E-3
1.183807417E0,2.104623413E0,-1.062849792E1,1.592687988E-1
1.193765417E0,2.547552338E0,-9.792785797E0,2.721340942E-1
1.203723417E0,3.209625549E0,-9.678273926E0,6.194119263E-1
1.213681417E0,3.446882172E0,-1.000130219E1,1.031205597E0
1.223639417E0,4.068838806E0,-1.097622482E1,1.581611023E0
1.233596417E0,4.161945190E0,-1.219738541E1,1.727258148E0
1.243554417E0,3.255430298E0,-1.216325638E1,1.830094299E0
1.253512417E0,2.954555969E0,-1.040591080E1,2.058668976E0
1.263470417E0,2.988385620E0,-8.568032684E0,2.929258575E0
1.273428417E0,3.640579376E0,-7.759713593E0,4.111200714E0
1.283386417E0,4.857848053E0,-7.772886200E0,2.082619171E0
1.293343417E0,4.839286652E0,-7.951315155E0,6.210585022E-1
1.303301417E0,4.165088654E0,-8.148754578E0,6.822811890E-1
1.313259417E0,4.058210907E0,-7.812404022E0,1.277593231E0
1.323217417E0,4.120930481E0,-7.767946472E0,3.060086517E0
1.333175417E0,4.378095703E0,-7.711813202E0,4.556524658E0
1.343133417E0,4.520150299E0,-7.054829407E0,4.403991852E0
1.353090417E0,4.631818085E0,-6.812333679E0,3.380570068E0
1.363048417E0,4.490511932E0,-6.494095459E0,1.842219086E0
1.373006417E0,4.385580139E0,-5.196893005E0,8.346643066E-1
1.382964417E0,3.792812805E0,-4.476291504E0,5.096900940E-1
1.392922417E0,2.887495422E0,-5.527256012E0,-3.293151855E-2
1.402880417E0,2.134710846E0,-7.273524628E0,3.712280273E-2
1.412837417E0,1.630409546E0,-8.622369690E0,5.450166321E-1
1.422795417E0,1.925895081E0,-9.649084625E0,2.010918274E0
1.432753417E0,3.025059357E0,-9.982591095E0,4.327051849E0
1.442711417E0,4.552632751E0,-9.347012787E0,5.284909973E0
1.452669417E0,5.857619019E0,-8.163274384E0,5.134023743E0
1.462627417E0,7.036717072E0,-6.874005432E0,4.672683105E0
1.472584417E0,6.425538025E0,-5.874084778E0,1.967957611E0
1.482542417E0,6.194418640E0,-4.659809875E0,-8.746311951E-1
1.492500417E0,8.272247772E0,-1.997595978E0,3.137475586E-1
1.502458417E0,5.537584534E0,-6.015989685E-1,4.763095093E-1
1.512416417E0,2.833607483E0,-2.604134674E0,8.382568359E-3
1.522374417E0,5.166955261E0,-7.253616028E0,1.063238983E0
1.532331417E0,4.916226654E0,-1.106139771E1,2.988235931E0
1.542289417E0,4.194727020E0,-1.245095810E1,4.156706085E0
1.552247417E0,4.477189636E0,-1.146585663E1,2.970422974E0
1.562205417E0,5.101241913E0,-9.641899567E0,1.724863129E0
1.572163417E0,6.092480621E0,-8.222251740E0,4.459226990E-1
1.582121417E0,6.175857239E0,-7.423812103E0,-1.253343658E0
1.592078417E0,6.410419464E0,-6.559659119E0,-2.801424408E0
1.602036417E0,6.208040314E0,-5.743705902E0,-3.671415253E0
1.611994417E0,5.283712463E0,-5.486989746E0,-3.805087280E0
1.621952417E0,4.080813904E0,-5.669460297E0,-3.663930817E0
1.631910417E0,4.019441528E0,-5.794899445E0,-2.291135559E0
1.641868417E0,3.736080780E0,-7.318131866E0,-1.381626892E-1
1.651826417E0,3.072959747E0,-8.108488312E0,1.140328674E0
1.661783417E0,3.674558716E0,-7.376809845E0,2.586172028E0
1.671741417E0,6.010750580E0,-7.062912598E0,4.199217682E0
1.681699417E0,7.398664398E0,-7.273075562E0,4.449946289E0
1.691657417E0,7.832911377E0,-7.427853699E0,5.668861542E0
1.701615417E0,6.149062958E0,-7.456444244E0,6.525829468E0
1.711573417E0,5.193300476E0,-7.007827148E0,4.717589722E0
1.721530417E0,5.307812347E0,-6.119424591E0,3.121458893E0
1.731488417E0,6.058052216E0,-5.751190338E0,2.298170929E0
1.741446417E0,6.477030945E0,-5.849236450E0,1.583257599E0
1.751404417E0,7.263345795E0,-6.125711517E0,5.351371765E-1
1.761362417E0,9.095535736E0,-6.737040253E0,5.667214966E-1
1.771319417E0,1.083641556E1,-7.422464905E0,2.091151428E-1
1.781277417E0,1.208302322E1,-8.439599762E0,-5.942642212E-2
1.791235417E0,1.170341263E1,-9.014105072E0,-8.336164856E-1
1.801193417E0,1.188004532E1,-9.552385712E0,-2.340981903E0
1.811151417E0,1.130149841E1,-9.234596558E0,-2.741249542E0
1.821109417E0,1.053943314E1,-8.475375366E0,-2.525548096E0
1.831067417E0,6.272556152E0,-7.686066742E0,-2.345622253E0
1.841024417E0,6.176455994E0,-6.586004333E0,-8.891510010E-1
1.850982417E0,7.683821411E0,-5.792953491E0,-1.402583313E-1
1.860940417E0,8.519832916E0,-5.885461121E0,-9.370513916E-2
1.870898417E0,8.963210907E0,-6.582411804E0,-1.537303162E-1
1.880856167E0,9.781559143E0,-7.134613495E0,-8.622070312E-2
1.890814167E0,1.084958817E1,-7.635322266E0,3.384461975E-1
1.900771167E0,1.181418228E1,-8.343499603E0,1.069525909E0
1.910729167E0,1.187211182E1,-9.257049866E0,8.422984314E-1
1.920687167E0,1.072923843E1,-9.145382080E0,3.185375977E-1
1.930645167E0,1.037118301E1,-7.945626984E0,-9.502239990E-1
1.940603167E0,1.042117905E1,-7.407795410E0,-2.503843231E0
1.950561167E0,9.813891907E0,-7.005581818E0,-2.179168396E0
1.960518167E0,8.122259674E0,-5.777984619E0,-9.003776550E-1
1.970476167E0,5.364095306E0,-5.274282074E0,2.165995789E-1
1.980434167E0,2.930156708E0,-5.501808929E0,4.655319214E-2
1.990392167E0,2.979553986E0,-5.867049408E0,-2.245330811E-3
2.000350167E0,5.009183350E0,-5.601202240E0,3.463796997E-1
2.010308167E0,6.104755096E0,-4.453089752E0,1.739382935E-1
2.020265167E0,6.898255005E0,-3.168311462E0,-8.547225952E-2
2.030223167E0,6.650071106E0,-2.176473999E0,-5.496569824E-1
2.040181167E0,7.006180573E0,-1.371747437E0,-4.076023865E-1
2.050139167E0,8.074209595E0,-6.719526672E-1,-8.006849670E-1
2.060097167E0,8.079149323E0,1.023870850E-1,-5.174739075E-1
2.070055167E0,6.834487610E0,1.139131165E-1,4.483177185E-1
2.080012167E0,7.073839874E0,-9.568103027E-1,6.643185425E-1
2.089970167E0,6.646628265E0,-1.670825500E0,8.396040344E-1
2.099928167E0,6.130501556E0,-1.418150940E0,1.297202454E0
2.109886167E0,6.507268066E0,-1.220861206E0,1.291364594E0
2.119844167E0,6.780150604E0,-1.416654053E0,4.718188477E-1
2.129802167E0,7.248376923E0,-2.182461548E0,-9.059161377E-1
2.139759167E0,7.707023163E0,-1.845811615E0,-3.042722626E0
2.149717167E0,7.129224701E0,-1.822460175E0,-2.960842896E0
2.159675167E0,7.250173187E0,-3.734883270E0,-1.924248505E0
2.169633167E0,8.279283142E0,-5.658682709E0,-4.513114929E-1
2.179591167E0,8.814420319E0,-6.574328613E0,5.260061646E-1
2.189549167E0,8.705446930E0,-6.722520447E0,-8.397537231E-2
2.199506167E0,8.590036926E0,-7.207661591E0,-1.089883575E0
2.209464167E0,8.757837982E0,-7.163802795E0,-1.373843079E0
2.219422167E0,8.869206390E0,-5.942791901E0,-2.107467499E0
2.229380167E0,9.725126495E0,-6.358028412E0,-2.685565338E0
2.239338167E0,1.091949280E1,-7.046446838E0,-2.903512115E0
2.249296167E0,1.085452789E1,-5.018613739E0,-1.781595154E0
2.259254167E0,1.019110748E1,-3.736529846E0,-1.532513123E0
2.269211167E0,9.504934387E0,-4.257296906E0,-2.241887970E0
2.279169167E0,8.652606812E0,-4.902455292E0,-2.620151367E0
2.289127167E0,8.198002167E0,-5.527106323E0,-2.433788910E0
2.299085167E0,7.790100403E0,-6.160888367E0,-2.519410858E0
2.309043167E0,7.492818604E0,-6.785090332E0,-1.889969788E0
2.319001167E0,6.928941193E0,-7.217690735E0,-2.144440613E0
2.328958167E0,6.451883240E0,-7.302863617E0,-2.845881958E0
2.338916167E0,6.378086700E0,-7.301666107E0,-2.719095612E0
2.348874167E0,6.693181458E0,-7.360942841E0,-2.197280731E0
2.358832167E0,6.865772552E0,-7.430847473E0,-1.891766052E0
2.368790167E0,7.149282990E0,-7.331154785E0,-2.062560883E0
2.378748167E0,7.060667267E0,-6.864275665E0,-1.877096558E0
2.388705167E0,6.907835083E0,-6.528673553E0,-1.375190277E0
