"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.193555981E0,-6.194178462E-1,-1.079015136E0,9.741411209E-1
2.211460828E0,4.970979095E-1,-2.077482939E-1,-3.427133560E-1
2.229354383E0,5.711759627E-2,-4.929974079E-1,-5.680561066E-1
2.247247510E0,-5.124261379E-1,-1.390835047E-1,-1.095905304E-1
2.265140515E0,-2.148538232E-1,-8.609093428E-1,6.258707047E-1
2.283034192E0,1.979648769E-1,-5.808602571E-1,-2.904691696E-1
2.300927259E0,-1.206611395E0,-4.075373411E-1,-9.751768112E-1
2.318808484E0,5.806508064E-1,-9.527883530E-1,-4.859180450E-1
2.336711072E0,-1.226016432E-1,-7.526732683E-1,-4.855279922E-1
2.354607068E0,-1.817893028E0,-4.097226858E-1,-1.023754120E0
2.372500379E0,1.144061089E0,-5.927691460E-1,-1.315394402E0
2.390384473E0,6.689864397E-2,3.209654093E-1,-1.241951942E0
2.408287061E0,-6.324276328E-1,-1.300019860E0,-2.003927231E-1
2.426180432E0,8.868259192E-2,-7.462651730E-1,-6.409463882E-1
2.444073438E0,-1.316581070E-1,-8.291226625E-1,-9.001779556E-1
2.461966992E0,-8.242973089E-1,-7.539710999E-1,-9.301919937E-1
2.479857068E0,2.964665890E-1,-8.128470182E-1,-4.830369949E-1
2.497753308E0,-4.468576908E-1,-6.156954765E-1,-8.763523102E-1
2.515649549E0,2.049534321E-1,-8.224222660E-1,-8.034791946E-1
2.533540174E0,-3.707134724E-1,-6.562293768E-1,-4.316186905E-1
2.551432996E0,1.092243493E-1,-6.402366161E-1,-3.697443008E-1
2.569326551E0,-3.696267605E-1,-4.503952265E-1,-9.185123444E-2
2.587219861E0,1.349936724E-1,-1.038932920E0,3.794736862E-1
2.605112928E0,-9.156627655E-1,-1.009388685E0,5.156326294E-2
2.623006238E0,2.697654665E-1,-5.673038960E-1,-3.695640564E-1
2.640899549E0,2.127294689E-1,-9.592856169E-1,2.428979874E-1
2.658797986E0,-6.832213402E-1,-6.378765106E-1,3.202056885E-2
2.676674878E0,-2.219135165E-1,-1.034182906E0,1.913280487E-1
2.694579724E0,6.978107244E-2,-9.278191328E-1,1.013726234E0
2.712472547E0,-8.123900890E-1,-7.687197924E-1,9.883155823E-1
2.730357252E0,2.899484038E-1,-3.711100817E-1,9.367122650E-1
2.748259473E0,2.488236725E-1,-8.449774981E-1,2.733745575E-1
2.766152539E0,-5.098900199E-1,-7.950257063E-1,-1.799325943E-1
2.784045789E0,1.907785833E-1,-9.827256203E-2,-4.033184052E-2
2.801939405E0,-4.494332671E-1,-1.876848936E-1,5.483579636E-1
2.819832166E0,-4.905520976E-1,-7.113053799E-1,6.176595688E-1
2.837725721E0,-4.534514844E-1,2.954745889E-1,-1.280918121E-1
2.855622022E0,7.636822462E-1,-7.705699205E-1,1.540880203E-1
2.873512403E0,-3.228982985E-1,-7.715079784E-1,2.867994308E-1
2.891405408E0,-9.196219444E-1,-4.786130190E-1,-2.643976212E-1
2.909299024E0,9.547365308E-1,-1.887776852E-1,-4.031515121E-1
2.927192090E0,-4.231887758E-1,4.434671998E-1,-9.856481552E-1
2.945085401E0,-1.585019082E-1,-1.081109405E0,-2.596788406E-1
2.962976209E0,6.511603296E-2,-1.060777068E0,5.332612991E-1
2.980872022E0,-1.504417360E-1,-6.112766266E-2,-5.251750946E-1
2.998765332E0,-3.423970044E-1,9.735834599E-2,-2.830686569E-1
3.016655653E0,-3.580179214E-1,2.659856677E-1,-6.942062378E-1
3.034551892E0,2.667518333E-2,-1.381092906E0,-3.403739929E-1
3.052445020E0,-4.238832295E-1,-1.893258095E-2,-2.679224014E-1
3.070329481E0,1.787270457E-1,-4.540346861E-1,-6.881904602E-1
3.088232984E0,9.753555804E-2,-5.916663408E-1,-1.956110001E-1
3.106124951E0,-9.891831875E-1,1.386944056E-1,3.308963776E-2
3.124015393E0,2.520017326E-1,-4.179731607E-1,6.129283905E-1
3.141911573E0,7.384327799E-2,-8.830981255E-1,7.178192139E-1
3.159792676E0,-1.206355214E0,-7.731926441E-2,-4.218053818E-1
3.177698926E0,2.071627975E-1,-7.060062885E-2,-1.389152527E0
3.195594251E0,1.516501009E-1,-7.111845016E-1,2.160854340E-1
3.213472242E0,-6.018124819E-1,-6.409788132E-1,6.430454254E-1
3.231377881E0,3.358615190E-2,-3.691453934E-1,1.147340775E0
3.249271192E0,2.445271313E-1,3.092169762E-2,-5.255584717E-1
3.267164502E0,-5.649102330E-1,-6.054488420E-1,1.175880432E-1
3.285057447E0,3.426048458E-1,2.553342581E-1,7.112808228E-1
3.302950452E0,-1.978968680E-1,-5.042140484E-1,-4.865360260E-2
3.320844434E0,2.041123807E-2,-2.795832157E-1,-9.129190445E-1
3.338739026E0,-1.025167480E-1,-1.476408243E-1,1.957464218E-1
3.356627759E0,1.340217292E-1,7.843518257E-2,1.308937073E-1
3.374524121E0,-4.318633676E-1,-1.935100555E-1,-1.225767136E-1
3.392417371E0,-1.329490691E-1,-1.256375313E-1,2.279672623E-1
3.410306409E0,1.190440282E-1,-3.948801756E-1,3.418350220E-2
3.428204175E0,-6.030824035E-2,-4.543912411E-2,3.057527542E-1
3.446097364E0,-2.179277986E-1,-7.213758230E-1,4.399299622E-2
3.463983777E0,5.000488162E-1,-2.224310637E-1,-4.158191681E-1
3.481883985E0,-1.456183195E-1,4.355585575E-1,-3.734893799E-1
3.499777051E0,7.849816233E-2,-1.983697414E-1,1.808872223E-1
3.517673231E0,3.133500218E-1,-5.678880215E-1,-1.198005676E-2
3.535563672E0,-5.260586143E-1,-4.978067875E-1,6.337890625E-1
3.553456983E0,4.237960279E-1,1.096602678E-1,4.076910019E-1
3.571350232E0,-5.080077052E-1,8.374488354E-2,-5.895423889E-2
3.589243299E0,-3.003368676E-1,2.589592934E-1,-2.715177536E-1
3.607136914E0,1.529346257E-1,2.863087058E-1,-6.426353455E-1
3.625015271E0,-2.458755672E-1,-4.908167124E-1,-9.637832642E-2
3.642923169E0,-5.760898441E-2,-2.032860518E-1,5.112485886E-1
3.660816602E0,1.088521630E-1,1.637518406E-2,-4.049263000E-1
3.678709851E0,-4.445977509E-1,1.317211390E-1,-8.867683411E-1
3.696601331E0,-3.885024786E-1,7.697260380E-2,-2.809791565E-1
3.714496228E0,2.337699682E-1,-3.860578537E-1,5.476856232E-2
3.732389783E0,-1.006798029E0,4.402542114E-2,-2.543716431E-1
3.750270398E0,-1.856621206E-1,-3.502081633E-1,-2.795858383E-1
3.768173535E0,7.128160000E-1,-3.914282322E-1,-4.717502594E-1
3.786069532E0,-2.319235355E-2,1.553478241E-1,-2.543592453E-1
3.803962842E0,-1.012459874E0,1.706544161E-1,3.629016876E-2
3.821856092E0,6.973474622E-1,-2.687238455E-1,-5.469932556E-1
3.839748792E0,-7.756024003E-1,-7.948243618E-2,-1.212186813E-1
3.857643018E0,2.902609855E-2,5.588846207E-1,-1.069636345E0
3.875538953E0,9.269842505E-2,-2.804833651E-1,-3.701114655E-1
3.893429334E0,6.061200798E-2,1.304638386E-2,2.298059464E-1
3.911322461E0,-2.493663877E-1,-5.304700136E-1,5.450210571E-1
3.929215833E0,-4.154748917E-1,3.753278852E-1,-9.108266830E-1
3.947109143E0,8.356626332E-2,4.008214474E-1,-8.842554092E-1
3.965002271E0,2.465196550E-1,-2.087894678E-1,-2.031364441E-1
3.982895703E0,-1.408443749E-1,-6.791824102E-1,4.686784744E-1
4.000789197E0,-5.915293694E-1,8.139528036E-1,-1.040927887E0
4.018682508E0,1.545630991E-1,-1.280157566E-1,-5.109014511E-1
4.036572583E0,-1.657325402E-2,3.091242313E-1,3.790588379E-1
