"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.147725350E-1,-4.689932466E-1,-1.497906923E0,8.412566185E0
3.170090450E-1,5.982056609E-4,-1.198804140E0,8.321041107E0
3.192457400E-1,2.811566554E-2,-1.156929731E0,8.554939270E0
3.214823730E-1,-3.188436031E-1,-6.191428304E-1,9.160921097E0
3.237189460E-1,-7.238288522E-1,-8.075776696E-2,9.900303841E0
3.259514900E-1,-1.272383451E0,-6.394818425E-1,1.040159988E1
3.281754890E-1,-1.133001566E0,-2.172683001E0,1.058704376E1
3.304290900E-1,-2.093719877E-2,-2.721237659E0,1.067916775E1
3.326659060E-1,1.399203062E0,-1.938784599E0,1.066720295E1
3.349074830E-1,1.703091502E0,-1.621735573E0,1.040698433E1
3.371389900E-1,9.984052777E-1,-1.513460279E0,9.994820595E0
3.393754400E-1,5.347958803E-1,-9.643075466E-1,9.651450157E0
3.416121950E-1,3.906283081E-1,-1.573280841E-1,9.391230583E0
3.438490730E-1,2.961117923E-1,-2.261217386E-1,9.094520569E0
3.460868660E-1,2.542374134E-1,-1.286142230E0,8.828917503E0
3.483221560E-1,9.511470050E-2,-1.529013634E0,9.114261627E0
3.505592780E-1,-4.731806815E-1,-1.667199135E0,9.838688850E0
3.527962160E-1,-1.253240824E0,-2.228316069E0,1.050927734E1
3.550321780E-1,-1.512263894E0,-2.312663078E0,1.098903847E1
3.572689340E-1,-1.292124271E0,-2.405983210E0,1.089093208E1
3.595052620E-1,-9.828519225E-1,-2.221137524E0,1.022572803E1
3.617423830E-1,-6.849454641E-1,-1.350748420E0,9.302098274E0
3.639798710E-1,-3.990031779E-1,-9.822536707E-1,8.374280930E0
3.662155280E-1,-6.281159073E-2,-5.353940725E-1,7.828119278E0
3.684526490E-1,2.751746178E-1,3.200400174E-1,7.901100159E0
3.706898320E-1,1.381855011E-1,7.597211748E-2,8.377271652E0
3.729255500E-1,-1.668993831E-1,-8.075776696E-1,9.029315948E0
3.751625490E-1,6.939185411E-2,-1.297508121E0,9.757332802E0
3.773988170E-1,3.607180119E-1,-1.725225091E0,1.030887794E1
3.796359380E-1,2.614158690E-1,-2.136192322E0,1.057089233E1
3.818731210E-1,7.597211748E-2,-1.966900229E0,1.072163963E1
3.841087770E-1,-6.460621208E-2,-1.490728498E0,1.060499001E1
3.863458380E-1,4.247260094E-2,-1.227517962E0,1.027178955E1
3.885829600E-1,6.460621208E-2,-8.105686903E-1,9.994820595E0
3.908189820E-1,1.615155302E-2,-6.795616150E-1,9.769894600E0
3.930553110E-1,9.451649338E-2,-1.225723386E0,9.719047546E0
3.952918830E-1,-2.512463741E-2,-1.633101463E0,1.020957565E1
3.975289430E-1,-1.908276081E-1,-1.347757339E0,1.104706383E1
3.997664920E-1,-5.898307562E-1,-1.095912814E0,1.170568848E1
4.020019050E-1,-1.016949654E0,-1.548156261E0,1.158365440E1
4.042392090E-1,-7.429714203E-1,-2.189432621E0,1.086700439E1
4.064762090E-1,5.144568533E-2,-1.671984792E0,1.012463093E1
4.087121710E-1,4.893322289E-1,-5.706881881E-1,9.464211464E0
4.109489260E-1,2.398804724E-1,-2.817548811E-1,8.851051331E0
4.131854380E-1,-2.243271172E-1,-7.274180651E-1,8.556734085E0
4.154223150E-1,-4.193421602E-1,-7.884350419E-1,8.840881348E0
4.176597420E-1,-3.589234129E-2,-4.055834413E-1,9.544969559E0
4.198951540E-1,4.642075896E-1,-3.343969584E-1,1.006899738E1
4.221325200E-1,6.502495408E-1,-7.196413875E-1,1.005224800E1
4.243695810E-1,5.982056856E-1,-1.223928809E0,9.675976753E0
