"Time (s)","Temperature (°C)"
4.446895356E1,2.990234375E1
4.448685524E1,2.994921875E1
4.450475172E1,2.996484375E1
4.452264235E1,2.996484375E1
4.454053865E1,2.999609375E1
4.455841749E1,2.995312500E1
4.457632869E1,2.997265625E1
4.459421901E1,2.997265625E1
4.461211256E1,2.995312500E1
4.463000612E1,2.998046875E1
4.464788881E1,3.004296875E1
4.466579298E1,2.992578125E1
4.468369069E1,2.997656250E1
4.470157978E1,2.995312500E1
4.471947310E1,3.002734375E1
4.473735597E1,2.994531250E1
4.475526021E1,2.997265625E1
4.477314198E1,2.999609375E1
4.479104738E1,2.994531250E1
4.480892897E1,2.998828125E1
4.482683095E1,2.999609375E1
4.484472755E1,3.001171875E1
4.486262068E1,2.994531250E1
4.488051436E1,2.995312500E1
4.489840767E1,2.998828125E1
4.491630128E1,2.999609375E1
4.493419478E1,2.995312500E1
4.495208833E1,2.996484375E1
4.496998567E1,3.000390625E1
4.498787990E1,2.994531250E1
4.500576857E1,2.993750000E1
4.502365156E1,2.993750000E1
4.504155562E1,2.996484375E1
4.505943452E1,3.001953125E1
4.507734700E1,2.994531250E1
4.509523604E1,2.998046875E1
4.511313270E1,2.995312500E1
4.513101100E1,2.995312500E1
4.514890449E1,2.997265625E1
4.516680671E1,2.998046875E1
4.518470338E1,3.001171875E1
4.520259663E1,2.996484375E1
4.522049019E1,2.995312500E1
4.523838374E1,2.995312500E1
4.525627705E1,3.001953125E1
4.527417067E1,2.998046875E1
4.529206422E1,3.001171875E1
4.530995784E1,2.997265625E1
4.532785096E1,2.998828125E1
4.534574476E1,2.999609375E1
4.536364100E1,2.998828125E1
4.538153132E1,2.998828125E1
4.539942176E1,2.996484375E1
4.541731831E1,2.992968750E1
4.543521187E1,2.997265625E1
4.545310518E1,2.992968750E1
4.547099904E1,3.000390625E1
4.548888283E1,2.999609375E1
4.550678279E1,2.999609375E1
4.552467921E1,3.002734375E1
4.554257246E1,3.002734375E1
4.556045161E1,2.999609375E1
4.557835988E1,3.001171875E1
4.559625288E1,3.000390625E1
4.561414656E1,2.997265625E1
4.563203999E1,3.001171875E1
4.564993361E1,2.994531250E1
4.566782686E1,2.998046875E1
4.568571687E1,2.999609375E1
4.570361372E1,2.997265625E1
4.572150728E1,2.996484375E1
4.573940065E1,3.001953125E1
4.575729414E1,2.996484375E1
4.577518764E1,3.001171875E1
4.579308149E1,2.998828125E1
4.581097181E1,2.998046875E1
4.582885615E1,2.998828125E1
4.584675850E1,2.998046875E1
4.586465468E1,3.001171875E1
4.588254854E1,2.995312500E1
4.590043251E1,2.999609375E1
4.591833540E1,3.000390625E1
4.593622871E1,3.001953125E1
4.595412227E1,3.001953125E1
4.597201613E1,2.998828125E1
4.598990944E1,3.001953125E1
4.600780275E1,2.998828125E1
4.602569905E1,3.001171875E1
4.604358986E1,3.000390625E1
4.606146870E1,2.998828125E1
4.607937648E1,2.997265625E1
4.609726997E1,2.999609375E1
4.611516359E1,2.997265625E1
4.613305690E1,2.993750000E1
4.615095070E1,2.996484375E1
4.616883064E1,2.998828125E1
4.618673457E1,2.999609375E1
4.620463087E1,2.993750000E1
4.622252748E1,2.995312500E1
4.624041792E1,2.998828125E1
4.625831392E1,2.995312500E1
4.627620479E1,2.998828125E1
4.629409804E1,2.998046875E1
4.631199196E1,2.998828125E1
4.632988545E1,3.001171875E1
4.634777882E1,3.000390625E1
4.636565950E1,2.998828125E1
4.638355360E1,3.000390625E1
4.640144563E1,3.004296875E1
4.641935518E1,3.001953125E1
4.643724598E1,3.001171875E1
4.645513936E1,3.002734375E1
4.647303297E1,3.001171875E1
4.649092659E1,2.996484375E1
4.650880787E1,2.999609375E1
4.652671016E1,3.001171875E1
4.654460670E1,3.001171875E1
4.656248585E1,3.002734375E1
4.658039375E1,3.000390625E1
4.659828712E1,2.998046875E1
4.661618074E1,3.001953125E1
4.663407539E1,2.993750000E1
4.665196754E1,3.000390625E1
4.666986091E1,3.001171875E1
4.668775435E1,2.995312500E1
4.670565095E1,2.997265625E1
4.672353029E1,3.003515625E1
4.674143208E1,3.001171875E1
4.675931660E1,3.001171875E1
4.677720967E1,2.998828125E1
4.679511531E1,3.001953125E1
4.681300880E1,2.994531250E1
4.683090236E1,2.998046875E1
4.684879786E1,3.000390625E1
4.686668593E1,2.998828125E1
4.688458272E1,3.001171875E1
4.690247279E1,2.996484375E1
4.692036958E1,2.996484375E1
4.693826320E1,2.997265625E1
4.695615645E1,2.997265625E1
4.697405024E1,2.999609375E1
4.699194404E1,3.001171875E1
4.700983711E1,2.998828125E1
4.702772969E1,3.000390625E1
4.704562630E1,3.004296875E1
4.706350825E1,2.999609375E1
4.708140809E1,2.997265625E1
4.709930446E1,2.994531250E1
4.711719911E1,2.999609375E1
4.713509126E1,3.001953125E1
4.715298482E1,2.999609375E1
4.717087843E1,3.001953125E1
4.718876777E1,2.996484375E1
4.720666206E1,3.001953125E1
4.722455861E1,2.999609375E1
4.724245216E1,2.997265625E1
4.726034547E1,2.998046875E1
4.727823890E1,3.002734375E1
4.729613234E1,2.998046875E1
4.731402583E1,2.998828125E1
4.733191969E1,3.000390625E1
4.734981294E1,2.996484375E1
4.736770631E1,2.998828125E1
4.738560280E1,2.995312500E1
4.740349952E1,3.002734375E1
4.742138514E1,3.001171875E1
4.743927553E1,2.999609375E1
4.745717671E1,2.997265625E1
4.747506715E1,2.999609375E1
4.749296077E1,3.002734375E1
4.751084572E1,3.001953125E1
4.752875050E1,3.002734375E1
4.754663801E1,2.998828125E1
4.756452559E1,2.994531250E1
4.758242793E1,3.000390625E1
4.760032142E1,2.998046875E1
4.761821772E1,3.000390625E1
4.763610841E1,3.003515625E1
4.765400197E1,3.001171875E1
4.767189546E1,2.999609375E1
4.768978901E1,2.999609375E1
4.770768526E1,2.999609375E1
4.772557844E1,2.998046875E1
4.774346919E1,2.998046875E1
4.776136274E1,2.995312500E1
4.777925612E1,3.001953125E1
4.779715260E1,3.002734375E1
4.781503944E1,2.998046875E1
4.783293654E1,3.002734375E1
4.785083259E1,2.999609375E1
4.786872444E1,2.994531250E1
4.788661732E1,3.004296875E1
4.790451051E1,3.000390625E1
4.792240400E1,3.001953125E1
4.794029219E1,3.001171875E1
4.795819093E1,2.992968750E1
4.797608442E1,3.001171875E1
4.799397780E1,2.998828125E1
4.801187129E1,2.998046875E1
4.802976460E1,3.001171875E1
4.804765822E1,2.999609375E1
4.806555464E1,2.995312500E1
4.808344526E1,2.999609375E1
4.810133882E1,3.001171875E1
4.811923219E1,2.998046875E1
4.813712868E1,3.000390625E1
4.815502211E1,2.999609375E1
4.817291310E1,2.999609375E1
4.819080610E1,2.995312500E1
4.820869960E1,2.997265625E1
4.822658955E1,2.995312500E1
4.824448628E1,2.998046875E1
4.826237983E1,2.994531250E1
4.828027400E1,3.000390625E1
4.829816700E1,3.002734375E1
4.831606025E1,2.998828125E1
4.833395387E1,3.000390625E1
4.835184742E1,3.003515625E1
4.836974391E1,3.001953125E1
4.838763429E1,2.998046875E1
4.840553065E1,3.000390625E1
4.842342116E1,3.001171875E1
4.844131563E1,2.998046875E1
4.845920802E1,3.002734375E1
4.847710438E1,2.998828125E1
4.849499513E1,2.998828125E1
4.851288868E1,2.999609375E1
4.853078200E1,3.001171875E1
4.854867549E1,3.005078125E1
4.856656984E1,2.998828125E1
4.858446242E1,2.998046875E1
4.860235591E1,3.004296875E1
4.862024946E1,3.001953125E1
4.863814284E1,2.999609375E1
4.865603670E1,2.998828125E1
4.867392964E1,2.997265625E1
4.869181135E1,2.997265625E1
4.870971675E1,3.000390625E1
4.872761000E1,3.004296875E1
