"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.801747721E0,2.282197773E-2,1.548156738E-1,2.908964157E-1
4.819641825E0,-8.751198649E-3,8.580493927E-2,2.510540485E-1
4.837536112E0,-7.203885913E-2,2.696514130E-2,1.401677132E-1
4.855429850E0,-9.638395905E-2,5.228996277E-3,5.219936371E-2
4.873323954E0,-8.344601095E-2,-3.814601898E-2,-3.068470955E-2
4.891217997E0,2.807378769E-3,-6.298637390E-2,-7.488870621E-2
4.909112284E0,2.096791565E-2,8.981704712E-3,-6.845235825E-2
4.927009318E0,3.800775856E-2,6.155872345E-2,-2.832889557E-3
4.944900309E0,8.756078035E-2,-1.051330566E-2,1.468992233E-2
4.962794657E0,1.408789456E-1,-3.843879700E-2,-6.788492203E-3
4.980688884E0,1.360260397E-1,-3.971481323E-2,-2.874493599E-2
4.998582743E0,9.865741432E-2,-3.541755676E-2,-5.308461189E-2
5.016476725E0,9.655243158E-2,-4.619598389E-3,-4.374790192E-2
5.034370951E0,1.026057452E-1,3.710842133E-2,-4.176259041E-2
5.052262065E0,8.627305925E-2,4.119777679E-2,-4.382252693E-2
5.070147624E0,8.802737296E-2,3.893566132E-2,-9.428977966E-3
5.088053446E0,7.634453475E-2,3.488254547E-2,-2.778053284E-3
5.105947489E0,9.059627354E-2,-4.079627991E-2,-1.367568970E-3
5.123837382E0,1.602213085E-1,-2.164459229E-2,-3.632020950E-2
5.141738749E0,2.485954016E-1,6.109046936E-2,-9.552347660E-2
5.159630107E0,3.026929200E-1,8.090496063E-2,-1.349928379E-1
5.177526774E0,3.190991879E-1,7.149887085E-2,-2.110540867E-1
5.195417887E0,3.125801682E-1,-8.095550537E-2,-2.161681652E-1
5.213312175E0,2.730971873E-1,-2.702198029E-1,-2.856837511E-1
5.231206217E0,2.565853298E-1,-2.882366180E-1,-4.333442450E-1
5.249100321E0,2.487401962E-1,-1.681575775E-1,-5.562448502E-1
5.266997355E0,2.171421349E-1,-4.175662994E-2,-4.958109856E-1
5.284888591E0,1.588750780E-1,9.624290466E-2,-3.291339874E-1
5.302782634E0,1.696119756E-1,9.123134613E-2,-1.126645803E-1
5.320676982E0,1.876030117E-1,-1.008329391E-1,-4.919052124E-2
5.338570719E0,2.700081170E-1,-2.358741760E-1,-1.409432888E-1
5.356465068E0,2.836918831E-1,-2.806253433E-1,-2.524479628E-1
5.374359355E0,2.366367429E-1,-2.219724655E-1,-4.888168573E-1
5.392254862E0,1.900610626E-1,-1.766481400E-1,-6.100330353E-1
5.410135478E0,1.296548694E-1,-7.941818237E-2,-8.664388657E-1
5.428038371E0,9.144105017E-2,6.456375122E-3,-8.728953600E-1
5.445935710E0,2.651426494E-1,-2.931222916E-1,-4.117343426E-1
5.463829753E0,3.237642050E-1,-1.086195946E0,-6.563794613E-1
5.481726848E0,5.901890397E-1,-1.748440742E0,-1.209605217E0
5.499618144E0,1.440155983E0,-1.873911858E0,-1.688745737E0
5.517512187E0,6.372409463E-1,-1.240860939E0,-1.958991289E-1
5.535406169E0,-3.830269575E-1,-4.833068848E-1,7.323584557E-1
5.553294047E0,5.799257755E-1,3.872880936E-1,2.547483444E-1
5.571194255E0,1.940838099E-1,3.547830582E-1,-8.576983213E-1
5.589088664E0,-1.118336320E-1,3.339691162E-1,-9.519008398E-1
5.606985881E0,3.022504449E-1,5.023069382E-1,-2.523648739E-2
5.624876689E0,7.557629347E-1,5.001459122E-1,8.007453680E-1
5.642770610E0,6.481796503E-1,1.306266785E-1,9.539966583E-1
5.660665019E0,2.651449442E-1,2.184658051E-1,9.362905025E-1
5.678559001E0,-1.303292513E-1,2.240467072E-1,5.311348438E-1
5.696453105E0,-2.069087029E-1,2.998914719E-1,4.937801361E-1
5.714347392E0,-1.779083014E-1,2.906064987E-1,7.058331966E-1
5.732229411E0,-1.209076643E-1,5.834302902E-1,8.053144217E-1
5.750123698E0,-3.908026218E-2,7.520971298E-1,7.795782089E-1
5.768029704E0,-2.313410044E-1,7.465620041E-1,5.294213295E-1
5.785926799E0,-3.675385714E-1,7.216806412E-1,3.014929295E-1
5.803818095E0,-3.606919050E-1,7.142715454E-1,2.491428852E-1
5.821712077E0,-4.948543310E-1,6.838445663E-1,1.892971992E-1
5.839606425E0,-5.095404387E-1,7.486867905E-1,-7.538580894E-2
5.857500468E0,-7.809157372E-1,1.062417030E0,-3.856616020E-1
5.875394206E0,-8.950091004E-1,1.305980206E0,-4.776828289E-1
5.893291423E0,-8.827270269E-1,1.157759666E0,-7.167329788E-1
5.911182536E0,-8.530935645E-1,7.601423264E-1,-1.046092510E0
5.929076640E0,-5.803625584E-1,5.423126221E-1,-9.870197773E-1
5.946973918E0,-2.757785320E-1,4.437246323E-1,-8.084895611E-1
5.964864909E0,1.098287106E-2,3.956594467E-1,-8.778665066E-1
5.982762004E0,3.235576153E-1,2.930679321E-1,-9.788086414E-1
6.000653544E0,8.841874599E-1,4.622306824E-1,-1.195930004E0
6.018547343E0,1.330940366E0,5.187702179E-1,-1.222841024E0
6.036441630E0,1.660715580E0,4.202442169E-1,-1.231175423E0
6.054335429E0,1.916715026E0,2.055244446E-1,-1.374379873E0
6.072217936E0,2.108246088E0,-2.195177078E-1,-1.297198057E0
6.090111735E0,2.496519327E0,-6.752538681E-1,-1.116755486E0
6.108021769E0,2.563044548E0,-2.906856537E-1,-1.110914946E0
6.125912089E0,2.426789761E0,4.389715195E-1,-1.294109702E0
6.143806559E0,1.683650613E0,3.106050491E-1,-1.361465096E0
6.161700358E0,5.723097324E-1,-1.204545975E0,-5.748219490E-1
6.179594706E0,-3.029284477E-1,-3.011113167E0,1.893162727E-1
6.197488749E0,-6.215335131E-1,-2.782241821E0,-5.335398912E-1
6.215382792E0,-1.217448235E0,-9.237060547E-1,-1.184350371E0
6.233276774E0,-2.563203812E0,1.092857361E0,2.205367088E-1
6.251172038E0,-3.081687450E0,2.126454353E0,7.755711079E-1
