"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.402934342E0,4.578395844E0,-1.059787273E0,1.008478165E0
4.420830643E0,4.947299957E0,-1.016786695E0,1.434051514E0
4.438724503E0,5.138953686E0,-8.489137888E-1,1.082813263E0
4.456636918E0,4.896514893E0,-7.667024136E-1,1.063597679E0
4.474533341E0,4.862821579E0,-9.814417362E-1,1.103293419E0
4.492426102E0,4.742799282E0,-7.990829945E-1,1.637762070E0
4.510323807E0,4.668483734E0,-9.693396091E-1,1.715764046E0
4.528215531E0,4.880820274E0,-9.984021187E-1,9.685297012E-1
4.546114579E0,5.014204979E0,-9.200226068E-1,9.351844788E-1
4.564010514E0,4.933072567E0,-7.043402195E-1,7.880258560E-1
4.581906815E0,4.982055187E0,-9.529671669E-1,9.651641846E-1
4.599802994E0,4.410815239E0,-4.721276760E-1,1.228052139E0
4.617698746E0,4.376420021E0,-7.416551113E-1,8.631830215E-1
4.635595108E0,4.429382801E0,-4.538447857E-1,9.837408066E-1
4.653479386E0,4.636145115E0,-3.188006878E-1,1.098398209E0
4.671380143E0,4.844318390E0,-6.303286552E-1,8.228502274E-1
4.689280289E0,5.047383308E0,-4.482522011E-1,8.763303757E-1
4.707182450E0,4.989686966E0,-3.673133850E-1,1.212938309E0
4.725075516E0,4.804754257E0,-2.637650967E-1,1.120697975E0
4.742971512E0,4.955469131E0,2.273123264E-1,6.029930115E-1
4.760863724E0,4.549518585E0,3.024160862E-1,-4.738731384E-1
4.778763932E0,4.583372593E0,1.129112244E-1,2.603549957E-1
4.796659745E0,4.393083096E0,8.227348328E-1,9.366817474E-1
4.814555985E0,4.317163467E0,9.014954567E-1,2.485799789E-1
4.832451859E0,4.735094547E0,4.220192432E-1,1.517858505E-1
4.850336014E0,4.562076092E0,7.147822380E-1,4.934530258E-1
4.868241348E0,4.508948803E0,5.323791504E-1,1.354242325E0
4.886140213E0,4.304410934E0,5.688662529E-1,4.303512573E-1
4.904036454E0,4.311197281E0,4.168407917E-1,1.154688835E0
4.921932694E0,4.299640656E0,2.483310699E-1,1.633788109E0
4.939828629E0,4.369218349E0,5.980634689E-1,1.187843323E0
4.957727127E0,4.570676804E0,4.199326038E-1,1.219744682E0
4.975620926E0,4.237090588E0,6.051793098E-1,7.780208588E-1
4.993505204E0,4.659395218E0,5.249390602E-1,1.459760666E0
5.011400956E0,4.267454624E0,3.999757767E-2,7.167758942E-1
5.029306107E0,4.267594814E0,5.264606476E-1,5.139961243E-1
5.047205399E0,4.064749241E0,6.501812935E-1,1.649007797E-1
5.065101090E0,4.325469017E0,8.374061584E-1,5.027828217E-1
5.082997391E0,4.297123909E0,5.095319748E-1,3.611049652E-1
5.100893143E0,4.369594574E0,9.529256821E-1,3.073492050E-1
5.118789627E0,4.298123360E0,8.967330456E-1,5.078001022E-1
5.136685563E0,4.060116291E0,5.416548252E-1,7.147026062E-1
5.154569901E0,4.021744251E0,5.223433971E-1,6.099462509E-1
5.172480729E0,3.981187582E0,7.269043922E-1,7.165098190E-1
5.190361893E0,3.928993702E0,6.381347179E-1,7.647514343E-2
5.208267044E0,4.177711010E0,6.103792191E-1,2.687406540E-1
5.226166092E0,3.770549774E0,6.949865818E-1,6.042194366E-1
5.244059037E0,3.779117346E0,3.413548470E-1,8.783817291E-2
5.261958329E0,3.563186646E0,8.158457279E-1,4.589338303E-1
5.279853348E0,3.609621048E0,8.256967068E-1,5.015602112E-1
5.297750504E0,3.454906464E0,5.425648689E-1,1.336860657E-1
5.315646561E0,3.315651655E0,4.649922848E-1,-4.626846313E-2
5.333542496E0,3.645117998E0,6.257131100E-1,5.140409470E-1
5.351427018E0,3.332089186E0,6.907687187E-1,-2.194213867E-1
5.369331803E0,3.486228228E0,7.636528015E-1,3.380460739E-1
