"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.792326810E-1,-1.036943719E-1,6.856962293E-2,2.503020465E-1
4.814671790E-1,-4.841107130E-2,3.207042580E-3,2.420553565E-1
4.837029580E-1,-7.024950348E-3,-2.916881628E-2,2.263255715E-1
4.859400790E-1,3.359758761E-3,-7.483099122E-3,2.179261744E-1
4.881743930E-1,-1.374446787E-2,6.566801667E-2,2.254092693E-1
4.904033970E-1,-3.405573592E-2,1.569923609E-1,2.341141105E-1
4.926515050E-1,-4.886921868E-2,2.179261744E-1,2.318233550E-1
4.948892370E-1,-4.871650413E-2,2.240348309E-1,2.293798923E-1
4.971282510E-1,-5.329799280E-2,1.780672222E-1,2.304489166E-1
4.993631750E-1,-6.612616032E-2,9.575312585E-2,2.324342281E-1
5.015991980E-1,-8.765916526E-2,3.970623948E-3,2.306016237E-1
5.038361970E-1,-1.195768714E-1,-5.009094998E-2,2.350303978E-1
5.060728310E-1,-1.441642046E-1,-4.841107130E-2,2.434297949E-1
5.083100740E-1,-1.456913650E-1,2.596177394E-3,2.423607856E-1
5.105475010E-1,-1.122464910E-1,6.872233748E-2,2.356412709E-1
5.127855380E-1,-5.451972410E-2,1.197295859E-1,2.289217561E-1
5.150216220E-1,-1.221730467E-2,1.420261711E-1,2.293798923E-1
5.172594150E-1,-4.886921961E-3,1.357648075E-1,2.319760770E-1
5.194950720E-1,-3.390302137E-2,1.084285825E-1,2.437352389E-1
5.217290800E-1,-8.246681094E-2,7.910704613E-2,2.444988191E-1
5.239546660E-1,-1.113301888E-1,4.688390717E-2,2.269364446E-1
5.261956330E-1,-1.018617824E-1,2.962696366E-2,2.183843255E-1
5.284437410E-1,-6.490442902E-2,3.145955876E-2,2.199114859E-1
5.306842200E-1,-2.153299935E-2,4.276056588E-2,2.130392492E-1
5.329204870E-1,-1.252273750E-2,6.078109145E-2,2.095267773E-1
5.351553500E-1,-5.635231733E-2,9.193521738E-2,2.275473028E-1
