"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.546219030E-1,-4.147359848E0,3.072384357E0,9.169296265E0
4.568592680E-1,-5.714658737E0,1.878963947E0,1.068814087E1
4.590969390E-1,-5.689534187E0,1.472184181E0,1.161416245E1
4.613330840E-1,-4.862215519E0,1.952543259E0,1.152981567E1
4.635708770E-1,-3.441477060E0,3.260818958E0,1.049192905E1
4.658067170E-1,-1.610369682E0,4.521836758E0,9.052047729E0
4.680412150E-1,-6.269195080E-1,4.967499733E0,7.868198872E0
4.702660680E-1,-1.030110121E0,4.683950424E0,7.440482140E0
4.725047150E-1,-2.800798893E0,3.770490170E0,7.965108395E0
4.747552030E-1,-4.741377831E0,2.303091764E0,9.003593445E0
4.769958650E-1,-6.013761520E0,8.506484628E-1,9.699904442E0
4.792326810E-1,-5.965306759E0,1.142572835E-1,9.491728783E0
4.814671790E-1,-4.405186653E0,8.027920127E-1,8.565707207E0
4.837029580E-1,-2.730808735E0,2.479562521E0,7.695915699E0
4.859400790E-1,-1.920240164E0,4.089931965E0,7.485945702E0
4.881743930E-1,-1.820937991E0,5.036891460E0,8.148159027E0
4.904033970E-1,-2.480758905E0,5.169693470E0,9.439086914E0
4.926515050E-1,-3.634099483E0,4.640281200E0,1.073121166E1
4.948892370E-1,-4.782055855E0,3.392424345E0,1.128514957E1
4.971282510E-1,-4.801796913E0,2.065604210E0,1.075813103E1
4.993631750E-1,-3.764508247E0,1.836491346E0,9.390034676E0
5.015991980E-1,-2.575873613E0,2.361716032E0,7.883752346E0
5.038361970E-1,-2.383251429E0,2.521436930E0,6.816553593E0
5.060728310E-1,-2.810968399E0,2.710469961E0,6.736393929E0
5.083100740E-1,-3.525824070E0,3.213560820E0,7.753942013E0
5.105475010E-1,-4.405784607E0,3.397209883E0,9.157332420E0
5.127855380E-1,-4.848456860E0,3.102892876E0,1.000738239E1
5.150216220E-1,-4.441677094E0,2.619542599E0,9.801599503E0
5.172594150E-1,-3.748954773E0,1.935195327E0,8.793622971E0
5.194950720E-1,-3.479762316E0,1.499701619E0,7.919644833E0
5.217290800E-1,-3.415156126E0,2.053041935E0,8.029116631E0
5.239546660E-1,-3.772883177E0,3.100499868E0,9.153742790E0
5.261956330E-1,-4.411168575E0,4.131806374E0,1.051944637E1
5.284437410E-1,-3.898506403E0,5.243870735E0,1.132343483E1
5.306842200E-1,-2.602792740E0,5.909075737E0,1.109133148E1
5.329204870E-1,-2.086541414E0,5.156532764E0,9.847661972E0
5.351553500E-1,-2.105684042E0,3.384647608E0,8.458029747E0
5.373911900E-1,-2.320439816E0,1.750947952E0,7.796414375E0
5.396282500E-1,-3.049054146E0,8.566305041E-1,8.015357971E0
5.418653110E-1,-4.227519512E0,7.956135273E-1,8.486145973E0
5.441023710E-1,-5.197809219E0,1.307677627E0,8.538188934E0
5.463369300E-1,-5.393422127E0,2.054836512E0,7.977072716E0
5.485662390E-1,-4.564907551E0,2.992224693E0,7.296912670E0
5.508138580E-1,-3.431905985E0,3.914657831E0,6.876374245E0
5.530515900E-1,-2.988635540E0,4.222135544E0,7.122834682E0
5.552899940E-1,-2.857030153E0,4.353142738E0,8.321041107E0
5.575244910E-1,-2.690130949E0,4.538586140E0,9.962516785E0
5.597612460E-1,-2.686541557E0,4.017549038E0,1.092682457E1
5.619984290E-1,-3.125624657E0,2.629113913E0,1.063430214E1
5.642359160E-1,-3.182454109E0,1.735992789E0,9.557532310E0
5.664735260E-1,-3.177070379E0,1.545165181E0,8.518448830E0
5.687100980E-1,-3.361915827E0,1.996212244E0,7.834101200E0
5.709475860E-1,-3.710669756E0,2.840280533E0,7.438089371E0
5.731834260E-1,-4.162314892E0,3.264408350E0,7.137789726E0
5.754204260E-1,-4.009174347E0,3.181257725E0,7.053442955E0
5.776573030E-1,-3.235096216E0,3.173480988E0,7.265805721E0
5.798946690E-1,-3.033500910E0,2.785245657E0,7.754539967E0
5.821322180E-1,-3.544368505E0,1.905285001E0,8.304290771E0
5.843697050E-1,-3.594019651E0,1.491326690E0,9.010173798E0
5.866058500E-1,-3.011367321E0,2.115255117E0,9.758528709E0
5.888438270E-1,-3.025724173E0,3.257229805E0,1.001396275E1
5.910767370E-1,-3.241676569E0,4.305285931E0,9.595218658E0
