"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.859125917E0,8.404552937E-2,3.109595738E-2,-9.114179015E-2
1.869080917E0,9.661951661E-2,2.878374979E-2,-9.027577937E-2
1.879034917E0,1.092450321E-1,2.916671336E-2,-9.219511598E-2
1.888989917E0,1.160009727E-1,2.512766048E-2,-9.753198922E-2
1.898943917E0,1.259963363E-1,2.125142887E-2,-1.007610708E-1
1.908898917E0,1.219798103E-1,1.677361503E-2,-9.397678077E-2
1.918852917E0,1.099915877E-1,6.716105854E-4,-8.085884899E-2
1.928807917E0,1.023794636E-1,-1.668043993E-2,-6.998372078E-2
1.938762917E0,9.921482950E-2,-1.921576820E-2,-6.261821836E-2
1.948716917E0,9.274001420E-2,-1.477088034E-2,-5.409789085E-2
1.958671917E0,8.847336471E-2,2.060298109E-3,-5.367285013E-2
1.968625917E0,8.697154373E-2,2.031444013E-2,-5.436776578E-2
1.978580917E0,9.557382017E-2,4.003088549E-2,-5.337653682E-2
1.988534917E0,9.793241322E-2,4.694806412E-2,-5.386128277E-2
1.998489917E0,9.611027688E-2,5.296867341E-2,-4.798155278E-2
2.008444917E0,9.946592152E-2,5.250300094E-2,-4.934351519E-2
2.018398917E0,9.467942268E-2,5.199087411E-2,-4.771525785E-2
2.028353917E0,9.422045946E-2,5.210044608E-2,-5.119116977E-2
2.038307917E0,9.174051881E-2,4.846230149E-2,-4.946437478E-2
2.048262917E0,9.028588235E-2,3.748254851E-2,-4.685154930E-2
2.058216917E0,8.141462505E-2,2.837666869E-2,-4.739270359E-2
2.068171917E0,6.676348299E-2,2.735741250E-2,-4.531730711E-2
2.078126917E0,5.109078065E-2,3.690857068E-2,-3.764474019E-2
2.088080917E0,3.390446305E-2,3.935037553E-2,-2.962813899E-2
2.098035917E0,1.461705379E-2,3.483764827E-2,-2.524324507E-2
2.107989917E0,6.287004799E-4,1.596021280E-2,-1.346190367E-2
2.117944917E0,-1.058400702E-2,1.188690774E-2,-7.134765387E-3
2.127898917E0,-2.123425342E-2,1.649310999E-2,1.490946626E-3
2.137853917E0,-3.207305446E-2,1.399692986E-2,4.360502586E-3
2.147808917E0,-4.550318420E-2,1.703524962E-2,9.808316827E-3
2.157762917E0,-5.639791116E-2,2.551981434E-2,9.847199544E-3
2.167717917E0,-6.496714801E-2,3.197860718E-2,1.127128210E-2
2.177671917E0,-6.210212409E-2,1.967400312E-2,1.506149303E-2
2.187626917E0,-6.128220633E-2,-5.108247045E-3,1.659114473E-2
2.197580917E0,-5.705470592E-2,-2.724790387E-2,1.841194741E-2
2.207535917E0,-5.546779558E-2,-3.649862483E-2,1.550474390E-2
2.217489917E0,-5.541533232E-2,-3.348845243E-2,1.368660387E-2
2.227444917E0,-5.026798323E-2,-4.142292216E-2,1.003555954E-2
2.237399917E0,-3.868243471E-2,-4.381816834E-2,8.982279338E-3
2.247353917E0,-1.943846047E-2,-3.077979013E-2,4.949332215E-3
2.257308917E0,-4.905857146E-3,-1.593266614E-2,2.160470001E-3
2.267262917E0,-5.977221299E-4,-5.038054194E-3,3.556672018E-4
2.277217917E0,2.927770372E-3,2.180976560E-3,-3.152781166E-3
2.287171917E0,-1.017861301E-3,1.081613544E-2,-1.184807904E-2
2.297126917E0,-5.483982619E-3,1.987940632E-2,-1.433227584E-2
2.307081917E0,-1.198452059E-2,2.340496331E-2,-1.531572081E-2
2.317035917E0,-8.631867357E-3,1.567354053E-2,-1.659403741E-2
2.326990917E0,6.590604316E-4,7.066852413E-3,-1.468189713E-2
2.336944917E0,8.673044853E-3,8.262079209E-3,-1.852377504E-2
2.346899917E0,1.831890084E-2,2.124167606E-2,-1.817375608E-2
2.356853917E0,2.387212217E-2,4.022628441E-2,-2.193600312E-2
2.366808917E0,1.921788417E-2,5.319919065E-2,-2.693790384E-2
2.376763917E0,2.200940996E-2,5.434381589E-2,-3.335079923E-2
2.386717917E0,2.443277650E-2,4.630932584E-2,-3.158971667E-2
2.396672917E0,3.363852575E-2,3.560368717E-2,-3.262142837E-2
2.406626917E0,5.105546862E-2,2.515736036E-2,-3.561436012E-2
2.416581917E0,8.029565215E-2,1.545466483E-2,-4.287200794E-2
2.426535917E0,1.135937944E-1,-2.663618885E-3,-5.258927867E-2
2.436490917E0,1.341169178E-1,-1.002353150E-2,-5.614167079E-2
2.446445917E0,1.544714719E-1,6.707435939E-3,-5.792560056E-2
2.456399917E0,1.742070913E-1,2.200516500E-2,-5.491782725E-2
2.466354917E0,1.913751513E-1,4.206923395E-2,-4.772581533E-2
2.476308917E0,2.102015615E-1,4.272357002E-2,-3.548619151E-2
2.486263917E0,2.351456583E-1,3.194754571E-2,-3.882826865E-2
2.496217917E0,2.492761314E-1,2.078197710E-2,-3.460929170E-2
2.506172917E0,2.490971088E-1,2.237519436E-2,-3.865685314E-2
2.516127917E0,2.496190965E-1,3.208081797E-2,-4.263002053E-2
2.526081917E0,2.264418453E-1,6.451325119E-2,-6.044604629E-2
2.536036917E0,1.905352473E-1,4.521225765E-2,-5.172099173E-2
2.545990917E0,1.865705103E-1,5.295125023E-2,-4.779571295E-2
2.555945917E0,1.984031945E-1,6.446436048E-2,-4.270667955E-2
2.565899917E0,2.161421329E-1,6.859998405E-2,-3.879003599E-2
2.575854917E0,2.152361274E-1,5.132059753E-2,-4.463434592E-2
2.585809917E0,1.826101094E-1,2.882659249E-2,-5.799842998E-2
2.595763917E0,1.332606673E-1,5.356685258E-3,-5.620931834E-2
2.605718917E0,9.892159700E-2,-8.001697250E-3,-4.139731824E-2
2.615672917E0,5.476719141E-2,6.397215649E-3,-2.442845516E-2
2.625627917E0,1.505730022E-2,6.092229113E-2,-9.970651940E-3
2.635581917E0,-2.008097991E-2,8.239669353E-2,-3.617000766E-4
2.645536917E0,-4.239378124E-2,8.944047242E-2,-4.622089677E-3
2.655491917E0,-6.172060966E-2,1.094852909E-1,-2.613323927E-2
2.665445917E0,-7.874637097E-2,1.172078103E-1,-5.802943558E-2
2.675400917E0,-7.988593727E-2,8.543390036E-2,-7.482812554E-2
2.685354917E0,-8.105229586E-2,3.856199980E-2,-6.494586170E-2
2.695309917E0,-7.981711626E-2,3.994169645E-3,-7.182853669E-2
2.705263917E0,-7.523805648E-2,-1.098896284E-2,-7.270710915E-2
2.715218917E0,-6.505919248E-2,-7.458676118E-3,-7.822810858E-2
2.725172917E0,-4.518749937E-2,-4.157500342E-3,-7.345945388E-2
2.735127917E0,-1.874630526E-2,2.440836467E-2,-7.867632061E-2
2.745082917E0,1.695289975E-3,6.678732485E-2,-9.808795899E-2
2.755036917E0,2.816205099E-2,8.754586428E-2,-9.949517250E-2
2.764991917E0,5.795914680E-2,1.005064100E-1,-1.034208164E-1
2.774945917E0,6.796997041E-2,9.978229553E-2,-1.110731438E-1
2.784900917E0,6.285884231E-2,8.355481923E-2,-1.034022048E-1
2.794854917E0,5.241526291E-2,6.320852786E-2,-9.462948143E-2
2.804809917E0,3.558664769E-2,4.372016340E-2,-8.705353737E-2
2.814764917E0,1.466884837E-2,3.342757747E-2,-7.830905169E-2
2.824718917E0,-4.811186343E-3,2.748998441E-2,-6.758684665E-2
2.834673917E0,-1.579459570E-2,1.983392984E-2,-5.660343915E-2
2.844627917E0,-2.041426674E-2,1.596207544E-2,-4.142509401E-2
2.854582917E0,-1.986219361E-2,6.896410137E-3,-3.001451492E-2
2.864536917E0,-1.525594853E-2,1.969917491E-2,-2.286631428E-2
2.874491917E0,-5.966575816E-3,4.333792627E-2,-1.975467615E-2
2.884446917E0,-5.173900165E-3,5.345938355E-2,-1.867724210E-2
2.894400917E0,-1.168639399E-2,4.359316826E-2,-1.300843805E-2
2.904355917E0,-1.436564140E-2,2.859504335E-2,-9.011900052E-3
2.914309917E0,-1.468495466E-2,6.800798699E-3,-1.026065648E-2
2.924264917E0,-6.878049113E-3,-6.007707212E-3,-1.906617358E-2
2.934218917E0,-6.226640195E-3,-9.861567989E-3,-1.942197233E-2
2.944173917E0,-5.264843814E-3,7.784104673E-5,-1.805014163E-2
2.954128917E0,-1.315685455E-2,3.259253222E-3,-1.304872520E-2
2.964082917E0,-2.608651109E-2,-2.888237825E-3,-2.020209283E-2
2.974037917E0,-4.116372764E-2,-1.987867244E-2,-2.353663743E-2
2.983991917E0,-6.064305082E-2,-2.500206046E-2,-3.202060238E-2
2.993946917E0,-6.733424217E-2,-9.608456865E-3,-2.727591246E-2
3.003900917E0,-6.485966593E-2,-1.348925475E-2,-1.343650371E-2
3.013855917E0,-6.491133571E-2,-2.946981788E-2,3.246602602E-3
3.023809917E0,-6.250788271E-2,-3.281782568E-2,9.748354554E-3
3.033764917E0,-6.516651064E-2,-2.628536150E-2,2.093096823E-2
3.043719917E0,-7.092026621E-2,-3.657810017E-2,3.499816731E-2
3.053673917E0,-7.572780550E-2,-5.318876728E-2,4.306567833E-2
3.063628917E0,-9.166739881E-2,-5.207320675E-2,4.830334708E-2
3.073582917E0,-1.177176386E-1,-3.155887872E-2,6.318163127E-2
3.083537917E0,-1.415494829E-1,-3.930342570E-2,7.929135114E-2
3.093491917E0,-1.522242427E-1,-7.416420430E-2,1.025599167E-1
3.103446917E0,-1.634167135E-1,-1.061068326E-1,1.164374277E-1
3.113401917E0,-1.806572229E-1,-8.113836497E-2,1.247094721E-1
3.123355917E0,-2.054677457E-1,-4.621181637E-2,1.279029399E-1
3.133310917E0,-2.285658717E-1,-3.307497501E-2,1.249335259E-1
3.143264917E0,-2.283249944E-1,-3.011909500E-2,1.176731735E-1
3.153219917E0,-2.307527214E-1,-2.011306584E-2,1.256876886E-1
3.163173917E0,-2.169007808E-1,-4.030200187E-3,1.454262137E-1
3.173128917E0,-1.925371289E-1,-9.309916757E-3,1.605058312E-1
3.183083917E0,-1.907028854E-1,-5.350480322E-3,1.681064069E-1
3.193037917E0,-2.008774877E-1,2.207528427E-2,1.599456817E-1
