"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.692387917E0,-9.430988159E0,3.487747192E-2,2.199526062E0
1.702341917E0,-9.427096252E0,4.251159668E-2,2.117945709E0
1.712296917E0,-9.408534851E0,4.610412598E-2,2.092498627E0
1.722250917E0,-9.439221039E0,5.149291992E-2,2.083367615E0
1.732205917E0,-9.476044464E0,4.116439819E-2,2.129771118E0
1.742159917E0,-9.547296295E0,1.392105103E-2,2.186054077E0
1.752114917E0,-9.651030579E0,-1.526824951E-2,2.184706879E0
1.762069917E0,-9.706116028E0,-8.577163696E-2,2.242935791E0
1.772023917E0,-9.657616882E0,-1.919009399E-1,2.329156494E0
1.781978917E0,-9.603130188E0,-2.532733154E-1,2.370320892E0
1.791932917E0,-9.595196686E0,-2.179467773E-1,2.299518127E0
1.801887917E0,-9.576036530E0,-1.778302002E-1,2.188149719E0
1.811841917E0,-9.560768280E0,-1.600172424E-1,2.094594269E0
1.821796917E0,-9.520502014E0,-1.624122620E-1,2.078278198E0
1.831751917E0,-9.485175476E0,-1.511856079E-1,2.117047577E0
1.841705917E0,-9.467811584E0,-1.799258423E-1,2.154619446E0
1.851660917E0,-9.541907501E0,-1.746867371E-1,2.157912598E0
1.861614917E0,-9.638157349E0,-1.595681763E-1,2.157463531E0
1.871569917E0,-9.649683380E0,-1.511856079E-1,2.177372131E0
1.881523917E0,-9.588760071E0,-1.128652954E-1,2.233804779E0
1.891478917E0,-9.502988434E0,-1.125659180E-1,2.314337311E0
1.901433917E0,-9.536518707E0,-1.948947144E-1,2.298470306E0
1.911387917E0,-9.704020386E0,-2.510279846E-1,2.143243103E0
1.921342917E0,-9.865833893E0,-2.597099304E-1,1.939516754E0
1.931296917E0,-9.907896423E0,-2.408491516E-1,1.759590912E0
1.941251917E0,-9.845925293E0,-2.192939758E-1,1.711391144E0
1.951205917E0,-9.717791748E0,-2.097138977E-1,1.752106476E0
1.961160917E0,-9.581575012E0,-1.932481384E-1,1.869761810E0
1.971115917E0,-9.454339600E0,-1.576222229E-1,2.046095123E0
1.981069917E0,-9.388027496E0,-1.719923401E-1,2.197280731E0
1.991024917E0,-9.379046173E0,-1.841171265E-1,2.292033691E0
2.000978917E0,-9.404044189E0,-2.203417969E-1,2.320324860E0
2.010933917E0,-9.419761505E0,-2.808160400E-1,2.316133575E0
2.020887917E0,-9.436077576E0,-2.767744446E-1,2.278561707E0
2.030842917E0,-9.488618317E0,-2.411485291E-1,2.234104156E0
2.040797917E0,-9.547895050E0,-2.064207458E-1,2.168390808E0
2.050751917E0,-9.605225830E0,-1.766326904E-1,2.092498627E0
2.060706917E0,-9.610315247E0,-1.751358032E-1,2.050286407E0
2.070660917E0,-9.557325439E0,-1.640588379E-1,2.001936951E0
2.080615917E0,-9.504185944E0,-1.287322998E-1,1.962119751E0
2.090569917E0,-9.494905243E0,-7.050338745E-2,1.963916016E0
2.100524917E0,-9.548793182E0,-5.538482666E-3,1.946252747E0
2.110479917E0,-9.597741394E0,4.236190796E-2,1.914967804E0
2.120433917E0,-9.620793457E0,8.831634521E-2,1.906136169E0
2.130388917E0,-9.603728943E0,1.059796143E-1,1.904339905E0
2.140342917E0,-9.581575012E0,8.307723999E-2,1.884580994E0
2.150297917E0,-9.569599915E0,3.637435913E-2,1.885479126E0
2.160251917E0,-9.583221588E0,1.032852173E-2,1.949246521E0
2.170206917E0,-9.619895325E0,-7.813751221E-2,2.055226135E0
2.180161917E0,-9.699230347E0,-1.669029236E-1,2.168091431E0
2.190115917E0,-9.739496613E0,-2.219883728E-1,2.212848358E0
2.200070917E0,-9.685608673E0,-1.971400452E-1,2.204016724E0
2.210024917E0,-9.607471161E0,-1.465452576E-1,2.167043610E0
2.219979917E0,-9.533075867E0,-1.420545959E-1,2.178569641E0
2.229933917E0,-9.516161041E0,-1.624122620E-1,2.218835907E0
2.239888917E0,-9.536967773E0,-1.920506287E-1,2.224823456E0
2.249842917E0,-9.504185944E0,-2.221380615E-1,2.263742523E0
2.259797917E0,-9.442963257E0,-2.537223816E-1,2.277214508E0
2.269752917E0,-9.437275085E0,-2.691403198E-1,2.236499176E0
2.279706917E0,-9.458979950E0,-2.487826538E-1,2.209555206E0
2.289661917E0,-9.503287811E0,-1.776805115E-1,2.205363922E0
2.299615917E0,-9.532926178E0,-1.308279419E-1,2.250869293E0
2.309570917E0,-9.554481354E0,-1.085243225E-1,2.314636688E0
2.319524917E0,-9.602082367E0,-9.999206543E-2,2.350861359E0
2.329479917E0,-9.615704041E0,-9.714797974E-2,2.296973419E0
2.339434917E0,-9.597442017E0,-7.574249268E-2,2.189945984E0
2.349388917E0,-9.605525208E0,-8.517288208E-2,2.053579559E0
2.359343917E0,-9.611812134E0,-1.179547119E-1,1.956730957E0
2.369297917E0,-9.590706024E0,-1.757345581E-1,1.962419128E0
2.379252917E0,-9.577383728E0,-2.028282166E-1,2.049238586E0
2.389206917E0,-9.556277618E0,-2.429447937E-1,2.174677734E0
2.399161917E0,-9.518256683E0,-2.859054565E-1,2.278412018E0
2.409116917E0,-9.524094543E0,-3.749702454E-1,2.270777893E0
2.419070917E0,-9.496102753E0,-4.631369019E-1,2.229164429E0
2.429025917E0,-9.501192169E0,-5.105882263E-1,2.138153687E0
2.438979917E0,-9.501192169E0,-5.284011841E-1,1.959724731E0
2.448934917E0,-9.483079834E0,-5.486091614E-1,1.799108734E0
2.458888917E0,-9.417965240E0,-5.745053101E-1,1.820214844E0
2.468843917E0,-9.343719635E0,-5.351371765E-1,1.955832825E0
2.478798917E0,-9.285490723E0,-4.334985352E-1,2.153721313E0
2.488752917E0,-9.286089478E0,-2.960842896E-1,2.335443420E0
2.498707917E0,-9.425150299E0,-2.264790344E-1,2.359692993E0
2.508661917E0,-9.600435791E0,-1.960922241E-1,2.315983887E0
2.518616917E0,-9.735904083E0,-1.996847534E-1,2.308948517E0
2.528570917E0,-9.788744202E0,-1.161584473E-1,2.342778168E0
2.538525917E0,-9.975406036E0,-9.924362183E-2,2.203567657E0
2.548480917E0,-9.742041321E0,-5.703140259E-2,2.124681702E0
2.558434917E0,-9.597741394E0,5.119354248E-2,2.201322327E0
2.568389917E0,-9.417965240E0,2.215393066E-2,2.361189880E0
2.578343917E0,-9.242679749E0,-1.143621826E-1,2.467468872E0
2.588298917E0,-9.185947723E0,-8.921447754E-2,2.484832764E0
2.598252917E0,-9.218729553E0,1.185534668E-1,2.518063660E0
2.608207917E0,-9.259145508E0,2.408491516E-1,2.650837555E0
2.618162917E0,-9.158255310E0,2.845582581E-1,2.652334442E0
2.628116917E0,-9.215735779E0,2.588117981E-1,2.685864716E0
2.638071917E0,-9.364376678E0,1.248403931E-1,2.713257751E0
2.648025917E0,-9.423354034E0,-2.275268555E-2,2.849025421E0
2.657980917E0,-9.490264893E0,-1.998344421E-1,2.951861572E0
2.667934917E0,-9.561816101E0,-3.808081055E-1,3.060834961E0
2.677889917E0,-9.594897308E0,-4.361929321E-1,3.217109985E0
2.687844917E0,-9.692644043E0,-3.308120728E-1,3.256927185E0
2.697798917E0,-9.500892792E0,-3.391946411E-1,3.202590179E0
2.707753917E0,-9.410630493E0,-3.863465881E-1,3.095263367E0
2.717707917E0,-9.340576172E0,-4.408332825E-1,2.955903168E0
2.727662917E0,-9.238638153E0,-5.255570984E-1,2.887345734E0
2.737616917E0,-9.080267487E0,-6.228547668E-1,2.865491180E0
2.747571917E0,-8.967701569E0,-6.743476868E-1,2.820734253E0
