"Time (s)","Temperature (°C)"
6.078193344E0,3.158203125E1
6.096087817E0,3.156640625E1
6.113982106E0,3.158203125E1
6.131873221E0,3.153125000E1
6.149770500E0,3.154296875E1
6.167665216E0,3.160937500E1
6.185562252E0,3.155859375E1
6.203450926E0,3.157421875E1
6.221348327E0,3.159765625E1
6.239242616E0,3.153125000E1
6.257138675E0,3.151953125E1
6.275031255E0,3.155468750E1
6.292925544E0,3.155468750E1
6.310820076E0,3.155468750E1
6.328724620E0,3.156640625E1
6.346605420E0,3.160546875E1
6.364503188E0,3.157421875E1
6.382397477E0,3.158203125E1
6.400285723E0,3.157421875E1
6.418186237E0,3.158984375E1
6.436080465E0,3.153906250E1
6.453974876E0,3.151953125E1
6.471857691E0,3.157031250E1
6.489761989E0,3.157421875E1
6.507658170E0,3.157421875E1
6.525555206E0,3.155468750E1
6.543446504E0,3.163281250E1
6.561341097E0,3.160546875E1
6.579235326E0,3.157421875E1
6.597129920E0,3.158984375E1
6.615027078E0,3.155468750E1
6.632918254E0,3.157812500E1
6.650812725E0,3.155859375E1
6.668691939E0,3.152343750E1
6.686598679E0,3.151171875E1
6.704481250E0,3.155078125E1
6.722390126E0,3.158593750E1
6.740288992E0,3.154687500E1
6.758178947E0,3.156250000E1
6.776073053E0,3.155859375E1
6.793967647E0,3.155859375E1
6.811849851E0,3.158203125E1
6.829756163E0,3.159765625E1
6.847650636E0,3.159765625E1
6.865547916E0,3.157421875E1
6.883424261E0,3.159765625E1
6.901333807E0,3.157421875E1
6.919228035E0,3.160546875E1
6.937122630E0,3.158984375E1
6.955016919E0,3.158203125E1
6.972911025E0,3.157421875E1
6.990805740E0,3.158203125E1
7.008709306E0,3.157421875E1
7.026591206E0,3.160546875E1
7.044488546E0,3.158984375E1
7.062382835E0,3.154687500E1
7.080277368E0,3.157031250E1
7.098171718E0,3.158984375E1
7.116068876E0,3.156640625E1
7.133957306E0,3.157421875E1
7.151842805E0,3.161328125E1
7.169749117E0,3.157421875E1
7.187643468E0,3.159765625E1
7.205528968E0,3.156640625E1
7.223432534E0,3.160546875E1
7.241326761E0,3.160546875E1
7.259220989E0,3.155859375E1
7.277115583E0,3.155859375E1
7.295009873E0,3.155859375E1
7.312904162E0,3.156640625E1
7.330798450E0,3.162109375E1
7.348694876E0,3.157421875E1
7.366584221E0,3.161328125E1
7.384481561E0,3.161328125E1
7.402375789E0,3.156640625E1
7.420270078E0,3.155859375E1
7.438164672E0,3.158984375E1
7.456059205E0,3.158984375E1
7.473943667E0,3.160546875E1
7.491836980E0,3.155468750E1
7.509734015E0,3.153515625E1
7.527636544E0,3.156250000E1
7.545530894E0,3.158984375E1
7.563413525E0,3.162109375E1
7.581308118E0,3.155468750E1
7.599202102E0,3.160937500E1
7.617096208E0,3.158203125E1
7.634990864E0,3.162890625E1
7.652897055E0,3.158984375E1
7.670791587E0,3.158984375E1
7.688685876E0,3.158984375E1
7.706577419E0,3.159765625E1
7.724474759E0,3.161328125E1
7.742369048E0,3.159765625E1
7.760263337E0,3.158984375E1
7.778157626E0,3.160546875E1
7.796052159E0,3.162109375E1
7.813946448E0,3.162109375E1
7.831829385E0,3.160546875E1
7.849735269E0,3.161328125E1
7.867629498E0,3.161328125E1
7.885526778E0,3.162109375E1
7.903418320E0,3.155859375E1
7.921312608E0,3.166406250E1
7.939206897E0,3.162109375E1
7.957101491E0,3.162109375E1
7.974995780E0,3.164843750E1
7.992890070E0,3.159765625E1
8.010784602E0,3.161328125E1
8.028663999E0,3.161328125E1
8.046570190E0,3.160546875E1
8.064467713E0,3.162890625E1
8.082362063E0,3.160546875E1
8.100256229E0,3.164843750E1
8.118135565E0,3.162109375E1
8.136045540E0,3.162890625E1
8.153938365E0,3.166406250E1
8.171822461E0,3.162109375E1
8.189728223E0,3.160546875E1
8.207625626E0,3.155468750E1
8.225519976E0,3.160937500E1
8.243411274E0,3.161328125E1
8.261305623E0,3.162109375E1
8.279200095E0,3.162890625E1
8.297094750E0,3.162109375E1
8.314988979E0,3.160546875E1
8.332883268E0,3.161328125E1
8.350777800E0,3.162109375E1
8.368672089E0,3.164843750E1
8.386563327E0,3.160546875E1
8.404457921E0,3.161328125E1
8.422355139E0,3.161328125E1
8.440249489E0,3.164843750E1
8.458144938E0,3.159765625E1
8.476038311E0,3.164843750E1
8.493932844E0,3.162890625E1
8.511815354E0,3.161328125E1
8.529715806E0,3.161328125E1
8.547615833E0,3.164062500E1
8.565513235E0,3.162890625E1
8.583404777E0,3.165625000E1
8.601295831E0,3.162109375E1
8.619178462E0,3.164062500E1
8.637087887E0,3.164843750E1
8.654969909E0,3.162890625E1
8.672876405E0,3.164062500E1
8.690770998E0,3.164062500E1
8.708668156E0,3.166406250E1
8.726556525E0,3.159765625E1
8.744454354E0,3.166406250E1
8.762348399E0,3.162890625E1
8.780239879E0,3.165625000E1
8.798137220E0,3.165625000E1
8.816031753E0,3.160546875E1
8.833925981E0,3.166406250E1
8.851809528E0,3.162109375E1
