"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.016446296E0,-3.720999956E0,4.096759796E1,-4.649419785E1
2.026456063E0,-3.330600023E0,4.060160065E1,-4.637220001E1
2.036443857E0,-3.708799839E0,4.096759796E1,-4.679919815E1
2.046455820E0,-3.428200006E0,4.069919968E1,-4.648199844E1
2.056455577E0,-3.037799835E0,4.137019730E1,-4.617699814E1
2.066443860E0,-3.037799835E0,4.069919968E1,-4.645759964E1
2.076456068E0,-3.110999823E0,4.068700027E1,-4.716519928E1
2.086455824E0,-4.209000111E0,4.021120071E1,-4.650639725E1
2.096455825E0,-3.171999931E0,4.024779892E1,-4.524979782E1
2.106444108E0,-3.696599960E0,4.039419937E1,-4.728720093E1
2.116444353E0,-3.245199919E0,4.041859818E1,-4.595739746E1
2.126443866E0,-3.794199944E0,4.039419937E1,-4.709199905E1
2.136455829E0,-3.525799990E0,4.032099915E1,-4.637220001E1
2.146444356E0,-3.501399994E0,4.029660034E1,-4.727499771E1
2.156456076E0,-4.086999893E0,4.077239990E1,-4.701879883E1
2.166444114E0,-3.318399906E0,4.086999893E1,-4.688459778E1
2.176456322E0,-3.867399931E0,4.084560013E1,-4.781179810E1
2.186441186E0,-4.147999763E0,4.084560013E1,-4.812899780E1
2.196456080E0,-3.611199856E0,4.106520081E1,-4.679919815E1
2.206443874E0,-2.720599890E0,4.012580109E1,-4.693339920E1
2.216444363E0,-4.086999893E0,4.095539856E1,-4.711639786E1
2.226451200E0,-2.903599977E0,4.049179840E1,-4.734819794E1
2.236456084E0,-3.781999826E0,4.057719803E1,-4.739699936E1
2.246456329E0,-3.123199940E0,4.068700027E1,-4.676259995E1
2.256455841E0,-3.013399839E0,4.096759796E1,-4.716519928E1
2.266455842E0,-3.696599960E0,4.115060043E1,-4.700659943E1
2.276444369E0,-2.915799856E0,4.040639877E1,-4.694559860E1
2.286455844E0,-3.781999826E0,4.066259766E1,-4.749459839E1
2.296444371E0,-2.927999973E0,4.060160065E1,-4.675040054E1
2.306455846E0,-3.379400015E0,4.094319916E1,-4.778739929E1
2.316445105E0,-3.293999910E0,4.077239990E1,-4.738479996E1
