"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.425088203E1,8.581048012E0,1.788385868E0,4.699612617E0
1.425332110E1,8.612171173E0,1.728533506E0,4.730736256E0
1.425576016E1,8.669629097E0,1.675863266E0,4.745100498E0
1.425820005E1,8.705540657E0,1.627981305E0,4.747494698E0
1.426063990E1,8.762998581E0,1.599252105E0,4.778618336E0
1.426307901E1,8.830033302E0,1.589675784E0,4.828894138E0
1.426551808E1,8.906644821E0,1.568128824E0,4.886352062E0
1.426795792E1,8.971285820E0,1.489123583E0,4.950993061E0
1.427039776E1,9.000014305E0,1.441241622E0,4.970145702E0
1.427283688E1,9.016773224E0,1.323930740E0,4.979722023E0
1.427527594E1,9.043108940E0,1.268866539E0,4.982116222E0
1.427771578E1,9.019167900E0,1.177890778E0,4.989298820E0
1.428015563E1,9.011984825E0,1.091703296E0,5.003663063E0
1.428259474E1,9.011984825E0,1.019880295E0,5.025210381E0
1.428503380E1,8.988043785E0,9.336926937E-1,4.994086742E0
1.428747365E1,8.956920624E0,8.139877319E-1,5.046757221E0
1.428991349E1,8.947344780E0,7.134355307E-1,5.077880383E0
1.429235261E1,8.925797462E0,6.033070683E-1,5.137732506E0
1.429479167E1,8.834821701E0,5.721837282E-1,5.221526146E0
1.429723151E1,8.777363777E0,4.979667068E-1,5.276590824E0
1.429967136E1,8.691175461E0,4.620552063E-1,5.288561344E0
1.430211047E1,8.633717537E0,4.452965260E-1,5.286166668E0
1.430454953E1,8.576258659E0,4.117791653E-1,5.295742989E0
1.430698938E1,8.473312378E0,4.237496257E-1,5.264620304E0
1.430942922E1,8.435007095E0,4.716316462E-1,5.226314068E0
1.431186834E1,8.389519691E0,4.859961867E-1,5.197585106E0
1.431430740E1,8.327272415E0,5.290899873E-1,5.116185665E0
1.431674724E1,8.291360855E0,5.243018270E-1,5.065909863E0
1.431918709E1,8.253055573E0,5.482427478E-1,5.053939342E0
1.432162620E1,8.181232452E0,5.410605073E-1,4.967751503E0
1.432406526E1,8.147715569E0,5.338782072E-1,4.903110981E0
1.432650511E1,8.123774529E0,5.506368876E-1,4.857623100E0
1.432894495E1,8.128562927E0,5.410605073E-1,4.819317818E0
1.433138407E1,8.159686089E0,5.434545875E-1,4.826500416E0
1.433382313E1,8.159686089E0,4.764198065E-1,4.816923618E0
1.433626297E1,8.214750290E0,3.662912846E-1,4.809741020E0
1.433870282E1,8.257843971E0,3.255915940E-1,4.871987820E0
1.434114193E1,8.312908173E0,2.657391131E-1,4.912687778E0
1.434358099E1,8.418249130E0,1.963102520E-1,4.953387260E0
1.434602089E1,8.549923897E0,1.220932007E-1,5.025210381E0
1.434846073E1,8.681599617E0,3.111743927E-2,5.032392025E0
1.435089979E1,8.818062782E0,-5.267601460E-2,5.065909863E0
1.435333886E1,8.921010017E0,-1.244989783E-1,5.056333065E0
1.435577875E1,9.057473183E0,-2.154747397E-1,5.039574623E0
1.435821860E1,9.189148903E0,-2.872976959E-1,5.029998302E0
1.436065766E1,9.344764709E0,-3.663029373E-1,5.003663063E0
1.436309672E1,9.512351990E0,-3.902439475E-1,4.982116222E0
1.436553662E1,9.706274033E0,-4.596728086E-1,4.917475700E0
1.436797646E1,9.873860359E0,-4.740374088E-1,4.891140461E0
1.437041552E1,1.004384136E1,-5.099488497E-1,4.828894138E0
1.437285459E1,1.023536968E1,-5.721954107E-1,4.723553658E0
1.437529448E1,1.045802116E1,-6.057128310E-1,4.589484215E0
1.437773432E1,1.069743061E1,-6.320479512E-1,4.481749535E0
1.438017339E1,1.090811062E1,-6.296538115E-1,4.357256889E0
1.438261245E1,1.111400414E1,-5.745894909E-1,4.206428051E0
1.438505235E1,1.134623146E1,-5.291016698E-1,4.043629646E0
1.438749219E1,1.157127666E1,-4.117908180E-1,3.899983406E0
1.438993125E1,1.181547451E1,-2.178688347E-1,3.801825523E0
1.439237032E1,1.203094387E1,1.675284654E-2,3.720426083E0
1.439481021E1,1.230147648E1,2.394040227E-1,3.629450560E0
1.439725005E1,1.255525112E1,4.500847459E-1,3.567203760E0
1.439968912E1,1.284254265E1,6.224598289E-1,3.588750601E0
1.440212818E1,1.309152985E1,8.594756126E-1,3.519321680E0
1.440456808E1,1.341712666E1,1.072550416E0,3.421163797E0
