"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.204397940E-1,-3.174794093E-2,-1.580741107E-1,3.246645629E-2
5.228792210E-1,-4.396523535E-2,-1.421916336E-1,3.002299741E-2
5.253178670E-1,-5.251733959E-2,-1.250874251E-1,3.002299741E-2
5.277572940E-1,-5.984771997E-2,-1.055397540E-1,2.880126610E-2
5.301975540E-1,-6.351290643E-2,-8.599208295E-2,3.124472871E-2
5.326369810E-1,-6.962155551E-2,-6.644441187E-2,3.613164648E-2
5.350756270E-1,-7.206501067E-2,-3.834463656E-2,4.224029183E-2
5.375150540E-1,-7.328674197E-2,-2.612734213E-2,4.590548575E-2
5.399552630E-1,-7.084328681E-2,-6.579670589E-3,4.590548575E-2
5.423947420E-1,-6.595636159E-2,1.174627151E-2,4.834894091E-2
5.448333880E-1,-5.618252605E-2,2.885048278E-2,5.201412737E-2
5.472728150E-1,-5.007388443E-2,3.373740241E-2,5.201412737E-2
5.497130230E-1,-4.518696666E-2,3.862432018E-2,5.690104514E-2
5.521524500E-1,-3.907831758E-2,4.717642441E-2,6.423142552E-2
5.545911480E-1,-3.541313112E-2,4.228950664E-2,6.789661199E-2
5.570305750E-1,-3.296966851E-2,3.251567110E-2,7.156179845E-2
5.594707830E-1,-3.052621335E-2,2.640702389E-2,7.400526106E-2
5.619102110E-1,-2.319583297E-2,1.907664724E-2,7.644872367E-2
5.643488560E-1,-1.586546004E-2,9.302812628E-3,7.767044753E-2
5.667883360E-1,-1.220027078E-2,7.507060654E-4,7.644872367E-2
5.692285440E-1,-3.648164216E-3,-1.268831734E-2,7.400526106E-2
5.716679710E-1,1.702408190E-5,-2.246215194E-2,7.400526106E-2
5.741066170E-1,7.347400766E-3,-2.734906971E-2,7.522699237E-2
5.765460440E-1,1.223431807E-2,-3.223598748E-2,7.400526106E-2
5.789863040E-1,1.589950733E-2,-3.712290525E-2,6.545315683E-2
5.814257310E-1,1.467777696E-2,-5.056192726E-2,5.201412737E-2
5.838643770E-1,1.345604751E-2,-5.789230764E-2,4.834894091E-2
5.863038040E-1,1.345604751E-2,-6.766614318E-2,5.445758998E-2
5.887440650E-1,1.467777696E-2,-7.377478480E-2,6.423142552E-2
5.911834920E-1,1.467777696E-2,-7.988342643E-2,7.889217883E-2
5.936221380E-1,1.467777696E-2,-9.332245588E-2,8.744428307E-2
5.960615650E-1,1.589950733E-2,-1.018745601E-1,9.355293214E-2
5.985017730E-1,1.956469566E-2,-1.128701270E-1,9.355293214E-2
6.009412520E-1,2.567334287E-2,-1.189787686E-1,9.599639475E-2
6.033798980E-1,3.178199008E-2,-1.275308728E-1,9.843984991E-2
6.058193250E-1,3.666890785E-2,-1.275308728E-1,1.008833051E-1
6.082595330E-1,4.644274339E-2,-1.311960667E-1,1.021050364E-1
