"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.435131510E-1,3.014956415E-1,4.360919297E-1,9.762716293E0
4.457486860E-1,3.014956415E-1,4.169493318E-1,9.753145218E0
4.479822670E-1,2.913261652E-1,4.265206456E-1,9.796216011E0
4.502101120E-1,2.823530734E-1,4.313062727E-1,9.781859398E0
4.524601730E-1,3.008974493E-1,4.169493318E-1,9.772287369E0
4.546960740E-1,3.062812984E-1,4.121637046E-1,9.753145218E0
4.569358810E-1,3.110669553E-1,4.265206456E-1,9.757930756E0
4.591695850E-1,3.014956415E-1,4.360919297E-1,9.781859398E0
4.614071330E-1,3.014956415E-1,4.408775866E-1,9.772287369E0
4.636429120E-1,2.871387303E-1,4.360919297E-1,9.772287369E0
4.658795460E-1,3.104687333E-1,4.115654826E-1,9.781859398E0
4.681166670E-1,2.823530734E-1,4.360919297E-1,9.767501831E0
4.703544600E-1,3.014956415E-1,4.217349887E-1,9.762716293E0
4.725903000E-1,3.014956415E-1,4.265206456E-1,9.757930756E0
4.748268110E-1,3.008974493E-1,4.169493318E-1,9.772287369E0
4.770636890E-1,3.110669553E-1,4.169493318E-1,9.762716293E0
4.793016650E-1,3.110669553E-1,4.121637046E-1,9.753145218E0
4.815373210E-1,2.967100143E-1,4.408775866E-1,9.762716293E0
4.837710860E-1,3.110669553E-1,4.354937077E-1,9.767501831E0
4.859979530E-1,3.056831062E-1,4.217349887E-1,9.781859398E0
4.882458170E-1,2.967100143E-1,4.313062727E-1,9.772287369E0
4.904846480E-1,3.110669553E-1,4.259224236E-1,9.772287369E0
4.927247000E-1,3.062812984E-1,4.217349887E-1,9.767501831E0
4.949590140E-1,3.014956415E-1,4.265206456E-1,9.757930756E0
4.971961960E-1,2.913261652E-1,4.073780477E-1,9.767501831E0
4.994314260E-1,3.062812984E-1,4.265206456E-1,9.767501831E0
5.016681200E-1,2.919243574E-1,4.360919297E-1,9.786644936E0
5.039057900E-1,3.014956415E-1,4.360919297E-1,9.772287369E0
5.061456590E-1,3.014956415E-1,4.313062727E-1,9.757930756E0
5.083786300E-1,3.008974493E-1,4.217349887E-1,9.791430473E0
5.106153850E-1,2.919243574E-1,4.265206456E-1,9.757930756E0
5.128515920E-1,3.062812984E-1,4.217349887E-1,9.772287369E0
5.150873700E-1,2.961117923E-1,4.073780477E-1,9.767501831E0
5.173142380E-1,3.014956415E-1,4.217349887E-1,9.772287369E0
5.195629560E-1,2.967100143E-1,4.265206456E-1,9.762716293E0
5.217994670E-1,2.919243574E-1,4.265206456E-1,9.767501831E0
5.240415320E-1,3.062812984E-1,4.360919297E-1,9.767501831E0
5.262771890E-1,2.967100143E-1,4.313062727E-1,9.743574142E0
5.285044230E-1,3.056831062E-1,4.259224236E-1,9.786644936E0
5.307411790E-1,2.865405083E-1,4.169493318E-1,9.786644936E0
5.329833050E-1,2.919243574E-1,4.265206456E-1,9.762716293E0
5.352214040E-1,2.871387303E-1,4.313062727E-1,9.767501831E0
5.374583420E-1,2.919243574E-1,4.313062727E-1,9.767501831E0
5.396936940E-1,2.823530734E-1,4.217349887E-1,9.772287369E0
5.419313030E-1,2.871387303E-1,4.313062727E-1,9.762716293E0
5.441673870E-1,3.014956415E-1,4.456632137E-1,9.772287369E0
5.464039600E-1,2.871387303E-1,4.265206456E-1,9.767501831E0
5.486408980E-1,2.775674164E-1,4.265206456E-1,9.772287369E0
5.508788740E-1,3.014956415E-1,4.313062727E-1,9.777072906E0
5.531147140E-1,3.110669553E-1,4.354937077E-1,9.777072906E0
5.553513470E-1,3.014956415E-1,4.313062727E-1,9.777072906E0
5.575882860E-1,2.967100143E-1,4.265206456E-1,9.762716293E0
5.598258350E-1,2.727817893E-1,4.265206456E-1,9.772287369E0
5.620617350E-1,2.865405083E-1,4.121637046E-1,9.767501831E0
5.642984300E-1,3.014956415E-1,4.265206456E-1,9.777072906E0
5.665351240E-1,3.062812984E-1,4.360919297E-1,9.772287369E0
5.687701090E-1,3.014956415E-1,4.265206456E-1,9.762716293E0
5.709967330E-1,2.967100143E-1,4.217349887E-1,9.772287369E0
5.732455730E-1,2.913261652E-1,4.217349887E-1,9.777072906E0
5.754823290E-1,2.865405083E-1,4.169493318E-1,9.762716293E0
5.777231740E-1,3.014956415E-1,4.265206456E-1,9.762716293E0
5.799559620E-1,3.104687333E-1,4.163511395E-1,9.796216011E0
5.821925950E-1,2.865405083E-1,4.121637046E-1,9.772287369E0
5.844296550E-1,2.871387303E-1,4.265206456E-1,9.767501831E0
5.866675090E-1,2.913261652E-1,4.121637046E-1,9.786644936E0
5.889035320E-1,2.919243574E-1,4.360919297E-1,9.748359680E0
5.911398600E-1,3.110669553E-1,4.265206456E-1,9.762716293E0
5.933769210E-1,2.967100143E-1,4.504488707E-1,9.767501831E0
5.956139210E-1,2.919243574E-1,4.360919297E-1,9.767501831E0
5.978479290E-1,2.823530734E-1,4.265206456E-1,9.777072906E0
6.000882860E-1,2.967100143E-1,4.169493318E-1,9.757930756E0
6.023238810E-1,2.871387303E-1,4.265206456E-1,9.767501831E0
6.045609420E-1,3.110669553E-1,4.307080805E-1,9.772287369E0
6.067913500E-1,3.062812984E-1,4.313062727E-1,9.772287369E0
6.090341480E-1,2.967100143E-1,4.217349887E-1,9.762716293E0
6.112711470E-1,3.062812984E-1,4.360919297E-1,9.767501831E0
6.135102220E-1,3.200400174E-1,4.115654826E-1,9.786644936E0
6.157448410E-1,2.967100143E-1,4.217349887E-1,9.767501831E0
6.179784220E-1,2.961117923E-1,4.217349887E-1,9.791430473E0
