"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.763658904E0,8.259399414E0,2.607139969E1,-3.535559845E1
2.773670134E0,8.845000267E0,2.626659966E1,-3.513599777E1
2.783658660E0,8.954799652E0,2.626659966E1,-3.533119965E1
2.793670134E0,8.356999397E0,2.597379875E1,-3.525799942E1
2.803658171E0,8.759599686E0,2.597379875E1,-3.563619995E1
2.813670134E0,8.259399414E0,2.579080009E1,-3.505059814E1
2.823671355E0,8.466799736E0,2.625440025E1,-3.556299973E1
2.833670134E0,8.918199539E0,2.571759987E1,-3.451379776E1
2.843652312E0,8.564399719E0,2.625440025E1,-3.545319748E1
2.853670378E0,8.247200012E0,2.664480019E1,-3.467239761E1
2.863670378E0,8.637599945E0,2.590060043E1,-3.483099747E1
2.873658416E0,9.686800003E0,2.602260017E1,-3.408679962E1
2.883670134E0,9.125599861E0,2.655939865E1,-3.473339844E1
2.893658416E0,8.820599556E0,2.657159996E1,-3.444059753E1
2.903670378E0,8.722999573E0,2.647399902E1,-3.444059753E1
2.913659392E0,9.528200150E0,2.627879906E1,-3.500180054E1
2.923670134E0,9.125599861E0,2.571759987E1,-3.461140060E1
2.933658416E0,8.454599380E0,2.664480019E1,-3.506279755E1
2.943670378E0,8.356999397E0,2.616899872E1,-3.506279755E1
2.953659148E0,8.820599556E0,2.647399902E1,-3.453820038E1
2.963670378E0,8.369199753E0,2.681559944E1,-3.557519913E1
2.973657927E0,8.845000267E0,2.626659966E1,-3.513599777E1
2.983670378E0,8.454599380E0,2.597379875E1,-3.524580002E1
2.993667693E0,8.442399979E0,2.646179962E1,-3.485540009E1
3.003658660E0,9.491600037E0,2.630319977E1,-3.390380096E1
3.013669402E0,8.649800301E0,2.616899872E1,-3.524580002E1
3.023670378E0,8.076399803E0,2.625440025E1,-3.557519913E1
3.033670378E0,8.247200012E0,2.626659966E1,-3.496519852E1
3.043670134E0,8.247200012E0,2.626659966E1,-3.496519852E1
3.053670378E0,8.527799606E0,2.646179962E1,-3.455039978E1
3.063658416E0,8.356999397E0,2.588839912E1,-3.524580002E1
3.073670378E0,8.418000221E0,2.637639999E1,-3.405019760E1
3.083655730E0,9.015799522E0,2.619339943E1,-3.433079910E1
3.093670134E0,8.808400154E0,2.629100037E1,-3.394039917E1
3.103658171E0,8.161799431E0,2.626659966E1,-3.507500076E1
3.113670378E0,8.552199364E0,2.626659966E1,-3.505059814E1
3.123658416E0,8.418000221E0,2.694979858E1,-3.417219925E1
3.133670134E0,8.832799911E0,2.618120003E1,-3.483099747E1
3.143654753E0,8.722999573E0,2.627879906E1,-3.453820038E1
3.153670378E0,8.064199448E0,2.625440025E1,-3.538000107E1
3.163663298E0,8.344799995E0,2.654719925E1,-3.496519852E1
3.173658416E0,8.918199539E0,2.619339943E1,-3.452600098E1
3.183665251E0,9.601399422E0,2.657159996E1,-3.440399933E1
3.193670378E0,9.125599861E0,2.637639999E1,-3.462360001E1
3.203670378E0,8.356999397E0,2.684000015E1,-3.497739792E1
3.213658904E0,8.308199883E0,2.666919899E1,-3.367200089E1
3.223670134E0,8.271599770E0,2.653499985E1,-3.557519913E1
3.233661834E0,8.649800301E0,2.693759918E1,-3.496519852E1
3.243670378E0,8.479000092E0,2.625440025E1,-3.575819778E1
3.253659392E0,8.198399544E0,2.632759857E1,-3.638039780E1
3.263670134E0,7.734799862E0,2.649839973E1,-3.700259781E1
3.273658660E0,8.320400238E0,2.609580040E1,-3.425759888E1
3.283670378E0,9.015799522E0,2.571759987E1,-3.420879745E1
3.293658416E0,7.990999699E0,2.566880035E1,-3.616080093E1
3.303658660E0,7.905600071E0,2.547360039E1,-3.656340027E1
3.313658416E0,8.552199364E0,2.616899872E1,-3.514820099E1
3.323670378E0,8.771800041E0,2.605920029E1,-3.594120026E1
3.333659880E0,7.990999699E0,2.624219894E1,-3.597779846E1
3.343669890E0,8.369199753E0,2.597379875E1,-3.545319748E1
3.353661345E0,8.247200012E0,2.579080009E1,-3.495299911E1
3.363670134E0,8.845000267E0,2.626659966E1,-3.523360062E1
3.373670378E0,8.576600075E0,2.596159935E1,-3.584359741E1
3.383670134E0,8.210599899E0,2.594939995E1,-3.666099930E1
3.393670134E0,9.137800217E0,2.618120003E1,-3.491640091E1
3.403658416E0,8.637599945E0,2.618120003E1,-3.484320068E1
3.413670623E0,8.649800301E0,2.626659966E1,-3.505059814E1
3.423659636E0,8.552199364E0,2.607139969E1,-3.534339905E1
3.433670134E0,8.479000092E0,2.624219894E1,-3.606319809E1
3.443658416E0,8.271599770E0,2.635199928E1,-3.536779785E1
3.453670378E0,8.930399895E0,2.618120003E1,-3.463579941E1
3.463658660E0,9.223199844E0,2.609580040E1,-3.481879807E1
3.473670134E0,8.283800125E0,2.643739891E1,-3.577040100E1
3.483658904E0,8.088600159E0,2.652279854E1,-3.597779846E1
3.493658416E0,7.942199707E0,2.598600006E1,-3.467239761E1
3.503658171E0,9.601399422E0,2.582740021E1,-3.429420090E1
3.513670134E0,9.601399422E0,2.582740021E1,-3.429420090E1
3.523657927E0,8.503399849E0,2.585179901E1,-3.655120087E1
3.533670378E0,8.466799736E0,2.587619972E1,-3.564839935E1
3.543670134E0,8.369199753E0,2.559560013E1,-3.553860092E1
3.553658416E0,9.223199844E0,2.580299950E1,-3.480659866E1
3.563670134E0,8.564399719E0,2.587619972E1,-3.544099808E1
3.573667205E0,8.198399544E0,2.576639938E1,-3.635599899E1
3.583670378E0,7.478600025E0,2.615679932E1,-3.540439987E1
3.593658660E0,9.223199844E0,2.647399902E1,-3.472119904E1
3.603670134E0,8.186200142E0,2.624219894E1,-3.586800003E1
3.613658660E0,8.393599510E0,2.604699898E1,-3.645359802E1
3.623670378E0,7.673799992E0,2.587619972E1,-3.518479919E1
3.633658416E0,8.539999962E0,2.618120003E1,-3.495299911E1
3.643670134E0,8.954799652E0,2.654719925E1,-3.544099808E1
3.653659636E0,8.979199409E0,2.605920029E1,-3.633160019E1
3.663670134E0,8.088600159E0,2.624219894E1,-3.577040100E1
3.673658171E0,7.966599941E0,2.607139969E1,-3.507500076E1
3.683669890E0,8.808400154E0,2.591279984E1,-3.402579880E1
3.693658171E0,9.137800217E0,2.636419868E1,-3.523360062E1
3.703670134E0,8.479000092E0,2.662039948E1,-3.606319809E1
3.713670378E0,7.905600071E0,2.632759857E1,-3.628279877E1
3.723670134E0,8.161799431E0,2.644960022E1,-3.527019882E1
3.733670378E0,9.003600121E0,2.666919899E1,-3.403799820E1
3.743658660E0,8.088600159E0,2.653499985E1,-3.578260040E1
3.753670378E0,7.807999611E0,2.632759857E1,-3.629499817E1
3.763658660E0,8.454599380E0,2.616899872E1,-3.525799942E1
3.773670134E0,9.040200233E0,2.636419868E1,-3.502619934E1
3.783658660E0,8.161799431E0,2.607139969E1,-3.536779785E1
3.793670134E0,8.198399544E0,2.652279854E1,-3.638039780E1
3.803658171E0,7.966599941E0,2.615679932E1,-3.527019882E1
3.813670134E0,8.625399590E0,2.609580040E1,-3.434299850E1
3.823657927E0,9.223199844E0,2.599819946E1,-3.491640091E1
3.833670134E0,7.588399887E0,2.624219894E1,-3.569720078E1
3.843658171E0,7.673799992E0,2.616899872E1,-3.508720016E1
3.853670378E0,8.356999397E0,2.626659966E1,-3.516040039E1
3.863658171E0,9.223199844E0,2.599819946E1,-3.470899963E1
3.873670378E0,8.625399590E0,2.599819946E1,-3.453820038E1
3.883670134E0,8.722999573E0,2.609580040E1,-3.453820038E1
3.893658171E0,7.612799644E0,2.575419998E1,-3.628279877E1
3.903669890E0,8.173999786E0,2.663259888E1,-3.557519913E1
3.913658660E0,9.125599861E0,2.627879906E1,-3.481879807E1
3.923670134E0,8.466799736E0,2.615679932E1,-3.566059875E1
3.933658416E0,7.905600071E0,2.614459991E1,-3.628279877E1
3.943669890E0,7.990999699E0,2.596159935E1,-3.597779846E1
3.953658416E0,8.356999397E0,2.598600006E1,-3.514820099E1
3.963670378E0,8.661999702E0,2.635199928E1,-3.545319748E1
3.973658416E0,8.198399544E0,2.586400032E1,-3.616080093E1
3.983669890E0,7.990999699E0,2.614459991E1,-3.588019943E1
3.993664519E0,8.735199928E0,2.590060043E1,-3.483099747E1
4.003670378E0,9.247599602E0,2.588839912E1,-3.541659927E1
