"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.930512358E0,9.650915861E-3,-4.386365414E-3,-2.288627625E-2
4.948406706E0,-9.348690510E-4,1.232028008E-4,-1.576995850E-2
4.966300993E0,1.735359430E-3,2.878338099E-3,-1.806831360E-2
4.984195219E0,-1.945286989E-3,-5.115568638E-3,-2.365684509E-2
5.002089750E0,3.408044577E-3,-1.697510481E-3,-2.385139465E-2
5.019983733E0,6.846457720E-3,-1.725226641E-3,-2.633666992E-2
5.037875090E0,1.273632050E-3,-2.859085798E-3,-2.453517914E-2
5.055772429E0,-5.500316620E-4,-4.789680243E-3,-2.338695526E-2
5.073669706E0,3.056854010E-3,-9.179413319E-4,-2.280807495E-2
5.091561003E0,-3.294944763E-3,-7.005900145E-3,-2.422714233E-2
5.109455595E0,3.533959389E-4,-2.122431993E-3,-2.864265442E-2
5.127349821E0,8.640199900E-3,-4.853397608E-3,-2.414608002E-2
5.145241362E0,7.437407970E-3,1.168072224E-3,-2.015304565E-2
5.163138335E0,-1.846492290E-3,1.939564943E-3,-2.594089508E-2
5.181032866E0,9.076565504E-3,3.198206425E-3,-2.811145782E-2
5.198926543E0,5.546659231E-3,-2.843141556E-3,-1.932430267E-2
5.216821257E0,-4.839122295E-3,-8.380532265E-3,-2.124691010E-2
5.234715666E0,1.012411714E-2,-4.662871361E-3,-2.179813385E-2
5.252610075E0,1.796483994E-4,-3.126621246E-3,-2.752113342E-2
5.270502775E0,4.541873932E-3,-5.749583244E-3,-2.839660645E-2
5.288398894E0,-2.975821495E-3,-4.655420780E-3,-2.582359314E-2
5.306278227E0,-1.593053341E-3,5.737066269E-3,-2.791976929E-2
5.324187468E0,1.849293709E-3,-3.333657980E-3,-1.770973206E-2
5.342081511E0,-9.165704250E-4,4.833281040E-3,-2.516460419E-2
5.359975859E0,-2.288639545E-3,-7.137358189E-4,-2.170467377E-2
5.377867277E0,3.592967987E-4,5.018204451E-3,-2.864074707E-2
5.395769255E0,9.820610285E-3,1.379042864E-3,-2.008628845E-2
5.413661894E0,3.960400820E-3,-4.176288843E-3,-2.333545685E-2
5.431553435E0,2.073705196E-3,-2.550452948E-3,-2.511978149E-2
5.449447661E0,1.370298862E-2,2.173185349E-4,-3.068828583E-2
5.467342009E0,4.973858595E-3,-2.047747374E-3,-1.988697052E-2
5.485236235E0,1.045382023E-2,-1.071307063E-2,-1.728057861E-2
5.503130583E0,1.189231873E-3,-2.154916525E-3,-2.454471588E-2
5.521024809E0,1.138019562E-2,4.703432322E-3,-2.451229095E-2
5.538919401E0,1.223668456E-2,-5.601614714E-3,-1.913642883E-2
5.556813505E0,1.957654953E-3,-2.617835999E-4,-2.135753632E-2
5.574695769E0,4.413276911E-3,-1.880049706E-3,-2.154350281E-2
5.592601958E0,3.663063049E-3,9.744763374E-4,-2.200508118E-2
5.610493498E0,-6.055831909E-5,-1.506894827E-3,-2.452659607E-2
5.628391081E0,-8.008480072E-4,-7.182866335E-3,-2.955818176E-2
5.646285307E0,5.720734596E-3,2.484768629E-3,-3.019905090E-2
5.664179350E0,1.703500748E-3,-9.718805552E-3,-2.615833282E-2
5.682073942E0,8.597373962E-4,-1.732736826E-3,-1.582145691E-2
5.699968108E0,5.898505449E-3,4.180759192E-3,-2.375698090E-2
5.717859892E0,1.149183512E-2,6.282478571E-3,-2.839946747E-2
5.735756804E0,6.086915731E-3,-3.042221069E-4,-3.253269196E-2
5.753654265E0,3.536283970E-3,4.115253687E-3,-2.948188782E-2
5.771545317E0,3.224015236E-4,1.490682364E-3,-1.918315887E-2
5.789439909E0,3.293037415E-3,6.460845470E-4,-1.024341583E-2
5.807322539E0,4.090666771E-4,-7.303118706E-3,-2.050209045E-2
5.825228423E0,1.566141844E-3,-5.611479282E-4,-1.778888702E-2
5.843119841E0,6.826788187E-3,-3.298521042E-3,-1.870918274E-2
5.861016997E0,6.476819515E-3,3.060996532E-4,-2.694320679E-2
5.878914275E0,9.520053864E-3,-4.564225674E-4,-2.735805511E-2
5.896805571E0,6.165027618E-3,3.321319818E-3,-3.154087067E-2
5.914700163E0,5.103021860E-3,-8.394420147E-4,-2.838039398E-2
5.932594328E0,7.691234350E-3,-8.535385132E-5,-2.721405029E-2
5.950484953E0,5.892276764E-3,-5.324989557E-3,-2.538013458E-2
5.968383269E0,-1.621156931E-3,3.589093685E-4,-2.594757080E-2
5.986277251E0,3.569394350E-3,-2.557098866E-3,-2.812385559E-2
6.004171721E0,8.418530226E-3,-2.086788416E-3,-2.661514282E-2
6.022065825E0,7.877022028E-3,3.957837820E-3,-2.015018463E-2
6.039960356E0,1.887083054E-4,-1.414418221E-3,-2.315616608E-2
6.057854033E0,6.207913160E-3,2.915382385E-3,-2.758789062E-2
6.075750761E0,4.265934229E-3,-2.496778965E-3,-2.699851990E-2
6.093643278E0,7.557868958E-5,-3.558635712E-3,-2.418041229E-2
6.111537810E0,7.105797529E-3,-2.138733864E-3,-2.384185791E-2
6.129431792E0,5.392551422E-3,-2.196609974E-3,-2.243995667E-2
6.147326384E0,1.995712519E-3,-1.520782709E-3,-1.968479156E-2
6.165217619E0,8.164465427E-3,1.070410013E-3,-2.729892731E-2
6.183113676E0,1.077359915E-2,-2.984970808E-3,-2.623081207E-2
6.200998930E0,4.733949900E-3,-4.447162151E-3,-2.167129517E-2
6.218903715E0,1.945525408E-3,-5.215018988E-3,-1.989459991E-2
6.236797758E0,1.918375492E-4,3.865629435E-3,-2.140617371E-2
6.254692229E0,6.628692150E-3,-2.166539431E-3,-1.988792419E-2
6.272589751E0,-5.327701569E-3,5.281716585E-3,-3.588008881E-2
6.290481169E0,-4.708021879E-3,3.881216049E-3,-2.594661713E-2
6.308372343E0,-1.011639833E-3,-8.408129215E-4,-2.243614197E-2
6.326269438E0,2.051889896E-4,-4.160135984E-3,-2.713489532E-2
6.344163786E0,7.284432650E-3,-6.375908852E-3,-3.401851654E-2
6.362058256E0,4.356235266E-3,-9.816586971E-4,-1.383209229E-2
6.379952238E0,5.300551653E-3,3.506153822E-3,-3.636360168E-2
6.397842375E0,3.826260567E-3,5.152046680E-3,-2.618122101E-2
6.415741240E0,3.498226404E-3,5.617737770E-5,-2.118682861E-2
6.433638396E0,7.225066423E-3,-1.489520073E-3,-3.112792969E-2
6.451529814E0,1.906275749E-3,-6.263881922E-3,-2.763366699E-2
6.469412749E0,4.090011120E-3,-1.116454601E-3,-3.170490265E-2
6.487318571E0,-1.326829195E-3,-3.599733114E-3,-3.132438660E-2
6.505212798E0,-3.966510296E-3,4.394531250E-3,-2.124881744E-2
6.523107146E0,-3.605186939E-4,-3.367036581E-3,-2.513027191E-2
6.541004485E0,5.995243788E-3,-7.895827293E-4,-2.981376648E-2
6.558895720E0,2.306997776E-3,3.408044577E-3,-1.963615417E-2
6.576787688E0,3.290653229E-3,-6.090223789E-3,-2.775478363E-2
6.594669584E0,-7.534921169E-4,7.414817810E-5,-2.504730225E-2
6.612578825E0,-6.681412458E-3,-6.591677666E-3,-2.097320557E-2
6.630472807E0,-6.616115570E-6,-4.344820976E-3,-2.748203278E-2
6.648367461E0,4.627197981E-3,3.091514111E-3,-2.875709534E-2
6.666249907E0,-2.179145813E-4,-3.221184015E-3,-2.273750305E-2
6.684155852E0,4.163056612E-3,1.486450434E-3,-3.002738953E-2
6.702050200E0,7.220536470E-3,4.749268293E-3,-2.715873718E-2
6.719944670E0,2.675771713E-3,9.846985340E-4,-2.420139313E-2
6.737835051E0,2.474814653E-3,-3.479242325E-3,-2.873325348E-2
6.755733366E0,-1.155257225E-3,-1.382130384E-2,-3.379058838E-2
