"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.722157930E-1,-2.377269268E0,4.294518471E0,9.069396019E0
3.744529140E-1,-2.441277266E0,4.275375843E0,9.293125153E0
3.766916230E-1,-2.386242390E0,4.239483356E0,9.536594391E0
3.789259980E-1,-2.429911375E0,3.981058598E0,9.727422714E0
3.811628750E-1,-2.366501570E0,4.213162422E0,1.001396275E1
3.833991430E-1,-2.362314224E0,4.226921082E0,1.010907745E1
3.856367520E-1,-2.408375978E0,4.060021877E0,1.018983555E1
3.878733250E-1,-2.059023857E0,3.361317635E0,1.017547798E1
3.901101410E-1,-1.820937991E0,2.130210400E0,9.879366875E0
3.923469570E-1,-1.417747378E0,1.198804140E0,9.297910690E0
3.945837730E-1,-1.438086390E0,9.900303483E-1,9.088538170E0
3.968205890E-1,-1.770688772E0,1.328016520E0,9.390034676E0
3.990456880E-1,-1.935793519E0,1.735394597E0,9.774082184E0
4.012847010E-1,-2.038684845E0,2.051247120E0,1.003489971E1
4.035220050E-1,-2.103291035E0,2.366501570E0,1.027178955E1
4.057569910E-1,-2.158325911E0,2.648256540E0,1.053320503E1
4.079968600E-1,-2.118246317E0,2.857628345E0,1.065224838E1
4.102453950E-1,-1.954936147E0,2.845664263E0,1.062054348E1
4.124830660E-1,-1.899901152E0,3.087937593E0,1.077308559E1
4.147176850E-1,-1.931606054E0,3.321835995E0,1.095374393E1
4.169518160E-1,-1.987837434E0,3.551547050E0,1.116730309E1
4.191877170E-1,-2.091925144E0,3.757329702E0,1.138086224E1
4.214253270E-1,-2.158325911E0,3.877569199E0,1.151844978E1
4.236620210E-1,-2.148754835E0,3.915256023E0,1.157049370E1
4.258987150E-1,-2.081157446E0,3.885943890E0,1.151904774E1
4.281360810E-1,-2.012962103E0,3.904488325E0,1.138146114E1
4.303747280E-1,-1.983649969E0,3.838087559E0,1.117208862E1
4.326091640E-1,-2.068595171E0,2.636890650E0,1.062473106E1
4.348459200E-1,-2.513062000E0,9.547362328E-1,9.836894035E0
4.370819430E-1,-2.659622431E0,7.160521746E-1,9.187242508E0
4.393168680E-1,-2.858824968E0,4.169493318E-1,8.361120224E0
4.415425140E-1,-3.107678413E0,2.973082066E-1,8.149355888E0
4.437785370E-1,-3.540181160E0,3.032902777E-1,8.335995674E0
4.460184660E-1,-4.164109707E0,3.547359705E-1,8.563912392E0
4.482720070E-1,-4.841876507E0,4.821537733E-1,9.072386742E0
4.505063210E-1,-5.530411243E0,5.754738450E-1,9.671191216E0
4.527432590E-1,-5.992824078E0,7.375875711E-1,1.027238750E1
4.549764740E-1,-5.892923832E0,1.288534999E0,1.073480034E1
4.572141450E-1,-5.241477966E0,2.929413080E0,1.252164078E1
4.594460170E-1,-4.471587181E0,4.347160339E0,1.354696560E1
4.616686740E-1,-4.352544308E0,3.904488325E0,1.279502106E1
4.639245940E-1,-4.419543266E0,3.800400496E0,1.381017590E1
4.661633030E-1,-4.816751957E0,3.683750391E0,1.539960861E1
