"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.095827360E-1,-2.947424948E-1,-3.191770986E-2,3.588833287E-2
3.118097260E-1,-2.539672256E-1,-2.306016348E-2,3.634648025E-2
3.140591770E-1,-2.168571651E-1,-1.527163107E-2,3.665191308E-2
3.162961150E-1,-1.786780804E-1,-9.926560335E-3,3.344487399E-2
3.185339690E-1,-1.415680200E-1,-2.138028387E-3,3.375030309E-2
3.207630340E-1,-1.081231460E-1,4.428773187E-3,3.283400834E-2
3.230084560E-1,-7.483099401E-2,9.926560335E-3,2.947424725E-2
3.252429530E-1,-5.009094998E-2,1.420261711E-2,2.718350291E-2
3.274817230E-1,-3.390302137E-2,1.634064503E-2,2.367102914E-2
3.297159760E-1,-2.519819140E-2,1.863138936E-2,1.404990070E-2
3.319534030E-1,-2.138028294E-2,2.580905706E-2,5.497787148E-3
3.341902190E-1,-3.207042441E-2,3.940080851E-2,-4.276056774E-3
3.364272800E-1,-4.749477282E-2,5.910121277E-2,-2.153299935E-2
3.386614110E-1,-7.788532227E-2,7.422012836E-2,-3.878994286E-2
3.408909030E-1,-1.166752651E-1,1.029307917E-1,-5.864306539E-2
3.431374850E-1,-1.640173197E-1,1.281289905E-1,-7.971791178E-2
3.453744840E-1,-2.148718536E-1,1.606575549E-1,-1.044579595E-1
3.476133140E-1,-2.779437006E-1,1.971567571E-1,-1.293507218E-1
3.498478730E-1,-3.507893682E-1,2.385428846E-1,-1.566869318E-1
3.520843840E-1,-4.222606122E-1,2.837468982E-1,-1.853975952E-1
3.543213840E-1,-5.010622144E-1,3.361285925E-1,-2.176207453E-1
3.565588100E-1,-5.907067060E-1,3.926336467E-1,-2.524400651E-1
3.587969700E-1,-6.791294217E-1,4.512766898E-1,-2.909245789E-1
3.610320770E-1,-7.699956298E-1,5.149593949E-1,-3.292563558E-1
3.632687710E-1,-8.645270467E-1,5.714644194E-1,-3.715587854E-1
3.655049780E-1,-9.653198123E-1,6.281222105E-1,-4.137084782E-1
3.677424040E-1,-1.061378360E0,6.748533845E-1,-4.535674453E-1
3.699789760E-1,-1.151175499E0,7.203628421E-1,-4.944954216E-1
3.722157930E-1,-1.237765670E0,7.510588169E-1,-5.329799056E-1
3.744529140E-1,-1.319316268E0,7.819074988E-1,-5.677992702E-1
3.766916230E-1,-1.400103092E0,7.954992652E-1,-6.003278494E-1
3.789259980E-1,-1.470352650E0,7.835873961E-1,-6.253733039E-1
3.811628750E-1,-1.534798980E0,7.593054771E-1,-6.456845403E-1
3.833991430E-1,-1.590693116E0,7.203628421E-1,-6.707300544E-1
3.856367520E-1,-1.637271523E0,6.630942225E-1,-6.910412908E-1
3.878733250E-1,-1.684155464E0,5.972734690E-1,-7.075346708E-1
3.901101410E-1,-1.733940959E0,5.035057068E-1,-7.119634151E-1
3.923469570E-1,-1.796860099E0,3.798054755E-1,-7.093672752E-1
3.945837730E-1,-1.887420893E0,1.667662114E-1,-7.037167549E-1
3.968205890E-1,-1.975996375E0,-1.359175146E-2,-7.064656615E-1
3.990456880E-1,-2.053117990E0,-1.151480973E-1,-7.197519541E-1
4.012847010E-1,-2.129628897E0,-1.379028261E-1,-7.486153841E-1
4.035220050E-1,-2.200031281E0,-9.896016866E-2,-7.857254148E-1
4.057569910E-1,-2.262033939E0,-1.160643995E-2,-8.214610219E-1
4.079968600E-1,-2.309834242E0,1.119410545E-1,-8.481863737E-1
4.102453950E-1,-2.341293812E0,2.570215464E-1,-8.613200188E-1
4.124830660E-1,-2.360383272E0,4.066835344E-1,-8.547531962E-1
4.147176850E-1,-2.368935347E0,6.009386778E-1,-8.394815922E-1
4.169518160E-1,-2.366644621E0,8.387179971E-1,-8.225300312E-1
4.191877170E-1,-2.353511095E0,1.129795313E0,-8.040513992E-1
4.214253270E-1,-2.333199739E0,1.465465665E0,-7.854200006E-1
4.236620210E-1,-2.305252790E0,1.822974563E0,-7.666358948E-1
4.258987150E-1,-2.264630079E0,2.186286688E0,-7.476990819E-1
4.281360810E-1,-2.218509912E0,2.525164127E0,-7.324274182E-1
4.303747280E-1,-2.156048775E0,2.817615986E0,-7.234171629E-1
4.326091640E-1,-2.075414658E0,3.029586077E0,-7.194465399E-1
4.348459200E-1,-1.999820113E0,3.173750401E0,-7.145596147E-1
4.370819430E-1,-1.922240257E0,3.238960266E0,-7.136433125E-1
4.393168680E-1,-1.840842366E0,3.190091133E0,-7.093672752E-1
4.415425140E-1,-1.754405022E0,3.017216206E0,-7.069237828E-1
4.437785370E-1,-1.649794340E0,2.711783648E0,-7.060074806E-1
4.460184660E-1,-1.535104394E0,2.300671339E0,-7.055493593E-1
4.482720070E-1,-1.404990077E0,1.796860099E0,-7.015787363E-1
4.505063210E-1,-1.256702542E0,1.219897866E0,-6.855435371E-1
4.527432590E-1,-1.094517827E0,6.062837839E-1,-6.571382880E-1
4.549764740E-1,-9.208793640E-1,1.679879427E-2,-6.238461137E-1
4.572141450E-1,-7.223481536E-1,-5.598580241E-1,-5.755877495E-1
4.594460170E-1,-4.685336351E-1,-1.083064079E0,-5.290092826E-1
4.616686740E-1,-2.223549485E-1,-1.496772528E0,-4.980078936E-1
4.639245940E-1,1.237002108E-2,-1.752572417E0,-4.810563922E-1
4.661633030E-1,2.631302178E-1,-1.829083204E0,-4.682282209E-1
4.684023780E-1,5.418374538E-1,-1.744783878E0,-4.569272101E-1
4.706345550E-1,8.266534209E-1,-1.539227724E0,-4.488332272E-1
4.728707610E-1,1.106735110E0,-1.263116598E0,-4.465425014E-1
4.751081880E-1,1.356426239E0,-9.694431424E-1,-4.358523488E-1
4.773450650E-1,1.586264372E0,-7.348709106E-1,-4.097378552E-1
4.795790740E-1,1.816102386E0,-6.204863787E-1,-3.656028509E-1
4.818072230E-1,2.040900707E0,-6.273586154E-1,-3.098613918E-1
4.840566130E-1,2.250580311E0,-7.090618610E-1,-2.509129047E-1
4.862880580E-1,2.438879490E0,-8.049677014E-1,-1.861611903E-1
4.885320160E-1,2.602744102E0,-8.458956480E-1,-1.273654103E-1
4.907651100E-1,2.741257906E0,-7.927503586E-1,-7.086037099E-2
4.930036960E-1,2.855947733E0,-6.372851729E-1,-6.872233935E-3
4.952392300E-1,2.956587791E0,-3.903428912E-1,5.986479297E-2
4.974761080E-1,3.043788910E0,-7.544185966E-2,1.243110746E-1
4.997134120E-1,3.129157305E0,2.700024247E-1,1.985312104E-1
5.019519990E-1,3.209486008E0,6.178901792E-1,2.716823220E-1
5.041868010E-1,3.284469604E0,9.428704977E-1,3.469714522E-1
5.064233730E-1,3.366020203E0,1.222799540E0,4.283692539E-1
5.086596410E-1,3.455970049E0,1.443169117E0,5.157229900E-1
5.108968840E-1,3.557984591E0,1.584279060E0,6.113234162E-1
5.131306480E-1,3.667024136E0,1.650099754E0,7.116580009E-1
5.153559290E-1,3.787517309E0,1.679268599E0,8.181012869E-1
5.175960420E-1,3.896251202E0,1.677130580E0,9.181304574E-1
5.198464690E-1,3.992309809E0,1.638951421E0,9.934195876E-1
5.220806610E-1,4.006512642E0,1.494176388E0,9.941831827E-1
5.243083830E-1,3.907552242E0,1.204931736E0,9.248499870E-1
5.265539280E-1,3.639382362E0,6.737843752E-1,7.686212063E-1
5.287915370E-1,3.193450689E0,-8.689557761E-2,5.342016816E-1
5.310311620E-1,2.640159607E0,-9.279043078E-1,2.568688393E-1
5.332648650E-1,2.077552795E0,-1.631621122E0,-2.244929783E-2
5.355019860E-1,1.561218858E0,-2.047467470E0,-2.904664278E-1
5.377406950E-1,1.125824690E0,-2.227061987E0,-5.273294449E-1
5.399750700E-1,7.831292152E-1,-2.259132385E0,-7.298312783E-1
5.422119480E-1,5.070181489E-1,-2.151772738E0,-9.031642675E-1
5.444482150E-1,2.852740586E-1,-1.912008166E0,-1.055727839E0
5.466857640E-1,7.925976813E-2,-1.551139593E0,-1.199281216E0
5.489222140E-1,-1.287398487E-1,-1.112691045E0,-1.336267710E0
5.511593960E-1,-3.469714522E-1,-6.253733039E-1,-1.467145562E0
5.533962740E-1,-5.859724879E-1,-1.316414624E-1,-1.590693116E0
5.556350430E-1,-8.295549750E-1,3.307835162E-1,-1.698663473E0
5.578693570E-1,-1.073137522E0,7.334964275E-1,-1.780977607E0
5.601064790E-1,-1.296866894E0,1.046106696E0,-1.811062694E0
5.623424410E-1,-1.500132322E0,1.226159215E0,-1.782657504E0
5.645798070E-1,-1.667204022E0,1.279151797E0,-1.693318486E0
5.668163790E-1,-1.797929168E0,1.248914003E0,-1.559997082E0
5.690535000E-1,-1.906510472E0,1.172097683E0,-1.399644971E0
5.712908660E-1,-1.988213658E0,1.089936256E0,-1.230588078E0
5.735293300E-1,-2.052049160E0,1.030529618E0,-1.065043569E0
5.757637050E-1,-2.104583502E0,9.865473509E-1,-9.053022861E-1
5.780007050E-1,-2.145664215E0,9.521862268E-1,-7.516697049E-1
5.802367280E-1,-2.179414511E0,9.164505601E-1,-6.076582074E-1
5.824741550E-1,-2.204765320E0,8.671231866E-1,-4.747950137E-1
5.847109710E-1,-2.222633123E0,8.116871715E-1,-3.527746797E-1
5.869480320E-1,-2.242944479E0,7.597636580E-1,-2.405281961E-1
5.891822850E-1,-2.253634691E0,6.931793094E-1,-1.417207420E-1
5.914092130E-1,-2.252107382E0,6.119342446E-1,-7.360926270E-2
5.936434660E-1,-2.242333651E0,4.952589869E-1,-3.481931984E-2
5.958801600E-1,-2.219426155E0,3.527746797E-1,-3.023782931E-2
5.981224700E-1,-2.190715551E0,1.798998117E-1,-6.017022580E-2
6.003716160E-1,-2.158186913E0,6.872233935E-3,-1.156062484E-1
6.026084320E-1,-2.116953611E0,-1.685988009E-1,-1.893682331E-1
6.048441500E-1,-2.067931652E0,-3.333797157E-1,-2.753475010E-1
6.070762050E-1,-2.010052204E0,-4.897612035E-1,-3.733913898E-1
6.093178440E-1,-1.938428164E0,-6.272059083E-1,-4.686863720E-1
6.115525850E-1,-1.855197787E0,-7.428121567E-1,-5.603161454E-1
6.137903780E-1,-1.761735320E0,-8.429940343E-1,-6.455318332E-1
6.160256080E-1,-1.660942554E0,-9.298896194E-1,-7.122688890E-1
6.182629730E-1,-1.559997082E0,-1.008233070E0,-7.582364678E-1
6.204997280E-1,-1.454928279E0,-1.055269718E0,-7.832819819E-1
6.227365450E-1,-1.340238333E0,-1.050230026E0,-7.895433307E-1
6.249736660E-1,-1.220814228E0,-9.833403230E-1,-7.712173462E-1
6.272121310E-1,-1.087187409E0,-8.718574047E-1,-7.267768979E-1
6.294430880E-1,-9.480628371E-1,-7.278459668E-1,-6.614143252E-1
6.316689180E-1,-8.118399382E-1,-5.994115472E-1,-5.765040517E-1
6.339196510E-1,-6.733261943E-1,-5.329799056E-1,-4.673119187E-1
6.361572600E-1,-5.389358401E-1,-4.810563922E-1,-3.436116874E-1
6.383978000E-1,-4.094324410E-1,-4.265366495E-1,-2.150245607E-1
6.406312590E-1,-2.935207486E-1,-3.753767014E-1,-9.147707373E-2
6.428685020E-1,-1.780672222E-1,-3.413209617E-1,4.062253982E-2
6.451066620E-1,-6.673702598E-2,-3.324634135E-1,1.725694388E-1
6.473410370E-1,4.153883830E-2,-3.553708494E-1,3.042109013E-1
6.495751680E-1,1.514945775E-1,-4.095851481E-1,4.372268021E-1
6.517998380E-1,2.646573782E-1,-4.908302128E-1,5.723807216E-1
6.540403170E-1,3.726277947E-1,-5.862779021E-1,7.038694620E-1
6.562883640E-1,4.778493345E-1,-6.951646209E-1,8.303185701E-1
6.585262180E-1,5.754350424E-1,-8.173376918E-1,9.543242455E-1
6.607570530E-1,6.666067243E-1,-9.561568499E-1,1.074359298E0
6.630009490E-1,7.588473558E-1,-1.106124282E0,1.187216640E0
6.652353240E-1,8.460483551E-1,-1.263116598E0,1.288772941E0
6.674744600E-1,9.309586287E-1,-1.417665482E0,1.375821233E0
6.697084080E-1,1.016021609E0,-1.571145415E0,1.451721311E0
6.719458340E-1,1.100168347E0,-1.708742857E0,1.510669708E0
6.741826510E-1,1.177290082E0,-1.838857055E0,1.553583026E0
6.764197110E-1,1.257313371E0,-1.950798154E0,1.578323126E0
6.786539040E-1,1.325424910E0,-2.052965403E0,1.582141042E0
6.808835780E-1,1.387733102E0,-2.140319109E0,1.565189481E0
6.831298550E-1,1.439656615E0,-2.210415840E0,1.522581577E0
6.853667330E-1,1.446376204E0,-2.149940252E0,1.439656615E0
6.876048310E-1,1.408807993E0,-1.976759911E0,1.317636371E0
6.898359710E-1,1.367421865E0,-1.812131763E0,1.187063932E0
6.920771210E-1,1.341765523E0,-1.725541592E0,1.056185961E0
6.943137540E-1,1.334282398E0,-1.716836810E0,9.326385260E-1
6.965524020E-1,1.331838965E0,-1.755626678E0,8.089383245E-1
6.987895230E-1,1.338863850E0,-1.815186024E0,6.875288486E-1
7.010242030E-1,1.344667077E0,-1.873523712E0,5.601634383E-1
7.032608980E-1,1.348026872E0,-1.936595559E0,4.326453209E-1
7.054970430E-1,1.354593635E0,-2.017993450E0,3.087923825E-1
7.077346530E-1,1.364062071E0,-2.135890245E0,1.896736622E-1
7.099714690E-1,1.377806544E0,-2.290286541E0,7.406741381E-2
7.122083470E-1,1.396896124E0,-2.475073338E0,-3.298672289E-2
7.144456510E-1,1.417207360E0,-2.658791065E0,-1.203404516E-1
7.166840550E-1,1.441336513E0,-2.818226814E0,-1.745547503E-1
7.189184300E-1,1.464396715E0,-2.973997355E0,-2.240348309E-1
