"Time (s)","X (hPa)"
9.357590431E2,1.008789978E3
9.368339971E2,1.008792114E3
9.379089311E2,1.008792114E3
9.389838891E2,1.008791656E3
9.400588561E2,1.008790131E3
9.411337791E2,1.008786774E3
9.422087341E2,1.008781815E3
9.432836911E2,1.008775253E3
9.443586571E2,1.008769379E3
9.454336361E2,1.008762360E3
9.465084911E2,1.008755875E3
9.475834181E2,1.008752747E3
9.486584311E2,1.008752136E3
9.497333711E2,1.008752136E3
9.508083241E2,1.008753510E3
9.518832681E2,1.008755875E3
9.529582581E2,1.008761444E3
9.540332531E2,1.008766403E3
9.551081901E2,1.008771286E3
9.561831581E2,1.008778000E3
9.572580671E2,1.008785324E3
9.583329831E2,1.008789062E3
9.594079131E2,1.008792343E3
9.604828701E2,1.008796082E3
9.615577761E2,1.008798370E3
9.626327191E2,1.008799438E3
9.637076191E2,1.008799591E3
9.647825231E2,1.008799438E3
9.658574351E2,1.008797760E3
9.669324061E2,1.008797379E3
9.680073421E2,1.008795624E3
9.690823481E2,1.008795624E3
9.701573681E2,1.008796463E3
9.712324051E2,1.008797760E3
9.723074311E2,1.008797989E3
9.733824901E2,1.008798218E3
9.744575121E2,1.008799210E3
9.755324841E2,1.008799210E3
9.766074821E2,1.008799591E3
9.776824841E2,1.008799591E3
9.787575261E2,1.008800507E3
9.798325201E2,1.008800888E3
9.809075191E2,1.008800888E3
9.819824511E2,1.008801727E3
9.830574341E2,1.008801727E3
9.841324661E2,1.008800888E3
9.852075011E2,1.008800507E3
9.862824851E2,1.008800507E3
9.873575311E2,1.008798218E3
9.884325461E2,1.008795700E3
9.895075591E2,1.008795700E3
9.905825541E2,1.008795700E3
9.916576071E2,1.008795700E3
9.927326141E2,1.008794785E3
9.938076131E2,1.008792953E3
9.948826261E2,1.008789062E3
9.959575781E2,1.008784866E3
9.970324631E2,1.008781586E3
9.981073921E2,1.008781586E3
9.991823231E2,1.008782959E3
1.000257280E3,1.008785324E3
1.001332171E3,1.008789978E3
1.002407037E3,1.008792267E3
1.003481911E3,1.008793716E3
1.004556795E3,1.008794632E3
1.005631693E3,1.008794632E3
1.006706590E3,1.008794327E3
1.007781506E3,1.008793106E3
1.008856445E3,1.008791504E3
1.009931479E3,1.008790741E3
1.011006468E3,1.008789368E3
1.012081427E3,1.008787079E3
1.013156354E3,1.008785553E3
1.014231295E3,1.008783646E3
1.015306206E3,1.008783646E3
1.016381143E3,1.008783646E3
1.017456079E3,1.008782196E3
1.018531003E3,1.008781509E3
1.019605907E3,1.008779449E3
1.020680837E3,1.008778381E3
1.021755745E3,1.008776550E3
1.022830677E3,1.008775864E3
1.023905657E3,1.008775482E3
1.024980592E3,1.008773727E3
1.026055508E3,1.008770981E3
1.027130467E3,1.008768082E3
1.028205426E3,1.008763885E3
1.029280309E3,1.008762817E3
1.030355186E3,1.008762817E3
1.031430108E3,1.008765564E3
1.032504990E3,1.008770752E3
1.033579879E3,1.008777771E3
1.034654791E3,1.008783875E3
1.035729714E3,1.008789139E3
1.036804576E3,1.008794632E3
1.037879470E3,1.008798141E3
1.038954408E3,1.008801346E3
1.040029292E3,1.008803406E3
1.041104242E3,1.008804474E3
1.042179148E3,1.008805695E3
1.043254041E3,1.008806152E3
1.044328940E3,1.008806152E3
1.045403867E3,1.008805542E3
1.046478757E3,1.008804016E3
1.047553644E3,1.008801727E3
1.048628544E3,1.008797073E3
1.049703477E3,1.008790970E3
1.050778397E3,1.008786774E3
1.051853289E3,1.008780136E3
1.052928227E3,1.008776321E3
1.054003178E3,1.008776321E3
1.055078126E3,1.008776245E3
1.056153036E3,1.008776932E3
1.057228031E3,1.008778763E3
1.058302989E3,1.008782425E3
1.059377944E3,1.008784561E3
1.060452812E3,1.008787613E3
1.061527681E3,1.008793793E3
1.062602548E3,1.008797760E3
1.063677434E3,1.008800507E3
1.064752370E3,1.008806229E3
1.065827256E3,1.008811035E3
1.066902117E3,1.008812561E3
1.067977054E3,1.008814545E3
1.069051992E3,1.008814545E3
1.070126882E3,1.008810806E3
1.071201798E3,1.008805313E3
1.072276736E3,1.008802414E3
1.073351606E3,1.008796921E3
1.074426484E3,1.008793564E3
1.075501419E3,1.008792725E3
1.076576381E3,1.008792267E3
1.077651364E3,1.008789978E3
1.078726329E3,1.008789978E3
1.079801295E3,1.008789978E3
1.080876269E3,1.008788757E3
1.081951233E3,1.008786774E3
1.083026199E3,1.008786774E3
1.084101174E3,1.008787079E3
1.085176084E3,1.008791809E3
1.086251095E3,1.008797073E3
1.087326099E3,1.008805161E3
1.088401088E3,1.008809738E3
1.089476012E3,1.008812332E3
1.090550938E3,1.008813171E3
1.091625845E3,1.008812332E3
1.092700739E3,1.008809814E3
1.093775696E3,1.008809814E3
1.094850613E3,1.008807068E3
1.095925531E3,1.008805313E3
1.097000463E3,1.008802872E3
1.098075369E3,1.008802414E3
1.099150273E3,1.008798599E3
1.100225200E3,1.008798599E3
1.101300152E3,1.008798599E3
1.102375061E3,1.008800507E3
1.103449975E3,1.008802643E3
1.104524878E3,1.008807678E3
1.105599832E3,1.008808441E3
1.106674815E3,1.008812332E3
1.107749793E3,1.008812485E3
1.108824774E3,1.008812485E3
1.109899771E3,1.008815002E3
1.110974773E3,1.008814163E3
1.112049777E3,1.008817520E3
1.113124796E3,1.008815079E3
1.114199760E3,1.008817520E3
1.115274673E3,1.008818207E3
1.116349672E3,1.008818970E3
1.117424670E3,1.008822327E3
1.118499681E3,1.008823395E3
1.119574709E3,1.008828888E3
1.120649698E3,1.008830414E3
1.121724697E3,1.008830872E3
1.122799689E3,1.008832703E3
1.123874689E3,1.008833160E3
1.124949704E3,1.008834000E3
1.126024761E3,1.008834152E3
1.127099754E3,1.008835678E3
1.128174748E3,1.008834763E3
1.129249716E3,1.008834763E3
1.130324651E3,1.008834381E3
1.131399607E3,1.008833313E3
1.132474606E3,1.008831635E3
1.133549606E3,1.008833313E3
1.134624544E3,1.008833084E3
1.135699488E3,1.008834229E3
1.136774465E3,1.008833084E3
1.137849468E3,1.008834991E3
1.138924419E3,1.008832932E3
1.139999412E3,1.008834991E3
1.141074380E3,1.008833694E3
1.142149365E3,1.008835449E3
1.143224374E3,1.008836975E3
1.144299366E3,1.008838120E3
1.145374278E3,1.008836975E3
1.146449301E3,1.008836212E3
1.147524317E3,1.008835907E3
1.148599261E3,1.008830338E3
1.149674144E3,1.008829803E3
1.150749110E3,1.008822632E3
1.151824070E3,1.008819046E3
1.152899025E3,1.008814011E3
1.153973948E3,1.008808746E3
1.155048852E3,1.008800049E3
1.156123705E3,1.008794785E3
1.157198623E3,1.008792496E3
1.158273560E3,1.008792496E3
1.159348552E3,1.008794632E3
1.160423533E3,1.008802185E3
1.161498512E3,1.008809280E3
1.162573485E3,1.008819199E3
1.163648495E3,1.008823318E3
1.164723497E3,1.008829803E3
1.165798430E3,1.008831863E3
1.166873384E3,1.008833694E3
1.167948299E3,1.008835297E3
1.169023215E3,1.008835220E3
1.170098158E3,1.008835220E3
1.171173152E3,1.008834763E3
1.172248125E3,1.008832550E3
1.173323093E3,1.008831024E3
1.174398036E3,1.008827438E3
1.175473003E3,1.008826828E3
1.176547947E3,1.008825607E3
1.177622961E3,1.008825073E3
1.178697946E3,1.008825607E3
1.179772871E3,1.008825073E3
1.180847702E3,1.008825378E3
1.181922582E3,1.008825378E3
1.182997453E3,1.008826370E3
1.184072314E3,1.008828049E3
1.185147204E3,1.008828506E3
1.186222115E3,1.008829956E3
1.187296976E3,1.008832703E3
1.188371900E3,1.008833542E3
1.189446819E3,1.008835678E3
1.190521726E3,1.008840103E3
1.191596613E3,1.008843460E3
1.192671535E3,1.008844910E3
1.193746402E3,1.008846207E3
1.194821306E3,1.008846207E3
1.195896216E3,1.008844528E3
1.196971159E3,1.008842239E3
1.198046081E3,1.008842163E3
1.199120982E3,1.008840485E3
1.200195855E3,1.008839645E3
1.201270767E3,1.008839569E3
1.202345772E3,1.008839035E3
1.203420832E3,1.008836899E3
1.204495725E3,1.008836899E3
1.205570640E3,1.008836899E3
1.206645583E3,1.008837128E3
1.207720576E3,1.008837128E3
1.208795553E3,1.008838654E3
1.209870453E3,1.008838654E3
1.210945409E3,1.008839035E3
1.212020327E3,1.008839035E3
1.213095263E3,1.008839035E3
1.214170193E3,1.008837509E3
1.215245134E3,1.008837509E3
1.216320113E3,1.008837585E3
1.217395069E3,1.008837585E3
1.218469966E3,1.008836517E3
1.219544921E3,1.008836136E3
1.220619775E3,1.008835678E3
1.221694620E3,1.008835602E3
1.222769556E3,1.008835602E3
1.223844458E3,1.008835602E3
1.224919281E3,1.008835678E3
1.225994101E3,1.008835678E3
1.227068943E3,1.008837585E3
1.228143774E3,1.008837585E3
1.229218619E3,1.008837738E3
1.230293428E3,1.008837585E3
1.231368271E3,1.008836136E3
1.232443163E3,1.008835220E3
1.233518005E3,1.008833160E3
1.234592938E3,1.008831711E3
1.235667836E3,1.008832550E3
1.236742740E3,1.008831253E3
1.237817599E3,1.008832550E3
1.238892461E3,1.008829956E3
1.239967331E3,1.008831253E3
1.241042223E3,1.008829346E3
1.242117159E3,1.008830185E3
1.243191978E3,1.008828125E3
1.244266782E3,1.008822784E3
1.245341571E3,1.008822021E3
1.246416446E3,1.008813934E3
1.247491371E3,1.008812866E3
1.248566202E3,1.008811646E3
1.249641089E3,1.008811646E3
1.250715978E3,1.008811874E3
1.251790882E3,1.008815079E3
1.252865823E3,1.008815842E3
1.253940850E3,1.008817062E3
1.255015841E3,1.008818359E3
1.256090807E3,1.008817825E3
1.257165781E3,1.008818665E3
1.258240709E3,1.008820724E3
1.259315690E3,1.008822174E3
1.260390688E3,1.008824234E3
1.261465662E3,1.008825607E3
1.262540624E3,1.008831711E3
1.263615546E3,1.008832932E3
1.264690468E3,1.008835678E3
1.265765381E3,1.008836899E3
1.266840284E3,1.008838196E3
1.267915176E3,1.008840942E3
1.268990086E3,1.008842621E3
1.270065006E3,1.008843002E3
1.271139913E3,1.008843002E3
1.272214818E3,1.008842392E3
1.273289733E3,1.008841553E3
1.274364656E3,1.008837738E3
1.275439544E3,1.008835297E3
1.276514428E3,1.008832703E3
1.277589331E3,1.008828735E3
1.278664241E3,1.008826218E3
1.279739122E3,1.008823395E3
1.280814028E3,1.008819275E3
1.281888975E3,1.008816071E3
1.282963934E3,1.008816071E3
1.284038875E3,1.008816681E3
1.285113811E3,1.008816681E3
1.286188771E3,1.008815918E3
1.287263700E3,1.008814850E3
1.288338649E3,1.008814011E3
1.289413607E3,1.008813095E3
1.290488558E3,1.008811874E3
1.291563516E3,1.008811798E3
1.292638449E3,1.008811874E3
1.293713326E3,1.008813171E3
1.294788253E3,1.008814774E3
1.295863145E3,1.008817596E3
1.296938056E3,1.008821564E3
1.298012974E3,1.008827667E3
1.299087895E3,1.008832245E3
1.300162874E3,1.008834534E3
1.301237826E3,1.008837128E3
1.302312762E3,1.008839417E3
1.303387711E3,1.008839645E3
1.304462614E3,1.008840485E3
1.305537579E3,1.008840485E3
1.306612598E3,1.008840256E3
1.307687573E3,1.008840103E3
1.308762500E3,1.008839035E3
1.309837391E3,1.008839035E3
1.310912348E3,1.008838577E3
1.311987331E3,1.008838577E3
1.313062252E3,1.008837967E3
1.314137178E3,1.008837967E3
1.315212136E3,1.008837967E3
1.316287050E3,1.008838120E3
1.317362014E3,1.008837585E3
1.318436956E3,1.008836670E3
1.319511890E3,1.008835449E3
1.320586756E3,1.008834839E3
1.321661635E3,1.008832703E3
1.322736554E3,1.008832016E3
1.323811472E3,1.008831406E3
1.324886390E3,1.008831406E3
1.325961288E3,1.008832474E3
1.327036192E3,1.008833084E3
1.328111127E3,1.008834381E3
1.329186097E3,1.008834381E3
1.330261074E3,1.008832703E3
1.331336008E3,1.008832474E3
1.332410893E3,1.008831863E3
1.333485830E3,1.008827667E3
1.334560804E3,1.008824921E3
1.335635778E3,1.008824310E3
1.336710736E3,1.008821487E3
1.337785644E3,1.008817062E3
1.338860608E3,1.008815689E3
1.339935565E3,1.008814163E3
1.341010493E3,1.008813171E3
1.342085393E3,1.008813171E3
1.343160292E3,1.008813324E3
1.344235216E3,1.008817139E3
1.345310100E3,1.008820114E3
1.346385037E3,1.008823624E3
1.347459976E3,1.008829803E3
1.348534866E3,1.008832321E3
1.349609778E3,1.008835449E3
1.350684715E3,1.008836517E3
1.351759612E3,1.008837585E3
1.352834488E3,1.008838120E3
1.353909370E3,1.008841095E3
1.354984258E3,1.008842850E3
1.356059166E3,1.008843231E3
1.357134055E3,1.008843384E3
1.358208993E3,1.008843384E3
1.359283937E3,1.008840561E3
1.360358842E3,1.008835449E3
1.361433792E3,1.008830338E3
1.362508736E3,1.008826447E3
1.363583646E3,1.008821564E3
1.364658591E3,1.008818359E3
1.365733480E3,1.008815079E3
1.366808394E3,1.008813934E3
1.367883344E3,1.008811264E3
1.368958276E3,1.008807602E3
1.370033178E3,1.008805695E3
1.371108116E3,1.008801727E3
1.372183034E3,1.008801117E3
1.373257897E3,1.008801117E3
1.374332782E3,1.008801193E3
1.375407622E3,1.008803482E3
1.376482513E3,1.008808975E3
1.377557412E3,1.008812256E3
1.378632285E3,1.008818359E3
1.379707160E3,1.008820724E3
1.380782077E3,1.008824234E3
1.381856918E3,1.008828506E3
1.382931750E3,1.008831863E3
1.384006572E3,1.008832703E3
1.385081454E3,1.008836060E3
1.386156315E3,1.008836899E3
1.387231150E3,1.008836899E3
1.388305967E3,1.008835602E3
1.389380790E3,1.008835068E3
1.390455642E3,1.008831863E3
1.391530464E3,1.008825912E3
1.392605322E3,1.008823624E3
1.393680137E3,1.008819656E3
1.394755020E3,1.008817978E3
1.395829876E3,1.008817749E3
1.396904749E3,1.008817368E3
1.397979586E3,1.008817368E3
1.399054418E3,1.008818588E3
1.400129288E3,1.008818588E3
1.401204199E3,1.008817062E3
1.402279033E3,1.008817062E3
1.403353869E3,1.008818130E3
1.404428735E3,1.008819656E3
1.405503586E3,1.008819656E3
1.406578431E3,1.008819656E3
1.407653335E3,1.008818130E3
1.408728233E3,1.008818130E3
1.409803089E3,1.008816681E3
1.410877970E3,1.008816681E3
1.411952840E3,1.008816681E3
1.413027739E3,1.008816681E3
1.414102600E3,1.008816681E3
1.415177445E3,1.008816071E3
1.416252308E3,1.008816071E3
1.417327122E3,1.008817520E3
1.418402000E3,1.008817825E3
1.419476858E3,1.008817825E3
1.420551711E3,1.008817825E3
1.421626542E3,1.008817291E3
1.422701418E3,1.008815613E3
1.423776307E3,1.008812561E3
1.424851137E3,1.008812332E3
1.425925977E3,1.008812332E3
1.427000754E3,1.008813782E3
1.428075602E3,1.008813782E3
1.429150455E3,1.008815842E3
1.430225333E3,1.008816681E3
1.431300131E3,1.008817368E3
1.432374965E3,1.008818207E3
1.433449808E3,1.008818207E3
1.434524689E3,1.008817520E3
1.435599595E3,1.008817368E3
1.436674395E3,1.008814545E3
1.437749215E3,1.008814545E3
1.438824092E3,1.008815002E3
1.439898976E3,1.008815002E3
1.440973865E3,1.008814621E3
1.442048735E3,1.008814011E3
1.443123668E3,1.008812943E3
1.444198510E3,1.008811874E3
1.445273361E3,1.008811874E3
1.446348261E3,1.008812485E3
1.447423058E3,1.008812943E3
1.448497913E3,1.008816452E3
1.449572767E3,1.008816681E3
1.450647626E3,1.008816681E3
1.451722524E3,1.008816452E3
1.452797365E3,1.008816452E3
1.453872195E3,1.008816681E3
1.454947087E3,1.008816681E3
1.456021959E3,1.008815918E3
1.457096797E3,1.008815689E3
1.458171638E3,1.008815918E3
1.459246497E3,1.008815842E3
1.460321319E3,1.008816910E3
1.461396179E3,1.008816910E3
1.462471047E3,1.008816910E3
1.463545902E3,1.008816681E3
1.464620770E3,1.008816299E3
1.465695666E3,1.008814850E3
1.466770553E3,1.008814240E3
1.467845458E3,1.008814240E3
1.468920322E3,1.008812485E3
1.469995188E3,1.008811874E3
1.471070040E3,1.008809738E3
1.472144881E3,1.008808517E3
1.473219750E3,1.008808517E3
1.474294671E3,1.008808136E3
1.475369530E3,1.008806458E3
1.476444362E3,1.008806458E3
1.477519297E3,1.008807602E3
1.478594178E3,1.008807602E3
1.479669060E3,1.008806229E3
1.480743868E3,1.008806229E3
1.481818708E3,1.008807068E3
1.482893540E3,1.008807068E3
1.483968380E3,1.008806152E3
1.485043260E3,1.008806152E3
1.486118105E3,1.008808899E3
1.487193031E3,1.008808899E3
1.488267871E3,1.008806610E3
1.489342711E3,1.008805161E3
1.490417547E3,1.008803635E3
1.491492408E3,1.008801804E3
1.492567208E3,1.008800507E3
1.493642051E3,1.008800507E3
1.494716904E3,1.008799591E3
1.495791758E3,1.008799210E3
1.496866623E3,1.008798752E3
1.497941495E3,1.008798218E3
1.499016414E3,1.008797989E3
1.500091269E3,1.008796082E3
1.501166107E3,1.008795624E3
1.502240998E3,1.008795013E3
1.503315806E3,1.008793716E3
1.504390677E3,1.008792725E3
1.505465557E3,1.008792725E3
1.506540400E3,1.008794556E3
1.507615240E3,1.008794632E3
1.508690075E3,1.008797989E3
1.509764921E3,1.008800278E3
1.510839754E3,1.008800964E3
1.511914580E3,1.008801193E3
1.512989435E3,1.008801956E3
1.514064223E3,1.008801956E3
1.515139087E3,1.008800659E3
1.516213884E3,1.008800659E3
1.517288633E3,1.008799896E3
1.518363480E3,1.008798981E3
1.519438300E3,1.008798981E3
1.520513160E3,1.008800964E3
1.521588075E3,1.008801575E3
1.522662908E3,1.008801575E3
1.523737751E3,1.008801346E3
1.524812647E3,1.008797989E3
1.525887519E3,1.008794022E3
1.526962388E3,1.008790588E3
1.528037283E3,1.008787003E3
1.529112111E3,1.008784103E3
1.530186897E3,1.008783188E3
1.531261807E3,1.008780746E3
1.532336669E3,1.008778763E3
1.533411557E3,1.008776550E3
1.534486480E3,1.008774872E3
1.535561348E3,1.008772736E3
1.536636232E3,1.008772736E3
1.537711110E3,1.008774338E3
1.538785928E3,1.008774796E3
1.539860780E3,1.008776550E3
1.540935619E3,1.008779907E3
1.542010506E3,1.008781281E3
1.543085436E3,1.008783646E3
1.544160391E3,1.008787079E3
1.545235299E3,1.008791504E3
1.546310179E3,1.008792953E3
1.547385118E3,1.008795700E3
1.548460049E3,1.008795853E3
1.549534939E3,1.008795853E3
1.550609874E3,1.008795013E3
1.551684790E3,1.008795013E3
1.552759668E3,1.008795013E3
1.553834583E3,1.008795471E3
1.554909482E3,1.008795853E3
1.555984391E3,1.008797607E3
1.557059301E3,1.008798981E3
1.558134214E3,1.008801727E3
1.559209110E3,1.008803482E3
1.560284013E3,1.008805161E3
1.561358924E3,1.008808517E3
1.562433811E3,1.008808517E3
1.563508716E3,1.008807831E3
1.564583587E3,1.008807602E3
1.565658477E3,1.008806000E3
1.566733346E3,1.008803253E3
1.567808326E3,1.008801956E3
1.568883263E3,1.008801727E3
1.569958248E3,1.008801575E3
1.571033198E3,1.008801575E3
1.572108191E3,1.008802185E3
1.573183174E3,1.008802872E3
1.574258145E3,1.008803864E3
1.575333119E3,1.008803864E3
1.576408076E3,1.008803864E3
1.577483000E3,1.008804932E3
1.578557912E3,1.008804932E3
1.579632805E3,1.008805084E3
1.580707693E3,1.008807907E3
1.581782559E3,1.008809738E3
1.582857432E3,1.008809967E3
1.583932306E3,1.008811188E3
1.585007195E3,1.008809967E3
1.586082042E3,1.008808060E3
1.587156912E3,1.008804703E3
1.588231752E3,1.008799667E3
1.589306607E3,1.008797760E3
1.590381507E3,1.008791428E3
1.591456292E3,1.008789062E3
1.592531124E3,1.008787003E3
1.593605943E3,1.008785400E3
1.594680792E3,1.008782425E3
1.595755599E3,1.008781815E3
1.596830431E3,1.008780670E3
1.597905284E3,1.008776703E3
1.598980147E3,1.008772354E3
1.600055052E3,1.008771286E3
1.601129916E3,1.008769989E3
1.602204763E3,1.008769989E3
1.603279642E3,1.008772507E3
1.604354501E3,1.008775864E3
1.605429417E3,1.008781815E3
1.606504296E3,1.008786621E3
1.607579221E3,1.008789749E3
1.608654126E3,1.008795471E3
1.609729033E3,1.008799438E3
1.610803886E3,1.008802795E3
1.611878842E3,1.008804855E3
1.612953797E3,1.008806763E3
1.614028712E3,1.008806763E3
1.615103581E3,1.008804855E3
1.616178501E3,1.008800278E3
1.617253364E3,1.008798828E3
1.618328235E3,1.008794785E3
1.619403219E3,1.008790741E3
1.620478155E3,1.008784332E3
1.621553118E3,1.008782349E3
1.622628030E3,1.008777161E3
1.623702947E3,1.008775177E3
1.624777828E3,1.008774185E3
1.625852727E3,1.008773727E3
1.626927652E3,1.008770599E3
1.628002560E3,1.008767471E3
1.629077418E3,1.008764725E3
1.630152327E3,1.008764725E3
1.631227224E3,1.008765335E3
1.632302115E3,1.008769302E3
1.633376969E3,1.008776703E3
1.634451814E3,1.008781586E3
1.635526697E3,1.008785324E3
1.636601588E3,1.008788528E3
1.637676478E3,1.008788528E3
1.638751316E3,1.008786392E3
1.639826266E3,1.008786240E3
1.640901228E3,1.008785553E3
1.641976200E3,1.008783875E3
1.643051135E3,1.008781586E3
1.644126021E3,1.008781281E3
1.645200920E3,1.008780060E3
1.646275799E3,1.008779221E3
1.647350758E3,1.008778763E3
1.648425685E3,1.008777161E3
1.649500594E3,1.008777161E3
1.650575455E3,1.008777084E3
1.651650344E3,1.008776474E3
1.652725280E3,1.008776474E3
1.653800150E3,1.008777161E3
1.654875015E3,1.008778000E3
1.655949903E3,1.008780060E3
1.657024785E3,1.008782959E3
1.658099691E3,1.008786621E3
1.659174607E3,1.008790970E3
1.660249523E3,1.008795242E3
1.661324468E3,1.008798981E3
1.662399398E3,1.008803177E3
1.663474304E3,1.008806763E3
1.664549273E3,1.008811035E3
1.665624209E3,1.008813171E3
1.666699068E3,1.008813171E3
1.667773949E3,1.008812485E3
1.668848849E3,1.008810349E3
1.669923773E3,1.008807449E3
1.670998684E3,1.008803406E3
1.672073574E3,1.008799820E3
1.673148475E3,1.008796921E3
1.674223290E3,1.008793106E3
1.675298155E3,1.008789825E3
1.676373044E3,1.008785553E3
1.677447890E3,1.008780670E3
1.678522728E3,1.008777924E3
1.679597571E3,1.008775711E3
1.680672483E3,1.008772736E3
1.681747307E3,1.008772736E3
1.682822127E3,1.008772736E3
1.683896956E3,1.008773575E3
1.684971794E3,1.008777313E3
1.686046631E3,1.008780746E3
1.687121486E3,1.008784485E3
1.688196344E3,1.008786774E3
1.689271240E3,1.008789291E3
1.690346105E3,1.008789291E3
1.691420972E3,1.008785782E3
1.692495821E3,1.008785553E3
1.693570686E3,1.008784256E3
1.694645514E3,1.008782578E3
1.695720347E3,1.008782578E3
1.696795161E3,1.008782120E3
1.697869948E3,1.008781815E3
1.698944724E3,1.008781815E3
1.700019510E3,1.008782806E3
1.701094347E3,1.008786774E3
1.702169163E3,1.008787918E3
1.703243987E3,1.008789368E3
1.704318873E3,1.008789368E3
1.705393746E3,1.008787842E3
1.706468665E3,1.008784943E3
1.707543550E3,1.008784943E3
1.708618404E3,1.008784943E3
1.709693294E3,1.008785172E3
1.710768154E3,1.008787842E3
1.711843091E3,1.008787842E3
1.712917997E3,1.008787842E3
1.713992899E3,1.008787842E3
1.715067867E3,1.008785934E3
1.716142789E3,1.008782425E3
1.717217721E3,1.008780518E3
1.718292646E3,1.008780289E3
1.719367492E3,1.008780289E3
1.720442349E3,1.008780975E3
1.721517330E3,1.008784332E3
1.722592276E3,1.008790359E3
1.723667188E3,1.008794022E3
1.724742065E3,1.008797073E3
1.725816986E3,1.008801956E3
1.726891886E3,1.008804932E3
1.727966810E3,1.008805084E3
1.729041680E3,1.008808517E3
1.730116598E3,1.008810425E3
1.731191497E3,1.008810806E3
1.732266380E3,1.008812103E3
1.733341244E3,1.008813400E3
1.734416108E3,1.008813782E3
1.735490979E3,1.008814240E3
1.736565890E3,1.008818207E3
1.737640755E3,1.008818817E3
1.738715700E3,1.008820648E3
1.739790575E3,1.008821106E3
1.740865533E3,1.008821182E3
1.741940481E3,1.008821182E3
1.743015475E3,1.008819504E3
1.744090498E3,1.008817749E3
1.745165461E3,1.008816299E3
1.746240364E3,1.008813782E3
1.747315332E3,1.008812027E3
1.748390316E3,1.008811264E3
1.749465235E3,1.008811264E3
1.750540121E3,1.008810577E3
1.751615033E3,1.008810577E3
1.752689946E3,1.008810577E3
1.753764828E3,1.008809814E3
1.754839757E3,1.008809814E3
1.755914691E3,1.008810272E3
1.756989575E3,1.008810349E3
1.758064471E3,1.008811035E3
1.759139343E3,1.008811035E3
1.760214180E3,1.008811646E3
1.761289021E3,1.008812714E3
1.762363881E3,1.008815842E3
1.763438755E3,1.008817596E3
1.764513607E3,1.008818207E3
1.765588542E3,1.008819656E3
1.766663430E3,1.008819656E3
1.767738340E3,1.008819275E3
1.768813233E3,1.008818665E3
1.769888099E3,1.008818359E3
1.770962966E3,1.008818436E3
1.772037821E3,1.008817596E3
1.773112681E3,1.008818436E3
1.774187531E3,1.008820038E3
1.775262405E3,1.008820343E3
1.776337289E3,1.008820343E3
1.777412160E3,1.008814392E3
1.778487015E3,1.008808289E3
