"Time (s)","Pressure (hPa)"
2.858752674E1,1.016337219E3
2.860735730E1,1.016343994E3
2.862745911E1,1.016354858E3
2.864765027E1,1.016351807E3
2.866790613E1,1.016357910E3
2.868676062E1,1.016372498E3
2.870673084E1,1.016362732E3
2.872672400E1,1.016368958E3
2.874672327E1,1.016378662E3
2.876696057E1,1.016362305E3
2.878671497E1,1.016379639E3
2.880672327E1,1.016368469E3
2.882687586E1,1.016382019E3
2.884681702E1,1.016376526E3
2.886670154E1,1.016376709E3
2.888690369E1,1.016390198E3
2.890705286E1,1.016378052E3
2.892724085E1,1.016376038E3
2.894731385E1,1.016369202E3
2.896740662E1,1.016371582E3
2.898762439E1,1.016374207E3
2.900791272E1,1.016372986E3
2.902774256E1,1.016382507E3
2.904673157E1,1.016395020E3
2.906672400E1,1.016376404E3
2.908672351E1,1.016375732E3
2.910672302E1,1.016363281E3
2.912672351E1,1.016396790E3
2.914672400E1,1.016379395E3
2.916672400E1,1.016370972E3
2.918677576E1,1.016395325E3
2.920672327E1,1.016424805E3
2.922692957E1,1.016401367E3
2.924726795E1,1.016396240E3
2.926751648E1,1.016382874E3
2.928724842E1,1.016401794E3
2.930735218E1,1.016389771E3
2.932754773E1,1.016377686E3
2.934781995E1,1.016385071E3
2.936771765E1,1.016388245E3
2.938675989E1,1.016377197E3
2.940675403E1,1.016392883E3
2.942672327E1,1.016376282E3
2.944672278E1,1.016385498E3
2.946674622E1,1.016399170E3
2.948672425E1,1.016372253E3
2.950675867E1,1.016369751E3
2.952676429E1,1.016396057E3
2.954670008E1,1.016385620E3
2.956677136E1,1.016383911E3
2.958717137E1,1.016364746E3
2.960713587E1,1.016368958E3
2.962722864E1,1.016367065E3
2.964731018E1,1.016367920E3
2.966749890E1,1.016367371E3
2.968781433E1,1.016361877E3
2.970764466E1,1.016370178E3
2.972797425E1,1.016367615E3
2.974681336E1,1.016373169E3
2.976670594E1,1.016384094E3
2.978672327E1,1.016373108E3
2.980672376E1,1.016359070E3
2.982672327E1,1.016346802E3
2.984672376E1,1.016375427E3
2.986672718E1,1.016366577E3
2.988672351E1,1.016391907E3
2.990683020E1,1.016369507E3
2.992687659E1,1.016347351E3
2.994699280E1,1.016345154E3
2.996739280E1,1.016354248E3
2.998724549E1,1.016371094E3
3.000747107E1,1.016357544E3
3.002769056E1,1.016352051E3
3.004761975E1,1.016364258E3
3.006776306E1,1.016367920E3
3.008816306E1,1.016354126E3
3.010675159E1,1.016335876E3
3.012673059E1,1.016352844E3
3.014672254E1,1.016332825E3
3.016672327E1,1.016340820E3
3.018672449E1,1.016334534E3
3.020707483E1,1.016371826E3
3.022697034E1,1.016347534E3
3.024668714E1,1.016339539E3
3.026670716E1,1.016338257E3
3.028676673E1,1.016341125E3
3.030692298E1,1.016360107E3
3.032704749E1,1.016352295E3
3.034725721E1,1.016388245E3
3.036748206E1,1.016354004E3
3.038737317E1,1.016379883E3
3.040760681E1,1.016373352E3
3.042763611E1,1.016378845E3
3.044673059E1,1.016344849E3
3.046672302E1,1.016365173E3
3.048672376E1,1.016349487E3
3.050672376E1,1.016372620E3
3.052672303E1,1.016379395E3
3.054672278E1,1.016402100E3
3.056676428E1,1.016385803E3
3.058712024E1,1.016353455E3
3.060674598E1,1.016352844E3
3.062672156E1,1.016372131E3
3.064700403E1,1.016384705E3
3.066700330E1,1.016380066E3
3.068720423E1,1.016377014E3
3.070743933E1,1.016382690E3
3.072738538E1,1.016369751E3
3.074752503E1,1.016372131E3
3.076792503E1,1.016380249E3
3.078778211E1,1.016364319E3
3.080676331E1,1.016363586E3
3.082672327E1,1.016372375E3
3.084672327E1,1.016388123E3
3.086672376E1,1.016373840E3
3.088672351E1,1.016395020E3
3.090672302E1,1.016364136E3
3.092672351E1,1.016391907E3
3.094671936E1,1.016388733E3
3.096672840E1,1.016389526E3
3.098684461E1,1.016381104E3
3.100696692E1,1.016396545E3
3.102717859E1,1.016390503E3
3.104743079E1,1.016372375E3
3.106760755E1,1.016379150E3
3.108755335E1,1.016363708E3
3.110756580E1,1.016381104E3
3.112772693E1,1.016359863E3
3.114673621E1,1.016381287E3
3.116672376E1,1.016382263E3
3.118672351E1,1.016387512E3
3.120673279E1,1.016370178E3
3.122672351E1,1.016371826E3
3.124687098E1,1.016367676E3
3.126691956E1,1.016361694E3
3.128672669E1,1.016393982E3
3.130672327E1,1.016382385E3
3.132689637E1,1.016397888E3
3.134689392E1,1.016369141E3
3.136710877E1,1.016368347E3
3.138732044E1,1.016377930E3
3.140724744E1,1.016390198E3
3.142740125E1,1.016363281E3
3.144755701E1,1.016378479E3
3.146767859E1,1.016384094E3
3.148784046E1,1.016368774E3
3.150674402E1,1.016361511E3
3.152672205E1,1.016391907E3
3.154672351E1,1.016393372E3
3.156672376E1,1.016382996E3
3.158671131E1,1.016383545E3
3.160672376E1,1.016371887E3
3.162669666E1,1.016389526E3
3.164672766E1,1.016375610E3
3.166672254E1,1.016374023E3
3.168686365E1,1.016381653E3
3.170703748E1,1.016351624E3
3.172732801E1,1.016365967E3
3.174732141E1,1.016374634E3
3.176760950E1,1.016365173E3
3.178747498E1,1.016380066E3
3.180761682E1,1.016356445E3
3.182789319E1,1.016368164E3
3.184673572E1,1.016357910E3
3.186672327E1,1.016341919E3
3.188672327E1,1.016370789E3
3.190672351E1,1.016375732E3
3.192672351E1,1.016338501E3
3.194672351E1,1.016351440E3
3.196672327E1,1.016354126E3
3.198675818E1,1.016365356E3
3.200676087E1,1.016340698E3
3.202682679E1,1.016357300E3
3.204701502E1,1.016385071E3
3.206724671E1,1.016359619E3
3.208724549E1,1.016384460E3
3.210733680E1,1.016345764E3
3.212749622E1,1.016376648E3
3.214759680E1,1.016355957E3
3.216772425E1,1.016368713E3
3.218786243E1,1.016380615E3
3.220671790E1,1.016369934E3
3.222672303E1,1.016355225E3
3.224672327E1,1.016366028E3
3.226686389E1,1.016367126E3
3.228672327E1,1.016385498E3
3.230672327E1,1.016369690E3
3.232672278E1,1.016359070E3
3.234677405E1,1.016387329E3
3.236672156E1,1.016359436E3
3.238694983E1,1.016382690E3
3.240721228E1,1.016386169E3
3.242708216E1,1.016370789E3
3.244735047E1,1.016368774E3
3.246734949E1,1.016370422E3
3.248750769E1,1.016360474E3
3.250778015E1,1.016364319E3
3.252777771E1,1.016373901E3
3.254675452E1,1.016368164E3
3.256670032E1,1.016377686E3
3.258672986E1,1.016384460E3
3.260672376E1,1.016389282E3
3.262673987E1,1.016378235E3
3.264672400E1,1.016384460E3
3.266672327E1,1.016376709E3
3.268671717E1,1.016370728E3
3.270670813E1,1.016375732E3
3.272691712E1,1.016364136E3
3.274716565E1,1.016396912E3
3.276727112E1,1.016388550E3
3.278720349E1,1.016390564E3
3.280737537E1,1.016368774E3
3.282750696E1,1.016377502E3
3.284761365E1,1.016402039E3
3.286773548E1,1.016390320E3
3.288794178E1,1.016385498E3
3.290671497E1,1.016394592E3
3.292672327E1,1.016377686E3
3.294672278E1,1.016394836E3
3.296671228E1,1.016384216E3
3.298675891E1,1.016360107E3
3.300672302E1,1.016379089E3
3.302672327E1,1.016373840E3
3.304671204E1,1.016374634E3
3.306687903E1,1.016375732E3
3.308727903E1,1.016397339E3
3.310699695E1,1.016380432E3
3.312725208E1,1.016396179E3
3.314729651E1,1.016370972E3
3.316743152E1,1.016395569E3
3.318770325E1,1.016374084E3
3.320768714E1,1.016389465E3
3.322790979E1,1.016375061E3
3.324675476E1,1.016396057E3
3.326677185E1,1.016405273E3
3.328672278E1,1.016379761E3
3.330672376E1,1.016385010E3
3.332681165E1,1.016393616E3
3.334672302E1,1.016365967E3
3.336672278E1,1.016371887E3
3.338675940E1,1.016376648E3
3.340680677E1,1.016375244E3
3.342720677E1,1.016377991E3
3.344670325E1,1.016370178E3
3.346698181E1,1.016363770E3
3.348725672E1,1.016378052E3
3.350727307E1,1.016373901E3
3.352739099E1,1.016381104E3
3.354753723E1,1.016379150E3
3.356793723E1,1.016372620E3
3.358791614E1,1.016366577E3
3.360671033E1,1.016388733E3
3.362672327E1,1.016386902E3
3.364672327E1,1.016373596E3
3.366672400E1,1.016381165E3
3.368672351E1,1.016388123E3
3.370672400E1,1.016385742E3
3.372672327E1,1.016399841E3
3.374672327E1,1.016403870E3
3.376692005E1,1.016398132E3
3.378678284E1,1.016398010E3
3.380702503E1,1.016421875E3
3.382701551E1,1.016402405E3
3.384717078E1,1.016403687E3
3.386741053E1,1.016400635E3
3.388744104E1,1.016375610E3
3.390766883E1,1.016392578E3
3.392786682E1,1.016397034E3
3.394676111E1,1.016390564E3
3.396674866E1,1.016361877E3
3.398672351E1,1.016398865E3
3.400672327E1,1.016389160E3
3.402672376E1,1.016389954E3
3.404672327E1,1.016401428E3
3.406672327E1,1.016385742E3
3.408671180E1,1.016405884E3
3.410677014E1,1.016395020E3
3.412673767E1,1.016386353E3
3.414687928E1,1.016399597E3
3.416698401E1,1.016395386E3
3.418715564E1,1.016403381E3
3.420728992E1,1.016402405E3
3.422738758E1,1.016374207E3
3.424757141E1,1.016409241E3
3.426776722E1,1.016411133E3
3.428769178E1,1.016398132E3
3.430674964E1,1.016397888E3
3.432672351E1,1.016392212E3
3.434672302E1,1.016403381E3
3.436672376E1,1.016394775E3
3.438672400E1,1.016384399E3
3.440675891E1,1.016378662E3
3.442672400E1,1.016406860E3
3.444673010E1,1.016419373E3
3.446672351E1,1.016396423E3
3.448688636E1,1.016413940E3
3.450691590E1,1.016422729E3
3.452710926E1,1.016406860E3
3.454730896E1,1.016400024E3
3.456732825E1,1.016392212E3
3.458751819E1,1.016400879E3
3.460775330E1,1.016390869E3
3.462770618E1,1.016414917E3
3.464675598E1,1.016417175E3
3.466674793E1,1.016409729E3
3.468672376E1,1.016413147E3
3.470672302E1,1.016405701E3
3.472672351E1,1.016398132E3
3.474679627E1,1.016407898E3
3.476672425E1,1.016399170E3
3.478672669E1,1.016409729E3
3.480672376E1,1.016410645E3
3.482676502E1,1.016421814E3
3.484690808E1,1.016401794E3
3.486705164E1,1.016423279E3
3.488719959E1,1.016401001E3
3.490729407E1,1.016388428E3
3.492748523E1,1.016411133E3
3.494773572E1,1.016415833E3
3.496763025E1,1.016419678E3
3.498793714E1,1.016404236E3
3.500674793E1,1.016419678E3
3.502714793E1,1.016398987E3
3.504672278E1,1.016412720E3
3.506672376E1,1.016408997E3
3.508670032E1,1.016410583E3
3.510671961E1,1.016390869E3
3.512671057E1,1.016395142E3
3.514672351E1,1.016406189E3
3.516681287E1,1.016422607E3
3.518683948E1,1.016406250E3
3.520698718E1,1.016427429E3
3.522726477E1,1.016419617E3
3.524726868E1,1.016410950E3
3.526743128E1,1.016399841E3
3.528770008E1,1.016406494E3
3.530759094E1,1.016412903E3
3.532776673E1,1.016392578E3
3.534675598E1,1.016419006E3
3.536674744E1,1.016408936E3
3.538675818E1,1.016405457E3
3.540672303E1,1.016413513E3
3.542672376E1,1.016410400E3
3.544672376E1,1.016406250E3
3.546672400E1,1.016416260E3
3.548672400E1,1.016395386E3
3.550671204E1,1.016402283E3
3.552681092E1,1.016416565E3
3.554693445E1,1.016424438E3
3.556711316E1,1.016413757E3
3.558749988E1,1.016393066E3
3.560740198E1,1.016411987E3
3.562766077E1,1.016402405E3
3.564751502E1,1.016429016E3
3.566778601E1,1.016401794E3
3.568782972E1,1.016403687E3
3.570674353E1,1.016406982E3
3.572674060E1,1.016437073E3
