"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.488693270E-1,1.832595794E-3,-3.512475174E-3,-1.252273750E-2
6.511197540E-1,4.123340361E-3,-1.084285788E-2,-1.130100712E-2
6.533551660E-1,4.276056774E-3,-6.108652335E-3,-8.857546374E-3
6.555955220E-1,6.719517522E-3,-7.330383174E-3,-8.857546374E-3
6.578300190E-1,3.054326167E-3,-7.177666761E-3,-1.130100712E-2
6.600733660E-1,-1.832595794E-3,-1.069014193E-3,-1.252273750E-2
6.622974880E-1,-3.054326167E-3,-3.512475174E-3,-1.374446787E-2
6.645371120E-1,-1.832595794E-3,-2.290744567E-3,-1.252273750E-2
6.667694120E-1,-6.108652451E-4,-5.955935922E-3,-1.252273750E-2
6.689997580E-1,1.832595794E-3,-2.290744567E-3,-1.130100712E-2
6.712462800E-1,4.276056774E-3,-2.443460980E-3,-1.007927675E-2
6.734821200E-1,3.054326167E-3,-4.734205548E-3,-1.007927675E-2
6.757219260E-1,5.497787148E-3,-6.108652335E-3,-1.007927675E-2
6.779524560E-1,3.054326167E-3,-5.955935922E-3,-8.857546374E-3
6.801796290E-1,-9.162978968E-4,-1.328631863E-2,-1.007927675E-2
6.824251120E-1,-5.650503561E-3,-4.581489135E-3,-1.145372353E-2
6.846536890E-1,-5.650503561E-3,-5.803219974E-3,-1.267545391E-2
6.869017970E-1,1.832595794E-3,-3.512475174E-3,-1.130100712E-2
6.891251860E-1,4.276056774E-3,-6.108652335E-3,-1.007927675E-2
6.913762230E-1,6.719517522E-3,-6.108652335E-3,-1.007927675E-2
6.936098050E-1,4.581489484E-4,-7.177666761E-3,-8.857546374E-3
6.958493670E-1,-4.428773187E-3,-1.069014147E-2,-1.267545391E-2
6.980826440E-1,-6.872233935E-3,-1.069014147E-2,-1.267545391E-2
7.003189720E-1,-4.428773187E-3,-8.246680722E-3,-8.857546374E-3
7.025565210E-1,4.581489484E-4,-1.084285788E-2,-1.130100712E-2
7.047926660E-1,1.832595794E-3,-4.734205548E-3,-1.007927675E-2
7.070283230E-1,1.832595794E-3,-2.290744567E-3,-1.130100712E-2
7.092643460E-1,-1.832595794E-3,-3.512475174E-3,-1.374446787E-2
7.115006740E-1,-1.832595794E-3,-3.512475174E-3,-1.252273750E-2
7.137372460E-1,-4.428773187E-3,-7.024950348E-3,-1.511891466E-2
7.159737580E-1,-4.428773187E-3,-8.246680722E-3,-1.389718428E-2
7.182101470E-1,-1.985311974E-3,-7.177666761E-3,-1.130100712E-2
7.204476950E-1,4.581489484E-4,-8.399397135E-3,-1.130100712E-2
7.226807280E-1,6.108652451E-4,-5.955935922E-3,-1.252273750E-2
7.249071680E-1,-1.832595794E-3,-4.734205548E-3,-1.007927675E-2
7.271551540E-1,-4.276056774E-3,-1.069014193E-3,-1.252273750E-2
7.293915430E-1,-4.276056774E-3,-1.069014193E-3,-1.496619824E-2
7.316313510E-1,-6.719517522E-3,-2.138028387E-3,-1.511891466E-2
7.338646880E-1,-3.054326167E-3,-2.290744567E-3,-1.252273750E-2
7.361013210E-1,-3.207042580E-3,-8.246680722E-3,-1.007927675E-2
