"Time (s)","Temperature (°C)"
5.992083261E0,2.441015625E1
6.009973398E0,2.438671875E1
6.027845163E0,2.435546875E1
6.045754160E0,2.437890625E1
6.063644724E0,2.436328125E1
6.081535166E0,2.434765625E1
6.099425547E0,2.433984375E1
6.117303659E0,2.438671875E1
6.135203378E0,2.435546875E1
6.153093454E0,2.437109375E1
6.170987314E0,2.437109375E1
6.188877512E0,2.437890625E1
6.206767893E0,2.442968750E1
6.224658029E0,2.438671875E1
6.242548593E0,2.435546875E1
6.260437326E0,2.437890625E1
6.278326547E0,2.439453125E1
6.296219431E0,2.437109375E1
6.314110483E0,2.436328125E1
6.332000254E0,2.436328125E1
6.349890695E0,2.438671875E1
6.367785654E0,2.437109375E1
6.385671396E0,2.443750000E1
6.403550547E0,2.442187500E1
6.421452158E0,2.437890625E1
6.439342478E0,2.437109375E1
6.457233042E0,2.440234375E1
6.475123239E0,2.442187500E1
6.493015329E0,2.437109375E1
6.510904123E0,2.439453125E1
6.528782297E0,2.437890625E1
6.546684824E0,2.437109375E1
6.564575205E0,2.433984375E1
6.582465647E0,2.436328125E1
6.600344065E0,2.440234375E1
6.618237559E0,2.433203125E1
6.636136911E0,2.438671875E1
6.654027048E0,2.437890625E1
6.671917490E0,2.439453125E1
6.689808115E0,2.436328125E1
6.707682688E0,2.441015625E1
6.725588693E0,2.437890625E1
6.743479013E0,2.439453125E1
6.761369699E0,2.441015625E1
6.779260019E0,2.437109375E1
6.797135385E0,2.440234375E1
6.815040598E0,2.440234375E1
6.832930979E0,2.437109375E1
6.850821543E0,2.438671875E1
6.868700510E0,2.443750000E1
6.886592478E0,2.441015625E1
6.904482004E0,2.435546875E1
6.922373056E0,2.440234375E1
6.940263437E0,2.442968750E1
6.958152292E0,2.437890625E1
6.976042185E0,2.444140625E1
6.993944223E0,2.443359375E1
7.011834787E0,2.436328125E1
7.029725351E0,2.437890625E1
7.047603891E0,2.438671875E1
7.065503061E0,2.440234375E1
7.083393503E0,2.440234375E1
7.101286630E0,2.438671875E1
7.119180002E0,2.439453125E1
7.137067636E0,2.441015625E1
7.154957773E0,2.443750000E1
7.172848215E0,2.439453125E1
7.190738840E0,2.439453125E1
7.208634226E0,2.442187500E1
7.226519541E0,2.437109375E1
7.244410044E0,2.440234375E1
7.262300424E0,2.438671875E1
7.280177866E0,2.442968750E1
7.298065927E0,2.437890625E1
7.315971445E0,2.442187500E1
7.333861765E0,2.444921875E1
7.351752207E0,2.443750000E1
7.369642893E0,2.442578125E1
7.387524302E0,2.439453125E1
7.405423227E0,2.437890625E1
7.423313730E0,2.442187500E1
7.441204416E0,2.445703125E1
7.459093088E0,2.444531250E1
7.476985361E0,2.439843750E1
7.494875254E0,2.440234375E1
7.512765879E0,2.446484375E1
7.530656015E0,2.436718750E1
7.548551278E0,2.445703125E1
7.566437021E0,2.442578125E1
7.584315744E0,2.443750000E1
7.602206430E0,2.441015625E1
7.620096445E0,2.444921875E1
7.637986765E0,2.440625000E1
7.655891733E0,2.444140625E1
7.673779367E0,2.443359375E1
7.691669687E0,2.441015625E1
7.709547922E0,2.442968750E1
7.727438791E0,2.444140625E1
7.745337900E0,2.439062500E1
7.763228220E0,2.442187500E1
7.781121652E0,2.442968750E1
7.799012216E0,2.444140625E1
7.816902414E0,2.444531250E1
7.834792978E0,2.441406250E1
7.852683359E0,2.443750000E1
7.870571787E0,2.444140625E1
7.888464365E0,2.440625000E1
7.906354441E0,2.444140625E1
7.924247873E0,2.443750000E1
7.942135568E0,2.443750000E1
7.960007761E0,2.443359375E1
7.977913828E0,2.444921875E1
7.995806284E0,2.444531250E1
8.013697031E0,2.443359375E1
8.031587412E0,2.442187500E1
8.049476877E0,2.444140625E1
8.067368173E0,2.446093750E1
8.085256174E0,2.444531250E1
8.103148935E0,2.443750000E1
8.121039560E0,2.439843750E1
8.138929819E0,2.444921875E1
8.156808603E0,2.446093750E1
8.174698984E0,2.442578125E1
8.192601389E0,2.443750000E1
8.210479746E0,2.442968750E1
8.228370249E0,2.443750000E1
8.246260446E0,2.444140625E1
8.264154795E0,2.444531250E1
8.282042612E0,2.446875000E1
8.299932871E0,2.446875000E1
8.317822641E0,2.442578125E1
8.335716013E0,2.447265625E1
8.353604440E0,2.446093750E1
8.371488229E0,2.446093750E1
8.389384226E0,2.446093750E1
8.407274790E0,2.444531250E1
8.425169809E0,2.447656250E1
8.443050608E0,2.443359375E1
8.460946787E0,2.442187500E1
8.478837168E0,2.440234375E1
8.496728769E0,2.444921875E1
8.514617563E0,2.441406250E1
8.532508066E0,2.442187500E1
8.550412301E0,2.445703125E1
8.568299814E0,2.443750000E1
8.586190195E0,2.445312500E1
8.604080393E0,2.446093750E1
8.621973948E0,2.444531250E1
8.639861154E0,2.447656250E1
8.657751718E0,2.446093750E1
8.675642038E0,2.445312500E1
8.693532480E0,2.443750000E1
8.711423898E0,2.446875000E1
8.729301828E0,2.447656250E1
8.747203684E0,2.446875000E1
8.765097544E0,2.446875000E1
8.782984384E0,2.445312500E1
8.800864084E0,2.444531250E1
8.818765146E0,2.447656250E1
8.836654306E0,2.445312500E1
8.854545969E0,2.445312500E1
8.872436533E0,2.448437500E1
8.890323984E0,2.443750000E1
8.908217600E0,2.444531250E1
8.926095652E0,2.443750000E1
8.943998300E0,2.443359375E1
8.961885812E0,2.448828125E1
8.979779062E0,2.446093750E1
8.997669504E0,2.446093750E1
9.015551523E0,2.448437500E1
9.033438303E0,2.446875000E1
9.051340586E0,2.446875000E1
9.069231211E0,2.447656250E1
9.087124582E0,2.446875000E1
9.105011789E0,2.446875000E1
9.122905344E0,2.446875000E1
9.140793039E0,2.448437500E1
9.158684641E0,2.446093750E1
9.176577036E0,2.448437500E1
9.194464304E0,2.446875000E1
9.212350229E0,2.446093750E1
9.230245127E0,2.443750000E1
9.248135507E0,2.447656250E1
9.266027902E0,2.450000000E1
9.283916330E0,2.448437500E1
9.301803842E0,2.448437500E1
9.319697092E0,2.447656250E1
9.337575693E0,2.447656250E1
9.355477732E0,2.446875000E1
9.373368357E0,2.446875000E1
9.391244028E0,2.447656250E1
9.409149179E0,2.446093750E1
9.427042184E0,2.446093750E1
9.444930307E0,2.444531250E1
9.462820322E0,2.446093750E1
9.480711008E0,2.450781250E1
9.498601328E0,2.445312500E1
9.516491770E0,2.446093750E1
9.534385141E0,2.448437500E1
9.552273813E0,2.447656250E1
9.570162790E0,2.449218750E1
9.588051340E0,2.446093750E1
9.605943613E0,2.448437500E1
9.623834177E0,2.447656250E1
9.641724741E0,2.446093750E1
9.659615000E0,2.446093750E1
9.677493479E0,2.449218750E1
9.695395456E0,2.449218750E1
9.713286081E0,2.446875000E1
9.731175546E0,2.447656250E1
9.749067209E0,2.448437500E1
9.766960764E0,2.447656250E1
9.784836801E0,2.447656250E1
9.802728220E0,2.448437500E1
9.820617075E0,2.450781250E1
9.838510629E0,2.448437500E1
9.856397165E0,2.445312500E1
9.874289194E0,2.447656250E1
9.892178659E0,2.446875000E1
9.910070627E0,2.446875000E1
9.927968393E0,2.449218750E1
9.945851755E0,2.448437500E1
9.963744394E0,2.447656250E1
9.981631540E0,2.447656250E1
9.999535776E0,2.446093750E1
1.001742860E1,2.450781250E1
1.003531123E1,2.449218750E1
1.005320436E1,2.450000000E1
1.007109504E1,2.448437500E1
1.008898542E1,2.450000000E1
1.010688008E1,2.451562500E1
1.012476637E1,2.449218750E1
1.014264796E1,2.450000000E1
1.016054719E1,2.447656250E1
1.017843751E1,2.448437500E1
1.019632813E1,2.449218750E1
1.021422285E1,2.446875000E1
1.023210890E1,2.448437500E1
1.024999952E1,2.450000000E1
1.026789265E1,2.448437500E1
1.028578010E1,2.448437500E1
1.030366767E1,2.446093750E1
1.032155793E1,2.450781250E1
1.033945142E1,2.446875000E1
1.035734181E1,2.446875000E1
1.037523109E1,2.446875000E1
1.039311836E1,2.449218750E1
1.041101319E1,2.448437500E1
1.042890357E1,2.451562500E1
1.044679420E1,2.447656250E1
1.046468488E1,2.446093750E1
1.048257795E1,2.450781250E1
1.050046540E1,2.447656250E1
1.051835243E1,2.449218750E1
1.053624610E1,2.449218750E1
1.055413642E1,2.447656250E1
1.057202711E1,2.450781250E1
1.058991755E1,2.447656250E1
1.060780598E1,2.446093750E1
1.062569850E1,2.450000000E1
1.064358863E1,2.448437500E1
1.066147950E1,2.450781250E1
1.067936976E1,2.446093750E1
1.069726032E1,2.451562500E1
1.071515046E1,2.448437500E1
1.073304127E1,2.452343750E1
1.075091920E1,2.449218750E1
1.076882209E1,2.446875000E1
1.078671217E1,2.447656250E1
1.080460292E1,2.452343750E1
1.082248335E1,2.448437500E1
1.084037940E1,2.451562500E1
1.085826252E1,2.449218750E1
1.087616737E1,2.448437500E1
1.089405525E1,2.452343750E1
1.091194532E1,2.455859375E1
1.092983180E1,2.449218750E1
1.094771516E1,2.449218750E1
1.096561671E1,2.450781250E1
1.098351032E1,2.455078125E1
1.100139778E1,2.450000000E1
1.101928224E1,2.450781250E1
1.103717848E1,2.452343750E1
1.105506886E1,2.453906250E1
1.107295924E1,2.448437500E1
1.109084980E1,2.451562500E1
1.110872553E1,2.450000000E1
1.112663069E1,2.450781250E1
1.114450660E1,2.452343750E1
1.116241456E1,2.451562500E1
1.118029328E1,2.453125000E1
1.119819239E1,2.448437500E1
1.121608302E1,2.453125000E1
1.123397346E1,2.451562500E1
1.125186378E1,2.449218750E1
1.126975440E1,2.448437500E1
1.128763331E1,2.449218750E1
1.130553510E1,2.450000000E1
1.132342555E1,2.449218750E1
1.134130476E1,2.450000000E1
1.135920954E1,2.451562500E1
1.137709693E1,2.450781250E1
1.139498762E1,2.449218750E1
1.141287794E1,2.450781250E1
1.143076844E1,2.450000000E1
1.144865870E1,2.453125000E1
1.146654939E1,2.451562500E1
1.148443977E1,2.452343750E1
1.150233045E1,2.450000000E1
1.152020832E1,2.448437500E1
1.153810810E1,2.452343750E1
1.155600147E1,2.455859375E1
1.157389186E1,2.453125000E1
1.159178028E1,2.456250000E1
1.160966114E1,2.453515625E1
1.162754859E1,2.452343750E1
1.164545063E1,2.453125000E1
1.166333607E1,2.452343750E1
1.168123500E1,2.448437500E1
1.169912501E1,2.450781250E1
1.171701557E1,2.451562500E1
1.173490608E1,2.451562500E1
1.175279634E1,2.453125000E1
1.177068702E1,2.451562500E1
1.178857740E1,2.455078125E1
1.180646784E1,2.449218750E1
1.182436122E1,2.455859375E1
1.184223396E1,2.452343750E1
1.186012519E1,2.455078125E1
1.187802680E1,2.455859375E1
1.189592018E1,2.452343750E1
1.191381056E1,2.452343750E1
1.193170100E1,2.452343750E1
1.194959162E1,2.453125000E1
1.196746437E1,2.455078125E1
1.198536939E1,2.457812500E1
1.200326319E1,2.451953125E1
1.202115345E1,2.452343750E1
1.203904396E1,2.450781250E1
1.205693739E1,2.453125000E1
1.207482466E1,2.455078125E1
1.209271528E1,2.455078125E1
1.211060566E1,2.453906250E1
1.212849317E1,2.455078125E1
1.214638648E1,2.450781250E1
1.216428016E1,2.453125000E1
1.218216761E1,2.457031250E1
1.220004548E1,2.454296875E1
1.221794660E1,2.453125000E1
