"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.203832292E0,7.859005034E-2,1.334182620E-1,3.423385322E-2
2.213786292E0,8.483090252E-2,1.230308637E-1,2.334445529E-2
2.223741292E0,8.954573423E-2,1.091041788E-1,2.255683579E-2
2.233695292E0,8.906370401E-2,1.113385707E-1,2.848476544E-2
2.243650292E0,8.241761476E-2,1.245194972E-1,3.771549091E-2
2.253605292E0,7.865483314E-2,1.458016038E-1,4.106122255E-2
2.263559292E0,8.151901513E-2,1.534858644E-1,3.747800738E-2
2.273514292E0,1.006213352E-1,1.402355731E-1,2.948879078E-2
2.283468292E0,1.163896397E-1,1.078610495E-1,1.545997616E-2
2.293423292E0,1.157627329E-1,7.176296413E-2,3.510372015E-3
2.303378875E0,1.212102175E-1,3.917831182E-2,-2.513241488E-3
2.313332875E0,1.227718890E-1,1.533130091E-2,-1.139887795E-2
2.323287875E0,1.246689111E-1,1.346952748E-2,-9.489668533E-3
2.333241875E0,1.200062484E-1,3.053346649E-2,-6.693083793E-3
2.343196875E0,1.115429625E-1,5.208548158E-2,-8.156321943E-3
2.353151875E0,1.079956293E-1,6.769746542E-2,-2.493376844E-3
2.363105875E0,1.015400812E-1,8.656105399E-2,8.555348031E-4
2.373060875E0,8.935558796E-2,1.087345332E-1,4.459405318E-4
2.383014875E0,8.743000031E-2,1.176166907E-1,-6.809351966E-3
2.392969875E0,8.853521198E-2,1.028350815E-1,-1.779409312E-2
2.402924875E0,1.035639718E-1,7.794190943E-2,-2.982128412E-2
2.412878875E0,1.114914045E-1,5.283788592E-2,-3.313878551E-2
2.422833875E0,1.097156703E-1,3.776925802E-2,-2.944158018E-2
2.432787875E0,1.069747433E-1,3.439476714E-2,-2.552114241E-2
2.442742875E0,1.131702140E-1,3.736574948E-2,-1.604518481E-2
2.452697875E0,1.128429100E-1,3.893861547E-2,-9.130820632E-3
2.462651875E0,1.108202562E-1,4.414337873E-2,-5.021728110E-3
2.472606875E0,1.043192148E-1,5.151394382E-2,-4.114921670E-3
2.482561875E0,9.281602502E-2,4.813786224E-2,-5.977632012E-3
