"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.908121875E0,9.403595123E0,1.062340851E0,2.297422485E0
2.918075875E0,9.355395355E0,9.848020935E-1,2.284399567E0
2.928030875E0,9.290729828E0,9.014254761E-1,2.313888245E0
2.937984875E0,9.171577606E0,8.675958252E-1,2.421813812E0
2.947939875E0,9.050180054E0,9.056167603E-1,2.535876617E0
2.957894875E0,9.061855774E0,9.345066833E-1,2.521805878E0
2.967848875E0,9.141041107E0,1.005758514E0,2.458487549E0
2.977803875E0,9.211993561E0,1.039139099E0,2.418221283E0
2.987757875E0,9.297465820E0,1.090482330E0,2.430944824E0
2.997712875E0,9.382189636E0,1.177900543E0,2.585273895E0
3.007667875E0,9.448202362E0,1.131946106E0,2.707270203E0
3.017621875E0,9.679471436E0,9.413923645E-1,2.687960358E0
3.027576875E0,9.717192993E0,6.680607605E-1,2.620301056E0
3.037530875E0,9.533824310E0,4.123924255E-1,2.518063660E0
3.047485875E0,9.437873840E0,2.790197754E-1,2.459086304E0
3.057440875E0,9.377998352E0,2.414479065E-1,2.501597900E0
3.067394875E0,9.336085510E0,3.052153015E-1,2.591860199E0
3.077349875E0,9.286987610E0,5.200186157E-1,2.689157867E0
3.087303875E0,9.283694458E0,7.138655090E-1,2.735112305E0
3.097258875E0,9.284592590E0,8.412506104E-1,2.693349152E0
3.107213875E0,9.322613525E0,9.678872681E-1,2.704725494E0
3.117167875E0,9.363628235E0,1.011446686E0,2.662962341E0
3.127122875E0,9.423803101E0,1.052162018E0,2.506837006E0
3.137076875E0,9.335187378E0,9.900411987E-1,2.485730896E0
3.147031875E0,9.180708618E0,8.279283142E-1,2.563119965E0
3.156986875E0,8.999734955E0,6.911128235E-1,2.603086853E0
3.166940875E0,8.997789001E0,5.935157776E-1,2.480192413E0
3.176895875E0,9.077273712E0,5.037025452E-1,2.336491241E0
3.186850875E0,9.229357452E0,5.333409119E-1,2.293380890E0
3.196804875E0,9.340576172E0,6.649172974E-1,2.348616028E0
3.206759875E0,9.368268585E0,8.635542297E-1,2.346221008E0
3.216713875E0,9.428593140E0,6.125262451E-1,2.347418518E0
3.226668875E0,9.449100494E0,6.641688538E-1,2.433489532E0
3.236623875E0,9.447154541E0,7.921527100E-1,2.281256104E0
3.246577875E0,9.504335632E0,7.276368713E-1,2.163600769E0
3.256532875E0,9.620494080E0,6.556365967E-1,2.352208557E0
3.266486875E0,9.749974823E0,6.448590088E-1,2.643502808E0
3.276441875E0,9.673932953E0,8.048762512E-1,2.806364136E0
3.286396875E0,9.571545868E0,8.551716614E-1,2.781515808E0
3.296350500E0,9.624835052E0,9.319619751E-1,2.650238800E0
3.306305500E0,9.804760895E0,1.033899994E0,2.463876343E0
